,L,A,Y
2497,1,0,0
1964,1,0,1
672,0,1,0
1506,1,1,0
2260,0,1,0
4470,0,0,0
260,1,1,1
6112,0,0,0
3650,1,1,1
2275,1,1,1
4452,1,0,1
2515,0,1,0
5680,1,0,0
6673,0,1,0
4275,0,0,1
4095,0,0,1
4298,0,0,0
1310,1,1,1
261,0,0,1
262,1,0,1
7357,1,1,1
263,0,1,1
3481,0,1,1
264,0,1,0
7100,0,0,0
265,1,1,1
266,1,1,0
6176,1,0,0
1011,0,0,0
1292,0,0,0
648,1,0,0
4521,1,1,0
506,1,0,1
267,1,0,0
2903,0,0,1
268,0,1,1
4041,1,1,1
5964,1,0,1
3750,0,1,1
269,0,1,1
438,0,0,0
270,0,1,0
5169,0,1,0
3409,0,1,1
6514,1,1,0
6706,0,1,1
4079,0,0,0
2928,1,0,1
5937,0,1,0
4021,0,0,1
286,1,1,1
1434,1,0,0
3871,0,1,1
2680,1,1,0
273,0,0,0
3073,0,1,0
4125,1,1,0
3519,0,0,0
274,0,1,0
7191,0,1,1
275,1,1,0
4992,1,1,0
6160,0,1,0
3298,1,1,0
276,1,0,1
4873,0,1,0
660,0,1,1
2910,1,0,0
5601,1,1,0
278,1,1,1
1211,0,1,1
279,0,1,1
659,1,0,1
280,1,0,1
1008,1,0,1
6027,1,0,1
980,1,0,1
5577,1,0,1
347,0,1,1
1326,1,0,1
281,0,1,0
282,0,1,0
5329,0,0,0
3459,0,0,1
599,1,1,0
6483,0,1,1
6730,0,1,1
283,1,0,0
1627,0,0,1
4680,0,0,1
6571,1,0,0
7155,1,1,0
2804,1,1,0
3268,0,0,0
3741,1,1,0
284,0,0,1
1387,1,0,1
5788,1,0,1
5251,1,1,1
7133,0,0,0
3531,1,1,0
3615,1,1,1
4848,0,1,0
3311,1,1,0
433,0,1,0
6194,1,1,1
1907,0,1,0
5814,1,1,1
6797,1,0,1
2980,1,0,0
287,0,1,1
6960,0,1,0
3889,0,1,1
2006,0,0,1
3210,1,1,1
523,0,1,0
458,1,0,0
2815,0,1,1
288,1,1,0
7497,1,1,0
2143,0,0,0
6146,0,0,0
3333,0,0,1
4103,0,0,1
6666,0,1,1
3085,1,1,0
5651,1,1,0
2326,1,0,0
2089,0,1,0
3387,0,0,1
2876,1,1,1
1866,0,0,0
2445,1,0,1
5978,0,1,1
7517,1,1,1
7484,1,1,0
4202,1,0,1
7532,1,1,0
367,1,1,0
5750,1,1,0
1129,0,1,1
2666,0,0,0
5769,0,1,0
1174,1,1,1
2714,1,1,1
2724,0,0,0
2725,1,0,0
4520,0,1,1
5548,1,1,1
2734,0,0,1
6633,0,0,0
1524,0,1,1
4797,0,1,0
5822,0,0,0
1244,1,1,1
1234,1,0,1
3283,0,0,0
6521,1,1,0
5853,0,1,1
7391,0,0,1
4069,0,1,1
3047,1,0,0
3708,1,0,1
4843,1,0,1
1260,0,1,1
1009,1,1,1
1012,1,0,1
4086,0,1,0
6649,0,1,0
6140,0,0,0
6142,1,1,0
291,0,0,1
4800,1,0,0
7568,0,1,0
370,1,0,1
3139,1,1,0
7143,1,0,0
6952,0,0,0
2162,1,1,0
2772,1,1,0
823,0,1,0
1940,0,0,0
5658,0,1,1
2813,1,0,1
292,1,1,0
293,0,0,1
6817,0,1,0
294,1,0,0
5488,0,0,1
2074,0,0,0
6691,1,1,0
295,0,0,1
942,0,0,0
2572,1,1,0
6285,1,1,1
4902,0,1,0
1844,1,0,1
1275,0,1,0
1278,0,0,0
297,0,0,0
2844,1,1,0
2132,0,0,0
298,0,0,1
3435,0,0,1
1346,1,1,0
2065,1,1,0
4007,1,0,1
2024,0,0,1
1897,1,1,1
6063,0,1,0
4932,1,1,1
643,1,0,0
2004,1,0,0
7030,1,1,0
4216,0,0,0
817,1,1,0
2494,0,1,0
300,1,0,0
301,0,1,1
4712,0,0,1
1226,0,1,0
302,0,0,0
6647,1,0,1
5287,0,0,1
4602,1,1,1
1527,0,1,0
4364,0,0,0
365,0,0,1
303,1,0,0
5516,0,0,1
4279,1,0,1
304,1,1,1
6017,0,0,1
305,1,0,0
6034,1,1,0
6829,0,0,0
306,1,1,1
3460,0,0,0
4934,0,1,0
682,0,1,1
6222,0,0,0
2832,0,0,1
4755,0,1,1
3992,0,0,1
2972,1,0,0
5790,0,0,0
738,1,0,1
7046,0,1,0
7015,1,1,1
3368,1,1,0
3437,0,1,1
1209,1,0,1
2299,0,1,0
6845,1,1,1
307,1,0,1
6480,1,1,1
661,1,0,0
2017,1,0,1
3786,1,0,0
308,0,0,1
1944,0,1,1
4719,0,1,1
309,1,0,0
1952,1,1,0
4276,1,1,1
310,0,0,0
1529,0,0,0
311,1,0,0
6912,1,0,1
7171,1,1,0
312,1,1,1
2056,1,0,1
5330,0,0,0
760,0,1,1
3134,1,1,1
2500,0,1,0
2096,1,0,0
4328,1,1,0
4609,1,1,0
586,0,1,1
4750,1,0,1
3293,1,1,1
2351,0,0,1
7620,1,1,1
5594,1,1,0
7069,0,1,0
2495,1,0,1
314,1,0,1
6501,1,1,1
4023,1,1,0
4985,1,1,0
7098,1,0,1
2885,0,1,0
315,1,1,1
602,1,0,0
4647,1,1,1
4524,1,1,0
7439,1,0,1
316,1,1,0
7327,1,1,0
317,0,0,1
318,0,1,0
4943,0,1,1
3297,0,0,1
6387,1,0,0
2239,1,0,1
847,0,1,0
320,1,0,0
629,1,1,1
321,0,1,0
7281,0,1,0
3529,0,1,1
322,1,1,0
4532,0,0,1
5011,1,0,0
6470,1,1,0
323,0,0,1
5517,0,0,1
324,0,0,0
1752,0,1,0
4585,1,0,0
2517,1,0,0
7437,1,0,0
325,1,0,1
3707,1,1,0
2674,0,0,1
3474,0,0,0
6902,1,1,1
4983,1,0,1
3928,0,0,1
327,1,0,1
3571,1,1,1
328,0,0,1
6097,1,0,1
329,1,1,1
5859,1,1,1
4516,0,0,1
2468,0,0,0
330,1,0,0
1404,0,0,0
331,0,0,0
5159,1,1,1
332,0,1,0
725,1,1,0
333,1,1,1
1784,0,1,0
6129,0,1,0
334,1,0,0
335,0,1,0
5905,1,0,1
2259,0,1,1
5334,0,1,1
1559,1,1,0
2456,0,0,1
5593,0,1,0
3612,1,1,0
2591,1,1,1
2912,0,1,1
5218,1,1,1
4456,1,1,0
7083,1,0,0
7535,0,1,1
1207,1,1,1
1980,0,1,0
336,1,1,0
7117,1,0,0
5501,0,1,1
337,1,1,0
690,1,1,1
2540,0,1,1
1935,1,1,1
338,1,0,1
7048,0,1,1
1618,0,0,1
339,0,1,0
340,0,1,0
3348,1,1,0
3585,1,0,0
6102,0,0,0
2569,0,1,0
2557,0,0,1
4627,0,0,0
575,0,0,1
343,1,1,0
4888,1,1,0
4164,0,0,0
846,0,1,0
4104,1,1,0
3598,1,1,0
344,0,0,0
1947,1,0,0
4309,0,0,0
3350,0,0,0
7041,0,0,1
4260,0,1,1
2785,1,0,1
1724,1,1,1
4397,0,1,0
3549,0,0,1
4368,1,0,1
4060,0,0,1
5981,0,0,1
5887,1,0,1
1721,0,0,0
348,0,0,1
3728,0,0,1
4436,0,0,1
349,0,0,0
2524,0,1,0
4394,1,1,0
2164,0,1,1
350,1,0,1
6498,1,0,1
351,1,1,0
2241,1,0,0
4485,1,0,0
352,1,0,0
353,1,1,0
354,0,0,0
2011,0,0,0
355,0,0,1
6918,0,0,0
710,1,1,1
356,1,1,0
357,0,1,1
4555,1,1,0
358,0,0,1
4034,0,0,0
5635,0,1,0
3653,1,1,1
5416,0,1,0
7465,0,1,0
2635,1,0,1
3468,1,0,1
6477,0,0,0
1263,1,1,1
1556,0,0,1
4567,0,1,0
756,1,0,0
1373,0,1,0
359,0,1,1
360,1,1,0
406,0,0,0
361,0,0,0
3584,1,1,0
861,1,1,1
6206,0,0,1
431,1,0,0
362,0,1,0
6419,0,1,0
363,0,1,0
5041,0,0,1
4453,0,1,0
364,0,1,1
3659,1,1,0
4377,0,0,1
4573,0,1,0
2476,1,0,1
2767,0,0,0
5369,0,0,0
3709,1,1,1
539,0,0,0
3689,0,0,1
1705,1,0,0
6491,1,1,0
369,0,0,0
1939,0,0,0
6775,1,1,1
6362,1,1,0
2091,1,0,0
5486,0,0,1
2404,1,0,1
371,1,0,1
1386,1,0,1
372,0,0,1
373,1,0,1
5665,1,0,1
6722,1,0,1
5056,0,1,0
2913,1,1,1
2820,0,1,1
4326,1,1,0
1287,0,1,0
1778,0,0,0
5911,1,1,0
7602,0,0,1
2805,1,1,0
7160,0,0,1
1700,1,1,0
833,1,0,0
375,1,1,0
4193,1,1,0
3634,0,1,1
5012,0,1,0
6759,1,0,0
573,1,0,0
4738,0,0,1
7618,0,0,1
5555,1,0,0
4484,1,0,0
3879,0,1,0
634,1,0,1
377,0,1,0
6789,1,0,0
1543,1,0,0
7575,0,1,1
5530,1,1,0
3397,1,0,0
2737,1,1,1
2878,0,0,0
5079,0,1,1
3644,0,1,0
1779,0,1,1
7547,1,1,0
5269,0,1,0
7501,1,1,0
3264,1,0,0
3968,1,0,1
2055,0,0,1
3081,1,0,1
7252,0,0,1
6841,1,0,1
6223,1,0,1
2791,0,1,1
1831,1,1,0
6326,1,1,1
5694,1,1,1
381,0,1,0
4544,0,1,1
6916,1,1,0
2998,0,0,1
1228,1,1,1
6476,1,1,1
3469,0,1,0
3920,0,0,1
3282,0,1,0
3926,1,1,1
600,1,1,1
1881,1,1,1
7227,0,1,0
998,0,1,1
7334,0,0,0
1706,1,1,0
5675,1,1,0
7405,0,1,1
3120,1,1,1
5491,0,0,0
1910,1,0,0
6587,0,1,1
3005,0,1,0
382,0,1,1
383,0,1,0
7332,0,1,0
3751,0,0,0
384,1,0,0
385,0,1,0
4877,0,0,1
4437,1,0,0
5623,0,0,0
2621,0,1,0
4879,1,1,0
386,0,0,0
1674,0,0,1
387,0,1,0
6813,1,1,1
388,0,0,0
389,0,1,1
5962,1,0,0
390,0,1,0
391,1,0,0
2513,1,0,1
392,1,1,0
2823,0,1,0
4419,1,0,1
393,1,1,1
6502,1,1,0
5063,1,0,1
394,0,0,0
6162,0,0,0
1414,0,0,0
395,0,0,0
1966,1,0,0
396,1,1,0
1600,0,0,0
2066,1,0,0
6799,1,1,0
4431,0,0,0
5956,0,1,0
4317,0,1,1
1861,0,0,0
1547,1,1,0
5827,0,1,0
3613,0,0,1
400,0,0,0
581,1,1,0
4198,0,0,0
3948,1,0,1
401,0,0,1
6199,0,1,1
402,0,1,0
440,0,0,1
5384,1,0,0
3463,0,1,1
403,1,1,0
4006,1,1,0
404,0,0,1
405,0,0,0
3249,0,0,1
6252,0,1,0
1026,0,0,0
5124,1,1,0
3464,0,1,1
7127,0,1,1
912,1,0,1
7202,1,0,1
5679,0,1,1
4360,0,0,0
5717,0,0,0
6750,0,1,1
739,1,0,1
505,0,1,0
1749,0,1,1
5895,1,1,0
4012,1,1,1
7450,1,0,1
5916,0,0,1
3710,0,0,0
3774,0,1,1
408,0,0,1
2474,1,1,1
409,0,1,1
7052,1,1,1
3020,0,0,0
3453,0,1,0
3830,1,0,0
2810,1,0,1
5595,1,1,0
1695,1,1,0
2485,1,1,0
2316,1,0,0
6846,1,1,1
411,0,1,0
686,0,1,0
5711,0,1,0
412,1,1,0
7008,1,1,0
2765,1,1,0
413,1,1,1
5909,1,1,0
1486,1,1,0
414,1,1,1
1704,1,1,1
5984,1,0,0
424,1,1,1
6059,0,0,0
5319,1,1,1
415,1,1,0
6186,1,0,0
2023,0,0,1
416,1,0,0
7521,1,0,0
3509,1,0,0
417,1,0,1
418,0,1,0
5642,1,1,0
2677,1,1,1
5047,1,1,1
419,0,0,1
420,1,1,0
6595,0,0,1
1582,1,0,1
2207,0,1,1
6617,0,0,0
3651,0,0,0
5894,0,0,0
5230,1,1,0
3921,1,1,0
6262,0,1,1
7607,0,1,1
7028,1,1,0
916,0,0,0
1887,1,1,0
7076,0,1,0
5755,1,1,1
423,1,0,1
4155,1,0,1
2439,0,1,0
425,0,1,1
2340,1,1,1
426,0,1,0
4930,0,1,0
7595,1,0,1
2001,1,1,0
5404,1,1,1
2129,1,1,0
4692,0,1,1
4123,1,0,0
6170,0,1,0
553,0,1,1
1264,1,0,0
851,0,1,1
429,1,0,0
1569,0,0,0
6820,1,1,0
6661,1,1,1
5289,1,0,1
3594,0,0,0
6733,1,0,1
6065,0,0,1
2738,1,0,0
6964,1,0,1
1305,1,1,0
430,1,0,0
432,0,0,1
6624,1,1,1
4002,0,0,0
6149,1,0,0
3237,0,1,1
5164,0,1,1
6349,0,1,0
1614,0,1,1
5434,1,1,1
2415,0,1,1
434,1,1,0
6363,0,1,0
7129,1,1,1
1993,0,0,0
4239,0,1,1
437,1,0,1
1445,1,1,1
2433,0,0,1
1633,1,0,1
2730,1,0,0
7468,0,1,1
7149,1,1,0
3988,1,1,0
439,1,1,0
3356,1,1,1
4046,1,1,0
3725,0,0,1
6881,0,1,0
4098,1,0,1
6898,0,0,1
4549,0,0,1
5639,0,0,1
3977,0,1,1
519,1,0,1
7601,1,0,1
3314,0,1,0
3767,1,0,0
3736,0,1,0
5657,1,1,1
6460,1,0,0
441,1,1,1
961,1,0,0
7238,1,0,0
4726,1,1,0
5410,0,0,0
5315,0,1,1
443,0,0,0
3642,0,0,1
7306,0,0,1
4331,0,1,0
444,0,1,0
2184,1,1,0
3859,1,1,0
4588,0,0,0
445,1,1,0
1303,1,1,0
4523,0,0,1
447,1,0,0
1812,1,1,0
449,0,1,1
450,0,1,0
1372,0,1,1
6354,0,0,0
452,0,1,1
3552,0,0,0
2372,0,0,0
2216,1,0,0
1164,0,0,1
2992,1,0,1
1521,0,1,0
4341,1,1,0
3321,1,1,0
1338,1,1,1
453,0,0,0
5836,0,1,0
454,0,0,1
6259,1,0,1
630,1,1,0
1425,0,0,1
455,0,0,1
456,0,1,1
7078,0,0,0
457,0,0,0
459,1,0,1
7328,0,1,1
460,1,1,1
7066,1,0,1
7335,1,1,0
461,1,1,1
1520,0,1,0
5921,0,0,0
7182,0,0,1
462,1,0,1
6018,0,0,1
5539,1,1,1
6358,1,1,0
5655,1,1,1
1032,0,1,1
2874,0,1,1
2523,0,0,1
464,0,1,1
7395,1,0,0
1953,0,1,1
3319,0,1,0
2713,0,0,1
1371,0,0,1
5626,0,1,1
3840,1,0,0
4799,1,0,0
465,1,0,0
7414,0,1,1
7272,1,0,1
466,0,1,1
467,0,1,0
6304,1,0,1
4459,0,1,0
4574,1,1,1
469,1,1,1
4064,0,0,0
2480,0,1,1
5252,1,0,0
5222,1,0,1
5097,0,0,1
1389,1,0,0
4910,1,1,0
5519,0,1,0
1170,0,0,1
3580,0,1,0
3198,1,1,1
470,0,1,1
471,1,0,0
1536,1,1,0
2576,1,0,0
2385,1,1,1
3093,1,1,1
4636,1,1,1
7402,1,0,0
4653,0,1,1
4720,1,1,0
6202,1,0,0
828,0,0,0
5118,1,1,1
472,0,1,0
7304,1,0,0
2994,0,0,1
6168,1,0,0
6193,0,0,1
5312,0,0,0
5479,1,0,1
3669,1,1,0
3161,1,1,1
805,1,1,0
7398,0,1,0
4967,1,0,0
2556,1,1,1
4467,0,1,0
1001,1,0,0
474,0,0,0
2160,0,1,1
3738,1,0,1
5132,1,0,1
4175,1,1,0
5872,0,0,1
7410,0,1,0
7604,1,1,0
3564,0,1,0
2586,0,1,1
891,0,1,1
7477,0,0,0
4381,1,1,1
475,0,0,0
3110,1,0,0
476,0,1,0
477,1,0,1
745,0,0,1
7597,1,0,1
1767,0,1,1
2088,1,0,0
611,1,0,1
6431,1,0,0
479,0,0,0
5673,1,1,1
2341,1,0,0
1921,0,0,0
480,0,1,0
6822,0,0,0
4823,0,0,1
481,0,0,0
482,0,0,1
4916,0,0,0
566,0,0,1
1405,0,1,1
483,0,1,1
6848,0,0,0
2477,0,1,1
832,0,1,0
7368,0,0,1
7401,0,1,1
2093,0,0,0
3895,1,0,1
486,0,0,0
4912,0,0,0
2108,0,0,1
4989,1,1,0
926,1,0,1
487,0,0,0
5138,0,1,1
1923,0,1,1
4766,1,0,0
6694,0,0,1
3479,0,1,0
5000,0,0,0
5529,1,0,1
2298,1,0,0
2146,0,0,0
5298,1,1,0
4558,0,1,1
488,0,1,0
2946,0,1,1
3657,1,1,0
1743,1,0,1
7379,0,0,0
852,1,1,1
7511,1,1,1
2858,0,0,1
3756,0,0,1
7344,1,1,1
503,0,1,0
489,0,1,0
6316,1,0,0
490,1,0,1
685,0,0,1
3878,0,1,1
1127,0,0,0
492,1,0,0
2672,1,1,1
3467,1,0,1
1147,1,1,0
2690,1,1,0
493,0,1,1
4732,1,0,1
4232,1,1,0
6459,1,1,1
495,1,1,1
496,1,1,0
4432,0,0,0
7364,0,0,1
4817,1,1,1
7080,1,0,1
5930,1,0,1
6720,0,1,1
3711,1,1,1
497,0,1,1
498,0,1,0
2225,0,1,1
2306,1,0,0
3975,0,1,0
3032,1,0,0
3145,0,0,1
500,0,1,1
6803,0,1,0
2870,1,1,1
501,0,0,0
3521,0,1,1
6233,1,0,1
502,1,1,0
929,0,1,1
2305,1,1,1
2349,1,1,1
4238,1,0,1
2418,1,0,1
1651,0,1,0
1941,0,1,0
5335,0,0,0
6330,1,0,1
4986,1,0,0
5688,0,1,0
5082,1,0,1
2979,1,0,0
3770,0,0,0
507,1,0,1
4795,0,0,1
7156,0,1,0
4059,1,1,0
2462,0,0,0
2157,1,0,0
509,0,0,0
510,0,0,1
511,1,1,1
2413,0,1,1
512,1,0,0
5700,1,1,1
3182,0,1,0
513,1,0,0
5331,1,1,0
3107,1,0,0
514,0,1,0
4788,1,1,1
3705,0,1,1
6103,0,0,0
515,1,1,1
2579,1,0,0
5897,1,1,1
4346,1,0,0
5261,1,1,0
516,1,1,1
4593,0,1,1
517,1,0,1
5040,0,0,1
3896,1,0,0
7558,1,0,0
1400,1,1,1
6728,1,0,0
3665,1,0,1
6120,0,1,1
3610,1,1,1
2684,1,1,0
4844,0,0,0
7600,1,1,0
7110,0,1,0
903,1,1,1
1737,1,1,1
1203,1,0,0
3854,1,1,0
5638,1,0,1
521,0,0,0
3075,1,0,1
7050,1,1,0
5324,1,1,1
1424,1,0,0
594,0,1,1
4320,0,1,0
3940,1,0,0
4711,0,1,1
1960,1,0,1
6378,1,0,1
7159,0,0,1
4374,0,0,0
3308,1,1,1
2085,0,0,1
1672,1,1,0
3118,1,1,0
2614,1,1,0
3647,1,1,1
2642,1,0,1
5731,1,1,0
4537,1,0,1
7257,1,1,0
4195,1,0,1
4197,1,1,0
614,0,1,0
4728,1,0,1
5756,1,1,1
640,0,1,0
2696,0,1,1
4749,0,0,0
6290,1,0,1
3694,1,1,0
1186,0,1,0
5795,0,0,1
2732,1,0,1
4784,1,1,0
6321,1,1,1
7354,0,1,0
7360,0,0,1
705,0,1,0
6862,0,1,0
6866,0,1,0
1776,0,0,1
1320,0,1,0
6423,1,1,1
3864,1,1,0
7452,0,1,0
4893,0,0,0
4389,1,0,1
4391,1,1,0
6959,1,1,1
1417,0,1,0
830,0,0,1
2884,0,0,0
3213,1,1,0
1360,0,1,0
6993,1,0,1
4434,1,1,1
4964,0,0,0
7540,1,1,1
3448,1,0,0
2953,1,0,1
1933,1,1,0
3470,0,1,1
2970,0,0,0
1448,0,0,1
7082,1,0,0
839,0,0,1
3390,1,0,0
3508,0,0,0
6073,0,1,1
1981,0,1,0
2499,0,0,1
5575,1,1,0
6092,1,1,0
6616,1,1,1
2015,1,0,0
2130,0,0,0
7144,1,0,1
2538,0,1,0
3053,0,1,1
3061,0,0,0
3069,0,1,1
525,0,0,0
5842,0,0,0
1877,1,0,0
4373,0,1,0
526,0,1,0
3211,1,1,1
527,0,1,0
2192,1,1,1
1119,0,0,0
528,0,1,0
529,1,0,0
530,1,0,0
4595,1,1,1
6908,0,0,0
531,0,0,1
2176,0,0,1
532,1,0,0
1281,0,0,1
533,0,0,0
7375,1,1,0
534,1,0,0
7339,1,0,0
535,1,1,1
540,0,1,1
5631,0,0,1
536,0,0,1
3262,1,0,1
537,0,1,1
6746,0,0,1
1282,0,1,0
5839,0,1,0
2193,1,0,1
7256,1,1,0
5993,0,1,1
6770,1,1,0
2120,0,1,0
7294,0,0,0
1471,0,0,0
1685,0,0,1
5540,1,0,0
5383,1,0,0
5560,0,0,0
2926,1,1,1
1608,1,1,0
3407,1,1,1
5527,0,1,1
2425,0,0,0
6415,1,0,1
542,0,0,0
1531,1,0,0
1140,1,0,1
3645,0,0,1
3072,0,1,0
5318,1,0,1
5130,1,1,0
5346,0,0,1
593,0,1,1
6440,0,0,0
6204,0,1,0
6000,1,1,0
5873,1,1,1
6640,1,0,0
2041,1,0,1
1594,0,1,0
5115,1,0,1
6332,0,1,0
810,1,0,1
544,0,0,1
545,0,0,1
1423,0,0,1
546,0,0,0
547,0,0,0
6104,1,1,0
6377,1,1,0
548,1,1,0
549,0,1,1
2797,0,0,0
7186,0,1,1
5533,0,1,0
2208,1,1,1
6317,0,1,1
3898,1,1,1
2122,0,1,0
6462,0,0,0
7184,0,1,0
2899,0,1,0
2396,0,1,0
6367,0,0,1
6479,1,1,1
5906,0,0,0
5544,0,0,0
551,0,0,0
1942,1,0,0
6467,0,0,1
1039,1,1,0
947,1,1,1
7621,1,0,0
554,1,1,0
555,0,1,0
7585,1,0,1
2890,1,1,1
556,0,0,1
5020,0,0,0
557,0,0,0
7569,1,1,1
1402,1,0,1
558,1,1,0
1456,1,1,0
3225,1,1,0
559,1,1,1
6322,0,1,0
560,0,1,1
627,0,0,0
5397,1,1,0
6397,0,1,0
561,1,1,0
1391,1,1,0
563,0,1,1
4112,1,0,0
4614,1,1,1
793,1,1,0
564,0,1,0
6632,0,0,1
565,1,0,0
4165,0,1,0
3851,0,0,1
4482,1,1,1
6449,1,1,0
1077,1,0,1
3542,1,0,1
2345,0,0,0
2975,0,0,0
1213,0,1,1
6174,1,0,0
567,1,1,1
2390,0,1,0
1565,0,1,0
568,1,1,0
569,0,1,1
3904,1,0,0
570,0,0,0
582,0,0,1
571,0,0,0
6836,1,0,0
5173,1,0,0
5671,1,1,1
4600,0,0,0
4089,0,1,0
7132,0,0,0
572,1,1,0
4576,1,1,0
651,0,0,0
5660,0,0,1
3507,0,0,1
5004,1,1,1
576,1,0,1
7453,0,0,1
577,1,1,1
3903,1,0,1
578,1,1,1
6644,0,0,1
579,0,1,1
7228,0,1,0
1636,0,1,0
1190,1,0,1
3632,0,0,0
1884,1,0,1
583,1,1,0
989,0,0,1
584,1,1,0
2753,0,1,1
3374,1,0,0
5263,0,1,0
6451,0,0,1
3793,0,0,0
587,1,0,1
588,1,0,0
589,1,0,0
590,0,1,0
2816,1,0,0
3866,1,1,1
4348,0,1,0
591,1,0,0
1635,1,0,1
5939,1,1,0
3998,1,1,1
7031,1,0,1
592,0,1,0
6755,0,0,0
5291,1,1,1
5741,0,0,0
6575,0,0,0
1746,0,0,0
3385,1,1,1
2906,1,0,0
595,1,1,1
2960,0,1,0
5514,0,1,0
709,0,1,1
596,1,0,1
6523,1,1,0
597,0,0,1
5223,1,0,0
3382,0,0,1
2930,0,1,0
7397,1,1,1
3238,1,1,1
957,0,1,0
4954,0,1,0
1344,0,1,1
5188,1,0,0
3045,1,1,1
7623,1,0,1
6379,0,1,0
7105,1,1,0
3844,0,1,1
4581,0,1,1
6600,0,1,0
5129,0,1,0
4205,1,0,0
1585,0,1,0
5219,0,1,1
603,1,1,1
3423,0,1,1
5253,0,0,1
3526,1,1,0
6439,0,1,0
604,1,1,1
605,0,0,0
606,0,1,0
5561,1,1,0
7586,0,0,0
5972,0,0,0
5829,1,0,1
6529,1,0,0
2549,1,1,1
6969,1,0,0
608,1,1,0
609,1,0,0
932,1,0,1
7500,0,0,0
610,0,0,1
758,0,0,0
1890,0,0,0
6899,0,1,1
5190,1,0,1
1783,1,1,1
1961,1,1,0
3839,1,1,1
2589,0,0,0
7225,1,1,0
3620,0,1,0
3817,1,1,1
2487,0,1,1
1493,1,1,0
613,1,1,1
5609,1,0,1
1698,1,0,1
3960,0,1,1
2914,1,0,0
6885,0,1,0
7462,0,0,0
5965,1,0,0
616,0,1,1
617,1,0,1
3176,1,1,1
5386,1,1,0
1355,0,0,1
7004,1,1,1
2703,1,0,1
1946,0,0,0
991,0,1,1
619,0,1,1
3818,0,0,1
621,1,0,0
622,0,0,1
3703,0,0,1
623,1,1,0
6794,0,1,0
5453,0,1,0
624,1,1,1
625,0,1,1
4780,1,0,0
3638,0,1,1
626,0,1,0
628,0,1,0
6581,1,0,0
2609,1,1,0
5707,1,1,1
7119,1,1,1
2830,1,0,1
6309,1,1,1
7019,0,0,0
3887,1,0,0
6258,0,1,1
1045,0,0,1
631,0,1,1
6832,0,1,0
4688,0,1,0
5819,0,1,0
633,1,0,1
4388,1,0,1
5811,1,1,0
7502,0,0,0
5785,0,0,1
7147,0,1,1
635,1,1,0
2784,1,0,1
7588,1,1,1
3478,0,0,0
7245,1,1,1
636,0,1,1
4704,1,1,0
637,1,0,1
7442,1,1,0
7270,1,1,0
638,1,0,1
639,0,0,0
1367,1,0,0
4757,0,1,0
4131,0,1,1
1699,0,1,0
5848,1,1,1
5089,0,1,0
6038,1,1,0
2182,0,0,0
4829,0,1,0
642,0,1,0
7423,0,1,0
644,0,0,1
7320,0,0,0
2687,1,0,1
1542,0,0,1
3858,0,1,0
4014,1,0,1
2359,1,0,0
6839,1,0,0
7244,1,1,1
4698,1,0,1
2127,1,0,0
6622,0,1,1
2911,1,0,0
7275,0,0,0
5485,1,0,0
5615,0,0,1
7234,1,1,1
845,0,0,0
4928,1,0,0
5121,0,0,0
2818,1,1,0
1606,1,1,1
4550,1,0,1
4337,1,1,1
6568,1,1,0
5768,0,1,0
649,0,1,1
1766,0,1,1
5674,0,0,0
4407,1,1,0
7204,0,0,0
6293,1,1,0
2796,0,1,0
7212,0,0,0
653,0,1,0
4429,0,1,0
654,0,0,0
5881,0,0,1
3850,1,0,0
5292,1,0,0
655,0,1,0
848,1,0,0
656,1,0,0
5372,0,1,1
658,0,1,0
2782,1,1,0
2763,0,0,1
2344,1,0,0
6361,1,1,0
1595,1,1,1
6398,0,0,1
7554,0,0,1
4707,0,0,0
3271,1,1,1
6466,0,0,0
1291,0,1,0
1262,0,1,1
5025,0,1,0
663,1,0,0
5751,1,1,1
664,0,1,0
2825,0,0,0
7293,0,0,0
665,1,0,0
1025,1,0,1
1668,0,1,0
777,0,1,0
3082,1,1,1
2939,0,1,1
6137,0,0,1
4220,1,0,1
6636,0,1,0
3582,1,0,1
668,0,0,1
2257,0,0,0
7557,1,0,1
1512,0,0,0
669,1,1,0
5878,0,0,0
6761,1,0,0
671,1,1,1
1378,1,1,1
5123,1,0,1
2886,0,0,0
6471,0,1,1
2514,0,0,1
3574,0,0,0
5754,0,1,0
6167,1,0,1
673,0,1,0
835,1,1,0
2069,0,1,0
3550,0,0,0
4213,0,1,1
674,1,0,0
5669,0,0,0
3461,1,0,1
1321,1,0,0
6351,0,0,0
1171,1,1,0
675,0,0,0
1641,0,1,1
676,1,0,1
677,0,0,1
1229,0,1,0
678,0,0,1
7480,0,1,1
4153,0,0,1
5180,1,1,1
680,1,0,0
681,0,0,1
4054,1,1,1
1919,1,0,1
800,1,1,0
6894,1,0,1
1846,1,0,0
2942,1,0,1
1270,0,0,1
5146,1,0,1
3339,0,0,0
7233,0,0,1
687,1,0,0
1265,1,1,1
1715,0,1,1
5260,0,0,1
688,1,1,0
5446,0,1,0
689,1,0,1
3084,1,1,1
4957,1,0,1
691,1,1,0
6208,1,0,0
5728,0,1,0
3959,1,0,0
3355,1,0,1
4789,0,0,0
692,0,0,1
4121,1,1,0
693,0,0,0
694,0,1,1
3636,1,0,1
1239,0,1,1
3823,0,1,1
695,1,0,1
696,1,1,0
5885,0,0,1
697,1,0,1
7528,1,0,0
