,L,A,Y
2497,0,1,0
1964,1,0,0
672,0,0,0
1506,1,0,1
2260,0,0,1
4470,1,1,0
260,1,1,1
6112,1,0,0
3650,0,0,0
2275,1,0,0
4452,1,1,1
2515,1,1,1
5680,1,0,1
6673,1,0,1
4275,0,0,1
4095,0,1,1
4298,1,1,1
1310,1,1,1
261,0,1,1
262,0,1,1
7357,0,0,1
263,1,0,1
3481,1,0,1
264,0,1,0
7100,0,0,1
265,1,1,0
266,0,1,1
6176,1,0,1
1011,0,1,1
1292,1,1,1
648,1,0,1
4521,1,1,1
506,0,1,1
267,1,0,1
2903,0,1,1
268,1,0,1
4041,1,1,0
5964,0,1,0
3750,1,0,0
269,0,1,1
438,0,1,0
270,0,0,1
5169,0,1,0
3409,0,1,1
6514,0,0,1
6706,0,1,1
4079,1,1,0
2928,0,0,0
5937,0,1,1
4021,1,1,1
286,1,1,1
1434,1,0,0
3871,0,1,0
2680,1,0,1
273,0,1,0
3073,1,0,0
4125,0,0,1
3519,1,1,1
274,1,1,1
7191,1,1,1
275,0,1,1
4992,1,1,0
6160,0,0,0
3298,0,1,0
276,1,1,1
4873,1,0,1
660,1,1,0
2910,1,0,1
5601,0,1,0
278,1,1,0
1211,1,1,1
279,0,0,1
659,1,1,1
280,1,1,1
1008,0,1,1
6027,1,1,0
980,1,1,1
5577,0,1,1
347,0,1,1
1326,1,1,1
281,1,1,0
282,1,0,1
5329,1,0,1
3459,1,1,1
599,1,1,0
6483,0,1,1
6730,0,0,1
283,1,0,1
1627,0,0,1
4680,0,1,1
6571,1,1,1
7155,0,1,1
2804,1,1,1
3268,1,0,1
3741,0,0,0
284,1,1,1
1387,0,0,0
5788,0,1,1
5251,0,0,0
7133,1,1,0
3531,1,0,1
3615,1,1,1
4848,1,1,1
3311,0,0,0
433,1,0,1
6194,1,1,1
1907,0,1,0
5814,0,0,0
6797,1,0,0
2980,0,0,0
287,1,0,0
6960,0,0,0
3889,1,1,1
2006,0,1,1
3210,0,1,0
523,0,1,1
458,0,0,0
2815,0,0,1
288,1,1,1
7497,1,0,0
2143,0,1,1
6146,0,0,0
3333,1,1,1
4103,1,1,1
6666,0,0,0
3085,0,0,1
5651,0,1,1
2326,1,0,0
2089,0,0,0
3387,1,1,1
2876,1,1,1
1866,0,1,1
2445,0,1,1
5978,0,1,0
7517,0,1,1
7484,0,1,0
4202,0,0,0
7532,1,1,1
367,1,1,0
5750,1,1,0
1129,1,0,0
2666,1,0,1
5769,1,1,0
1174,0,0,0
2714,0,0,0
2724,1,1,1
2725,1,1,1
4520,0,1,0
5548,0,0,0
2734,0,0,1
6633,0,1,0
1524,1,1,0
4797,1,1,1
5822,1,0,1
1244,0,0,1
1234,0,0,0
3283,0,1,1
6521,1,0,0
5853,0,0,0
7391,0,1,1
4069,1,1,1
3047,1,0,0
3708,0,1,1
4843,0,1,0
1260,1,0,0
1009,1,0,1
1012,0,0,1
4086,0,0,0
6649,1,1,1
6140,0,1,0
6142,1,1,1
291,0,0,0
4800,1,0,0
7568,0,0,1
370,1,1,1
3139,0,0,0
7143,0,1,0
6952,1,1,1
2162,0,0,0
2772,1,1,1
823,0,0,0
1940,0,0,0
5658,0,1,1
2813,1,1,1
292,1,1,1
293,0,1,0
6817,0,1,1
294,0,1,1
5488,0,1,0
2074,1,1,1
6691,0,1,0
295,1,0,1
942,0,0,0
2572,0,0,0
6285,0,0,1
4902,1,0,1
1844,0,0,0
1275,0,0,0
1278,1,1,1
297,0,1,0
2844,1,0,1
2132,0,0,0
298,1,1,1
3435,0,0,1
1346,1,1,0
2065,0,0,0
4007,1,1,0
2024,0,0,0
1897,1,0,0
6063,1,1,0
4932,1,1,1
643,1,1,1
2004,0,1,1
7030,0,0,1
4216,1,1,1
817,1,0,1
2494,0,1,0
300,0,1,1
301,1,1,1
4712,0,0,0
1226,1,1,0
302,0,1,0
6647,1,1,0
5287,0,1,1
4602,1,1,1
1527,1,1,1
4364,0,0,0
365,1,1,1
303,0,1,1
5516,0,1,1
4279,0,1,1
304,1,1,1
6017,1,1,1
305,1,0,1
6034,1,0,1
6829,0,0,0
306,1,1,0
3460,0,0,1
4934,1,1,1
682,1,0,1
6222,1,1,1
2832,1,0,1
4755,1,1,1
3992,0,1,1
2972,0,1,0
5790,0,1,1
738,0,0,0
7046,1,0,0
7015,0,0,0
3368,1,0,1
3437,0,1,0
1209,1,1,0
2299,1,1,1
6845,0,0,1
307,1,1,1
6480,0,0,0
661,1,0,0
2017,1,1,1
3786,1,0,1
308,1,1,1
1944,0,1,1
4719,0,0,1
309,0,0,0
1952,0,1,1
4276,1,1,0
310,0,1,1
1529,1,1,1
311,0,0,0
6912,1,1,1
7171,1,0,0
312,1,1,1
2056,0,0,0
5330,0,0,0
760,1,0,0
3134,1,1,1
2500,0,1,1
2096,0,0,0
4328,1,0,0
4609,0,0,1
586,1,0,0
4750,0,0,1
3293,0,1,0
2351,0,1,1
7620,0,1,0
5594,0,1,1
7069,1,0,1
2495,1,1,1
314,0,0,1
6501,0,1,0
4023,1,1,0
4985,0,0,0
7098,1,1,1
2885,0,1,1
315,0,1,0
602,1,0,1
4647,0,1,1
4524,0,0,1
7439,0,0,1
316,1,1,1
7327,0,0,1
317,0,0,1
318,1,0,1
4943,1,1,0
3297,1,1,1
6387,0,1,0
2239,0,0,1
847,0,0,0
320,0,1,0
629,1,1,1
321,1,1,1
7281,1,1,1
3529,0,1,0
322,0,0,1
4532,0,1,1
5011,0,0,0
6470,0,0,0
323,0,1,1
5517,1,0,1
324,1,0,1
1752,0,0,0
4585,1,0,1
2517,1,0,1
7437,0,0,1
325,1,1,0
3707,1,1,1
2674,1,0,1
3474,0,1,1
6902,0,1,1
4983,0,0,1
3928,1,0,1
327,0,1,0
3571,0,1,1
328,0,0,1
6097,1,0,1
329,1,1,1
5859,1,1,1
4516,1,1,1
2468,0,0,1
330,0,0,0
1404,1,1,1
331,0,1,1
5159,1,1,1
332,0,0,0
725,1,1,1
333,0,0,1
1784,0,1,0
6129,1,1,0
334,0,0,1
335,1,1,1
5905,1,1,1
2259,0,0,1
5334,1,1,1
1559,0,0,0
2456,0,0,0
5593,1,0,1
3612,0,1,0
2591,1,0,0
2912,0,0,0
5218,0,1,1
4456,0,1,1
7083,0,1,1
7535,1,1,1
1207,1,1,0
1980,0,0,0
336,1,1,0
7117,1,1,1
5501,0,0,1
337,1,1,1
690,0,1,1
2540,0,1,1
1935,0,0,1
338,1,1,1
7048,0,0,1
1618,1,1,1
339,0,1,1
340,1,0,0
3348,0,1,0
3585,1,1,1
6102,0,0,1
2569,0,1,0
2557,1,0,1
4627,0,0,1
575,1,1,1
343,0,0,1
4888,1,0,1
4164,0,0,1
846,0,0,0
4104,0,0,1
3598,0,0,0
344,1,0,0
1947,0,0,1
4309,1,0,1
3350,1,1,1
7041,0,0,1
4260,0,1,1
2785,0,0,0
1724,0,1,0
4397,1,0,1
3549,1,0,1
4368,0,0,0
4060,0,1,1
5981,1,1,0
5887,0,1,1
1721,0,1,1
348,0,1,0
3728,0,0,1
4436,0,0,0
349,1,1,1
2524,1,1,1
4394,1,1,1
2164,1,1,1
350,0,0,1
6498,1,1,0
351,0,1,1
2241,0,0,0
4485,0,0,1
352,0,1,0
353,1,1,1
354,0,0,0
2011,0,1,1
355,0,0,0
6918,0,1,1
710,1,1,1
356,1,1,1
357,1,0,1
4555,0,0,0
358,1,0,1
4034,0,1,1
5635,1,1,1
3653,0,0,1
5416,0,0,1
7465,1,1,1
2635,1,0,1
3468,0,0,1
6477,1,1,1
1263,1,1,1
1556,1,1,1
4567,0,0,1
756,0,0,0
1373,0,0,1
359,1,1,0
360,0,0,1
406,0,1,1
361,1,1,1
3584,0,1,1
861,1,1,1
6206,1,0,0
431,1,1,1
362,0,0,1
6419,1,1,0
363,1,0,1
5041,1,0,0
4453,1,0,0
364,0,1,1
3659,1,0,1
4377,1,1,1
4573,1,1,1
2476,1,0,0
2767,0,1,0
5369,1,1,1
3709,1,1,1
539,0,0,1
3689,1,0,1
1705,0,0,1
6491,1,0,0
369,1,1,1
1939,1,0,0
6775,1,0,0
6362,0,1,1
2091,0,0,0
5486,1,0,0
2404,1,1,1
371,1,1,1
1386,0,1,0
372,0,1,0
373,1,1,1
5665,1,1,1
6722,0,1,1
5056,0,0,0
2913,0,0,0
2820,0,1,0
4326,0,0,1
1287,1,1,0
1778,0,1,1
5911,1,1,0
7602,0,1,1
2805,0,0,0
7160,0,1,0
1700,1,0,1
833,0,1,1
375,1,1,1
4193,1,1,1
3634,1,1,1
5012,1,1,1
6759,0,0,1
573,1,1,1
4738,0,1,0
7618,0,1,0
5555,0,0,1
4484,0,1,1
3879,0,1,1
634,1,0,1
377,1,1,1
6789,1,1,1
1543,0,1,1
7575,1,1,0
5530,0,0,0
3397,1,0,0
2737,0,0,0
2878,1,1,1
5079,0,1,0
3644,1,1,1
1779,0,1,1
7547,0,1,1
5269,0,1,0
7501,0,1,1
3264,0,1,0
3968,0,1,0
2055,1,1,1
3081,1,1,0
7252,1,1,1
6841,0,1,0
6223,0,0,1
2791,1,1,1
1831,0,1,1
6326,1,1,1
5694,1,0,1
381,1,1,1
4544,0,0,1
6916,0,0,1
2998,0,1,0
1228,0,1,0
6476,0,1,1
3469,1,1,1
3920,0,0,1
3282,0,1,0
3926,0,0,0
600,1,1,0
1881,0,1,1
7227,1,1,1
998,0,0,0
7334,0,1,0
1706,0,0,1
5675,0,0,1
7405,1,0,1
3120,0,1,0
5491,0,1,0
1910,1,1,1
6587,1,1,1
3005,0,0,0
382,1,1,0
383,1,0,1
7332,1,1,0
3751,1,0,1
384,1,1,1
385,1,0,0
4877,1,0,1
4437,1,0,1
5623,1,1,0
2621,0,1,1
4879,1,1,1
386,1,1,1
1674,1,1,1
387,1,1,1
6813,1,1,0
388,0,0,1
389,0,1,1
5962,1,1,1
390,0,0,1
391,1,0,1
2513,0,0,1
392,0,0,1
2823,0,0,0
4419,1,0,0
393,0,0,1
6502,1,1,0
5063,1,0,1
394,1,1,1
6162,1,1,1
1414,1,0,1
395,0,1,1
1966,1,0,0
396,1,0,0
1600,0,0,0
2066,0,0,1
6799,1,1,1
4431,0,0,0
5956,0,1,1
4317,0,1,1
1861,0,0,1
1547,0,0,1
5827,1,1,1
3613,0,0,1
400,1,1,1
581,0,0,1
4198,1,1,0
3948,0,0,0
401,1,1,1
6199,1,1,0
402,1,0,1
440,1,0,1
5384,1,1,1
3463,0,0,1
403,1,1,1
4006,1,1,0
404,0,1,1
405,1,1,0
3249,0,0,1
6252,0,1,0
1026,1,1,1
5124,0,0,1
3464,1,1,1
7127,1,1,1
912,0,1,0
7202,1,1,1
5679,0,0,1
4360,1,0,0
5717,0,1,1
6750,0,0,0
739,0,0,0
505,0,1,0
1749,0,0,1
5895,0,0,1
4012,1,1,0
7450,1,1,1
5916,1,1,1
3710,0,0,0
3774,1,1,1
408,0,1,0
2474,1,1,1
409,1,0,1
7052,1,1,1
3020,0,1,1
3453,0,0,0
3830,1,1,1
2810,0,0,1
5595,1,0,1
1695,0,1,1
2485,0,1,1
2316,1,0,1
6846,0,0,1
411,1,1,1
686,0,1,0
5711,0,1,0
412,1,1,1
7008,1,0,1
2765,0,0,1
413,1,0,1
5909,0,0,0
1486,0,1,1
414,0,0,1
1704,0,0,1
5984,1,0,1
424,1,1,1
6059,0,1,1
5319,1,0,1
415,1,0,1
6186,1,1,1
2023,0,0,1
416,0,1,1
7521,1,1,1
3509,0,1,1
417,1,1,0
418,0,1,0
5642,1,1,1
2677,1,1,1
5047,0,1,1
419,0,1,1
420,0,1,0
6595,0,1,0
1582,1,0,1
2207,1,0,1
6617,0,1,1
3651,0,1,1
5894,0,0,0
5230,1,1,1
3921,1,1,1
6262,0,0,1
7607,1,1,1
7028,0,1,1
916,0,1,1
1887,0,1,1
7076,0,1,1
5755,0,0,0
423,1,1,1
4155,0,0,1
2439,0,0,1
425,0,1,0
2340,0,0,0
426,0,0,0
4930,1,1,1
7595,0,1,1
2001,0,0,0
5404,1,0,1
2129,0,0,1
4692,1,1,1
4123,0,1,1
6170,1,1,1
553,1,0,1
1264,1,1,1
851,0,1,0
429,1,0,1
1569,0,1,1
6820,0,0,1
6661,0,1,1
5289,1,1,1
3594,1,1,1
6733,0,1,1
6065,1,0,0
2738,0,1,0
6964,1,0,0
1305,0,1,1
430,0,1,0
432,1,1,0
6624,0,0,1
4002,1,0,0
6149,0,0,0
3237,1,1,0
5164,1,1,1
6349,0,1,1
1614,1,0,1
5434,1,0,1
2415,1,0,1
434,1,0,0
6363,0,1,1
7129,1,1,0
1993,1,0,1
4239,0,0,1
437,0,1,1
1445,1,0,0
2433,0,1,0
1633,1,0,1
2730,0,1,0
7468,0,1,1
7149,1,0,0
3988,0,0,1
439,0,0,0
3356,0,0,0
4046,0,0,1
3725,1,0,0
6881,0,0,1
4098,0,1,0
6898,1,0,1
4549,0,1,1
5639,1,1,1
3977,0,1,0
519,0,1,1
7601,1,1,1
3314,0,0,1
3767,1,1,1
3736,1,0,1
5657,1,0,0
6460,1,1,0
441,1,0,0
961,1,1,1
7238,0,1,1
4726,0,0,1
5410,1,0,1
5315,0,0,1
443,1,1,1
3642,0,1,0
7306,1,1,1
4331,0,1,1
444,0,1,1
2184,1,1,1
3859,0,1,0
4588,1,0,0
445,1,0,1
1303,1,0,0
4523,0,0,1
447,0,0,0
1812,0,0,0
449,1,1,1
450,0,1,0
1372,0,0,1
6354,1,1,1
452,0,0,1
3552,1,0,0
2372,1,0,1
2216,1,1,0
1164,0,1,1
2992,1,0,1
1521,1,1,1
4341,0,1,1
3321,1,1,1
1338,0,1,0
453,0,1,1
5836,1,1,1
454,0,0,0
6259,0,0,1
630,1,0,0
1425,0,0,1
455,1,0,1
456,0,0,0
7078,0,0,1
457,0,1,0
459,0,0,0
7328,1,0,1
460,0,0,1
7066,1,1,1
7335,0,0,0
461,0,1,1
1520,1,1,1
5921,0,1,1
7182,0,1,0
462,1,0,1
6018,0,0,1
5539,1,1,1
6358,1,1,1
5655,1,1,0
1032,1,1,1
2874,1,1,1
2523,1,1,1
464,1,1,1
7395,1,1,1
1953,0,0,1
3319,1,1,1
2713,1,1,0
1371,1,1,0
5626,0,0,1
3840,1,0,1
4799,0,0,0
465,1,1,1
7414,0,0,1
7272,1,1,1
466,1,0,1
467,1,1,1
6304,1,1,1
4459,1,0,1
4574,1,1,1
469,0,0,1
4064,1,1,0
2480,1,1,1
5252,1,1,0
5222,1,1,1
5097,0,1,1
1389,1,1,1
4910,1,1,1
5519,0,0,1
1170,0,0,0
3580,0,1,1
3198,1,1,1
470,0,0,1
471,0,0,1
1536,1,1,0
2576,1,0,0
2385,1,0,0
3093,0,0,0
4636,1,0,0
7402,1,1,1
4653,1,1,1
4720,0,0,1
6202,1,1,1
828,1,0,0
5118,1,1,1
472,1,1,1
7304,1,1,1
2994,0,1,1
6168,1,1,1
6193,1,1,1
5312,1,1,1
5479,1,1,0
3669,0,0,1
3161,1,1,1
805,1,1,1
7398,0,0,0
4967,0,1,1
2556,0,1,1
4467,0,0,0
1001,0,0,0
474,1,0,1
2160,1,0,1
3738,0,1,0
5132,0,0,0
4175,1,0,1
5872,1,1,0
7410,0,0,1
7604,0,1,1
3564,1,0,1
2586,1,1,1
891,1,0,1
7477,1,1,1
4381,0,0,1
475,1,1,1
3110,0,0,0
476,0,0,1
477,0,0,0
745,1,1,1
7597,1,1,1
1767,1,1,0
2088,1,0,0
611,0,1,1
6431,1,1,1
479,1,0,1
5673,0,0,0
2341,1,1,1
1921,1,1,0
480,1,0,1
6822,0,0,1
4823,0,1,1
481,0,1,1
482,1,0,1
4916,1,1,0
566,0,1,1
1405,0,0,1
483,0,0,0
6848,0,0,1
2477,0,1,1
832,0,0,0
7368,1,0,1
7401,1,1,1
2093,1,0,1
3895,1,1,1
486,0,1,1
4912,0,1,1
2108,0,1,1
4989,0,1,0
926,0,1,1
487,0,1,1
5138,0,1,1
1923,1,1,1
4766,1,1,0
6694,0,0,1
3479,1,1,1
5000,1,0,1
5529,1,0,0
2298,0,1,1
2146,1,1,1
5298,1,1,1
4558,1,0,1
488,1,1,1
2946,0,1,1
3657,1,1,0
1743,0,0,1
7379,1,1,0
852,1,1,1
7511,0,1,1
2858,0,0,1
3756,0,1,1
7344,0,1,1
503,0,0,0
489,1,1,1
6316,0,1,1
490,1,1,1
685,1,1,1
3878,0,1,1
1127,1,0,1
492,1,1,1
2672,1,1,0
3467,1,1,1
1147,1,0,0
2690,0,1,0
493,0,0,1
4732,1,1,1
4232,1,1,1
6459,1,1,1
495,1,1,1
496,1,0,0
4432,1,0,1
7364,1,1,0
4817,0,1,1
7080,0,0,1
5930,0,0,0
6720,1,0,1
3711,1,1,1
497,1,1,1
498,0,0,0
2225,1,1,0
2306,0,1,1
3975,1,1,1
3032,0,0,1
3145,1,1,1
500,0,1,0
6803,1,1,1
2870,1,1,1
501,1,1,0
3521,1,0,0
6233,0,0,0
502,0,1,1
929,1,0,1
2305,1,0,0
2349,1,1,1
4238,1,1,1
2418,1,1,1
1651,0,0,1
1941,1,1,1
5335,1,0,1
6330,1,1,1
4986,1,1,1
5688,0,1,1
5082,1,0,0
2979,1,0,1
3770,1,0,1
507,1,1,1
4795,1,1,0
7156,0,0,1
4059,0,1,1
2462,0,0,1
2157,0,1,0
509,1,0,1
510,1,1,1
511,0,1,1
2413,0,1,0
512,0,1,1
5700,1,1,1
3182,0,1,0
513,0,0,1
5331,0,1,0
3107,1,0,1
514,0,1,0
4788,0,0,0
3705,1,0,1
6103,0,1,0
515,0,1,1
2579,0,0,0
5897,0,1,1
4346,1,1,1
5261,1,1,0
516,1,0,1
4593,0,0,1
517,1,1,1
5040,0,1,0
3896,0,0,1
7558,1,0,1
1400,0,1,0
6728,1,1,1
3665,0,0,1
6120,0,0,0
3610,0,1,1
2684,1,0,1
4844,0,0,0
7600,1,0,0
7110,0,0,0
903,1,1,0
1737,1,1,1
1203,1,0,1
3854,0,1,1
5638,0,0,1
521,0,1,0
3075,0,1,1
7050,0,0,0
5324,1,1,1
1424,0,1,0
594,0,0,0
4320,1,0,1
3940,1,1,1
4711,1,0,0
1960,1,1,1
6378,1,1,1
7159,0,0,0
4374,1,1,1
3308,1,1,1
2085,0,0,0
1672,0,0,0
3118,0,0,1
2614,0,0,1
3647,1,0,0
2642,0,0,1
5731,0,1,1
4537,0,0,0
7257,1,1,0
4195,1,0,0
4197,0,0,1
614,0,1,0
4728,0,1,1
5756,0,0,0
640,0,0,0
2696,0,1,0
4749,0,1,0
6290,1,0,0
3694,1,1,1
1186,1,1,1
5795,1,0,0
2732,0,1,1
4784,1,1,1
6321,1,0,1
7354,0,1,0
7360,0,0,0
705,0,0,1
6862,0,1,0
6866,0,0,0
1776,1,1,1
1320,1,1,1
6423,0,1,0
3864,1,1,0
7452,1,1,1
4893,0,1,0
4389,0,0,0
4391,0,1,1
6959,0,1,0
1417,0,1,0
830,1,0,0
2884,0,1,1
3213,0,0,1
1360,1,1,1
6993,0,0,0
4434,1,0,0
4964,1,1,1
7540,0,0,0
3448,0,0,0
2953,0,1,1
1933,1,1,0
3470,0,1,1
2970,0,1,1
1448,1,1,0
7082,1,0,0
839,1,0,1
3390,0,1,0
3508,0,0,1
6073,1,1,1
1981,1,1,1
2499,1,1,1
5575,1,1,1
6092,0,1,0
6616,0,0,0
2015,1,0,1
2130,1,1,1
7144,1,0,1
2538,1,1,1
3053,0,1,1
3061,0,1,1
3069,0,0,0
525,0,0,0
5842,1,0,1
1877,1,1,1
4373,0,1,1
526,1,1,1
3211,0,1,1
527,0,0,0
2192,1,1,0
1119,0,1,1
528,1,1,1
529,1,1,1
530,1,1,1
4595,1,0,0
6908,1,1,0
531,0,0,1
2176,1,0,0
532,1,0,1
1281,0,1,1
533,1,1,1
7375,0,0,1
534,1,1,1
7339,0,1,0
535,1,1,1
540,0,0,1
5631,0,1,1
536,0,1,1
3262,1,1,1
537,0,0,0
6746,0,0,0
1282,0,0,0
5839,0,1,0
2193,0,1,1
7256,1,1,1
5993,1,0,1
6770,1,1,1
2120,0,0,0
7294,1,1,0
1471,0,1,1
1685,0,0,1
5540,0,0,1
5383,0,0,0
5560,0,1,1
2926,1,1,1
1608,0,1,1
3407,0,0,0
5527,1,1,1
2425,1,1,1
6415,1,1,0
542,0,1,1
1531,0,0,0
1140,1,1,1
3645,1,1,1
3072,0,0,1
5318,0,0,0
5130,0,1,0
5346,0,1,0
593,0,1,1
6440,0,0,1
6204,1,0,1
6000,1,1,1
5873,0,1,1
6640,0,0,1
2041,0,0,1
1594,0,1,1
5115,0,1,0
6332,0,1,1
810,0,1,1
544,0,1,1
545,1,0,0
1423,0,0,1
546,1,1,1
547,0,1,0
6104,1,1,1
6377,0,1,1
548,1,1,1
549,1,1,1
2797,0,1,1
7186,0,0,1
5533,0,0,1
2208,1,1,1
6317,1,1,1
3898,1,1,1
2122,0,0,0
6462,0,0,1
7184,0,0,1
2899,1,1,1
2396,0,1,0
6367,1,1,1
6479,0,1,1
5906,1,1,1
5544,0,0,1
551,0,1,1
1942,0,0,1
6467,0,1,1
1039,1,1,1
947,1,1,1
7621,1,0,1
554,0,0,0
555,0,1,1
7585,1,1,1
2890,1,0,1
556,1,1,1
5020,1,1,1
557,0,0,0
7569,0,1,1
1402,0,0,1
558,0,0,1
1456,0,1,1
3225,0,1,1
559,0,0,1
6322,0,1,1
560,1,1,1
627,1,1,1
5397,1,0,1
6397,1,1,1
561,1,1,0
1391,0,0,0
563,1,1,1
4112,0,0,1
4614,0,1,0
793,0,1,1
564,1,1,1
6632,1,1,0
565,0,1,0
4165,1,0,0
3851,1,1,1
4482,1,1,1
6449,0,1,0
1077,0,0,0
3542,1,1,0
2345,0,1,1
2975,0,0,1
1213,1,1,1
6174,0,0,0
567,1,0,1
2390,1,1,0
1565,0,1,1
568,0,1,1
569,0,1,1
3904,0,0,0
570,1,1,1
582,1,0,1
571,1,0,0
6836,1,1,1
5173,1,1,1
5671,1,1,0
4600,1,1,1
4089,1,1,1
7132,0,0,1
572,0,0,1
4576,1,1,1
651,1,0,1
5660,1,0,1
3507,1,0,0
5004,1,1,1
576,0,0,0
7453,0,0,0
577,1,1,0
3903,0,1,1
578,0,1,0
6644,0,1,0
579,1,0,1
7228,1,1,1
1636,1,0,1
1190,1,1,1
3632,0,0,0
1884,0,1,1
583,0,1,1
989,0,1,1
584,1,1,0
2753,1,1,1
3374,0,0,1
5263,1,0,1
6451,0,1,1
3793,1,1,1
587,0,0,0
588,0,1,1
589,0,1,0
590,0,0,1
2816,1,1,0
3866,0,1,0
4348,1,0,1
591,1,1,1
1635,1,1,0
5939,1,1,1
3998,1,0,1
7031,0,0,0
592,0,0,1
6755,0,1,1
5291,0,1,1
5741,1,0,1
6575,0,1,1
1746,0,0,1
3385,0,1,0
2906,1,0,1
595,1,1,0
2960,0,1,1
5514,1,1,1
709,1,1,0
596,0,1,0
6523,0,0,1
597,0,1,1
5223,0,1,1
3382,0,1,1
2930,0,1,0
7397,0,1,1
3238,1,1,1
957,0,0,1
4954,1,1,0
1344,1,1,1
5188,0,1,1
3045,0,1,1
7623,1,1,1
6379,0,1,0
7105,1,1,1
3844,1,1,0
4581,0,0,1
6600,1,1,1
5129,0,1,0
4205,1,1,0
1585,0,0,0
5219,1,1,1
603,0,0,1
3423,1,1,1
5253,0,1,1
3526,1,1,0
6439,1,1,1
604,1,1,1
605,1,1,1
606,0,1,1
5561,0,1,1
7586,0,0,0
5972,1,0,0
5829,1,1,0
6529,0,0,1
2549,1,0,1
6969,0,0,0
608,1,0,1
609,1,1,1
932,1,0,1
7500,1,1,1
610,1,1,0
758,1,0,1
1890,0,0,1
6899,1,0,0
5190,1,1,1
1783,1,1,1
1961,0,1,1
3839,1,1,1
2589,1,1,1
7225,1,0,0
3620,0,1,0
3817,0,0,0
2487,0,0,0
1493,0,0,0
613,0,1,1
5609,1,0,1
1698,1,1,1
3960,1,0,1
2914,1,1,1
6885,0,0,1
7462,1,0,1
5965,1,1,1
616,1,0,0
617,0,1,0
3176,0,0,0
5386,1,1,1
1355,1,1,1
7004,1,1,0
2703,0,0,1
1946,1,1,1
991,0,1,1
619,0,0,1
3818,0,0,1
621,1,0,1
622,0,0,0
3703,1,1,0
623,0,0,0
6794,0,0,1
5453,1,1,0
624,1,1,1
625,1,1,1
4780,1,1,1
3638,1,1,1
626,1,0,0
628,0,1,0
6581,1,1,1
2609,0,1,1
5707,1,0,1
7119,1,1,1
2830,0,0,1
6309,0,0,0
7019,0,1,0
3887,1,1,0
6258,1,0,1
1045,0,0,1
631,0,0,1
6832,1,1,1
4688,0,1,0
5819,0,1,1
633,0,1,0
4388,0,1,0
5811,0,0,0
7502,0,0,1
5785,1,0,0
7147,1,0,0
635,0,1,1
2784,0,1,1
7588,1,1,1
3478,1,1,1
7245,0,1,0
636,0,1,0
4704,0,0,1
637,1,1,1
7442,1,0,1
7270,1,1,1
638,1,1,1
639,1,1,1
1367,0,1,0
4757,0,0,1
4131,1,1,1
1699,0,1,0
5848,0,1,1
5089,0,1,1
6038,1,1,0
2182,0,1,1
4829,1,1,1
642,1,1,1
7423,1,1,0
644,1,1,1
7320,0,1,0
2687,1,1,1
1542,0,1,1
3858,1,0,1
4014,1,0,1
2359,1,0,1
6839,0,0,1
7244,1,1,1
4698,0,0,0
2127,0,1,1
6622,0,0,1
2911,0,1,1
7275,1,1,1
5485,0,1,1
5615,1,1,1
7234,1,1,1
845,0,0,0
4928,1,1,1
5121,1,1,1
2818,1,1,0
1606,0,0,1
4550,0,1,1
4337,0,0,0
6568,1,1,1
5768,1,1,1
649,1,1,1
1766,0,0,0
5674,0,0,1
4407,1,1,1
7204,0,1,0
6293,0,1,1
2796,0,0,0
7212,0,0,0
653,0,0,0
4429,1,1,1
654,0,0,1
5881,1,1,1
3850,1,1,1
5292,0,1,1
655,1,0,1
848,1,1,1
656,0,0,0
5372,1,1,1
658,0,0,0
2782,1,0,0
2763,0,1,1
2344,1,1,1
6361,0,1,1
1595,1,1,1
6398,0,0,1
7554,1,0,1
4707,0,0,1
3271,1,0,1
6466,1,1,1
1291,1,0,1
1262,1,1,1
5025,1,0,1
663,0,0,0
5751,0,0,0
664,1,0,0
2825,0,0,1
7293,1,1,1
665,0,1,0
1025,0,1,1
1668,1,0,1
777,0,0,0
3082,1,1,1
2939,0,0,0
6137,0,1,1
4220,0,0,0
6636,0,1,0
3582,1,1,1
668,1,1,1
2257,0,1,1
7557,1,1,0
1512,1,1,1
669,1,1,0
5878,0,1,1
6761,1,0,1
671,1,1,1
1378,1,0,1
5123,1,0,0
2886,0,1,0
6471,0,0,0
2514,0,0,1
3574,1,1,0
5754,0,0,1
6167,1,1,1
673,0,0,1
835,0,1,0
2069,1,1,0
3550,0,0,1
4213,1,1,1
674,0,0,0
5669,0,1,1
3461,0,0,1
1321,1,1,0
6351,0,1,0
1171,0,0,1
675,0,1,1
1641,1,1,1
676,1,0,1
677,1,1,1
1229,0,0,1
678,1,1,1
7480,1,0,1
4153,0,1,0
5180,1,1,1
680,0,0,0
681,1,1,1
4054,0,0,1
1919,1,1,1
800,1,1,0
6894,1,1,1
1846,1,1,1
2942,0,0,1
1270,1,1,1
5146,1,0,1
3339,0,0,0
7233,1,0,1
687,1,1,1
1265,0,0,0
1715,0,1,0
5260,0,1,0
688,1,1,0
5446,1,0,1
689,0,1,1
3084,0,0,1
4957,1,1,1
691,1,0,1
6208,1,1,0
5728,1,1,1
3959,0,0,1
3355,1,1,1
4789,1,1,1
692,0,0,1
4121,0,1,1
693,0,0,0
694,0,0,1
3636,1,0,1
1239,0,1,1
3823,0,1,1
695,1,0,0
696,0,0,1
5885,0,0,0
697,1,0,0
7528,0,1,1
