,L,A,Y
16550,1,1,0
46911,1,1,1
43793,1,1,1
13046,0,0,1
783,0,0,1
21852,1,0,1
42784,0,0,0
30276,0,1,1
18895,0,1,0
15804,1,0,0
46291,1,0,1
13382,0,1,1
38914,0,1,1
46994,1,0,1
31349,0,1,0
39820,0,1,1
22084,1,1,1
14258,1,1,0
45623,0,1,1
29374,1,1,0
41010,0,0,1
17029,0,0,0
24117,1,1,1
30693,0,1,0
22295,1,0,1
31914,1,1,1
22579,1,0,1
33505,1,1,0
12878,0,0,0
9135,1,0,0
4769,1,1,0
24787,0,1,0
26650,0,1,1
8850,1,0,1
9606,0,0,1
12886,1,1,0
537,0,0,0
9893,0,0,0
27723,1,0,0
33151,0,1,0
11587,0,0,0
26997,1,1,1
4416,1,0,1
33155,0,0,1
12557,0,1,1
41441,1,0,1
4090,0,0,1
13894,1,1,0
20030,0,0,1
21995,1,1,1
39400,1,0,1
47504,0,0,0
24319,0,1,0
23353,0,1,1
32529,1,1,1
3645,0,1,0
41887,1,0,0
9155,0,1,0
5327,0,0,0
538,1,1,1
5924,1,0,1
5356,1,1,0
20015,0,1,0
23103,1,1,1
14720,0,1,0
36830,0,1,1
27426,0,0,0
38361,0,0,1
40161,0,0,0
45835,1,1,1
3810,0,0,0
6279,1,1,1
31902,1,1,0
10891,0,0,0
540,1,1,0
22733,0,1,0
5099,1,1,1
605,1,1,0
31165,1,1,0
29642,1,1,1
20901,1,1,1
37721,0,1,0
42063,1,1,1
38203,1,1,0
33983,1,0,1
46072,0,0,1
33274,0,1,1
19876,1,1,0
27786,0,0,0
38818,0,0,0
6553,1,0,0
28080,1,1,1
31647,1,1,1
22931,0,1,0
26698,1,1,1
609,0,0,0
541,1,1,0
33064,0,0,0
3618,1,1,1
1649,0,0,1
16631,0,0,1
9111,0,0,0
4375,0,1,0
39442,1,0,1
21908,1,1,1
28075,1,1,1
34567,1,1,1
8274,1,1,1
16206,0,1,0
46313,1,1,1
33476,0,0,1
23357,1,0,0
33012,0,1,1
31474,0,0,0
9318,1,1,1
32541,1,1,1
542,1,0,1
36822,0,0,1
12359,1,1,1
29571,0,1,0
14683,0,1,1
20586,1,1,1
5314,0,0,1
33428,1,1,0
26121,0,1,0
7829,1,0,1
10483,0,0,0
6327,0,0,0
543,1,0,0
29778,0,1,0
35189,0,0,1
5807,0,0,1
21819,0,1,0
8245,1,1,1
14489,1,1,0
2682,0,0,1
544,0,1,1
27745,0,1,1
11526,0,0,1
772,1,1,0
40695,0,0,0
30040,1,0,0
30434,0,0,0
40665,0,0,0
44282,0,1,1
22183,1,1,1
42715,1,1,0
545,1,0,0
44913,0,0,1
6866,0,1,1
27079,0,1,0
3408,0,0,0
45978,1,1,1
15589,0,0,0
17322,1,0,1
9268,1,1,1
36330,1,1,1
20320,1,1,1
39739,0,0,1
36639,0,1,1
25704,0,1,0
546,1,1,0
38748,1,1,1
39852,1,0,0
34839,1,1,1
23733,0,0,1
547,1,1,1
17159,1,1,1
36702,1,1,1
37734,0,0,1
18057,0,1,1
5901,0,0,0
10614,0,0,1
41758,1,1,0
14358,1,1,1
6073,1,1,1
46164,0,1,0
23670,0,0,0
24913,0,0,0
6901,0,0,0
1857,0,0,0
15989,0,0,0
22022,0,1,1
36662,1,1,1
23060,0,0,1
5797,1,0,0
6738,1,1,1
2336,0,0,1
549,1,0,1
39024,0,1,0
16495,0,1,1
27005,0,0,0
19914,1,1,1
13257,0,1,1
8710,1,1,0
24376,0,1,0
29211,0,0,1
15725,0,1,0
550,0,0,1
36770,0,1,0
17865,1,0,1
6915,1,0,1
18553,1,0,1
24049,0,0,1
3801,0,1,1
12515,0,0,0
31544,0,0,0
32906,0,1,0
551,0,1,1
31866,1,1,1
31931,0,0,0
37684,0,0,1
1848,0,1,1
33679,0,0,1
23564,0,0,1
36476,1,0,0
27421,0,0,1
3174,1,1,1
26735,1,0,1
552,0,1,0
43794,0,1,0
3133,0,0,0
9874,0,0,1
8741,0,1,1
25604,1,0,1
554,1,1,1
5788,1,1,1
29023,0,0,0
35855,1,0,1
33055,0,1,1
14117,1,1,1
5442,1,1,1
38261,0,1,1
15291,0,0,0
15299,1,1,1
33277,0,0,1
23450,0,0,1
18759,1,1,1
26327,0,1,1
26592,1,0,1
7459,1,1,1
556,1,1,1
22537,0,1,1
13522,1,1,1
33259,1,0,0
8406,0,0,0
44189,1,1,1
5150,0,1,0
30707,1,1,1
1728,0,1,0
4127,0,0,0
2669,1,1,1
41569,0,1,1
18632,0,0,0
23859,1,0,1
10293,1,1,1
23459,1,0,0
35736,0,0,1
12088,0,0,1
42033,1,1,1
18709,0,0,0
11595,0,1,0
3927,0,1,0
23919,0,1,0
17812,0,1,0
44280,0,0,1
3176,0,1,1
20693,1,0,0
21961,0,1,0
9881,0,1,1
12102,0,0,1
47257,0,0,1
26661,0,0,0
24218,0,1,0
35271,0,1,1
27468,1,1,0
43944,1,1,1
35535,1,1,1
25702,0,1,1
26512,0,0,1
7478,1,1,1
21933,0,0,0
14967,1,1,1
47380,0,1,0
3165,0,1,0
33039,1,0,1
559,1,0,1
5845,0,0,1
10785,0,1,1
14339,1,0,1
24571,1,1,1
23197,0,0,0
41327,1,1,1
2817,1,1,1
12275,1,1,1
3746,1,0,0
38467,1,1,0
39752,0,0,1
40689,1,1,1
14165,0,1,1
560,1,1,1
13371,0,1,1
257,1,0,0
39212,1,1,1
1826,0,1,1
39553,1,1,0
26604,1,1,1
5847,0,0,0
9129,1,1,0
6247,0,0,0
20777,0,1,0
33745,0,0,0
561,0,1,1
33022,0,0,1
7308,1,1,1
7813,1,1,1
15265,1,0,0
30425,1,1,0
562,1,0,1
38027,1,0,1
32405,1,1,1
23931,1,1,0
19258,0,0,1
28033,1,0,1
7801,0,1,1
36623,1,0,1
19559,1,0,1
38020,1,1,1
25629,1,1,1
10105,1,1,1
21397,0,0,1
20005,0,0,1
44987,0,0,1
19388,0,1,0
3187,0,1,0
34392,1,1,1
5610,0,1,0
36635,0,0,1
1541,1,1,1
44154,1,0,1
35072,1,1,1
40765,1,1,0
45826,0,0,0
565,1,1,1
9145,0,1,1
22904,1,1,0
40998,1,1,0
35173,1,1,0
44354,0,0,0
41647,0,1,1
40950,0,1,1
30687,1,0,1
33949,0,1,1
21428,1,1,1
42443,0,0,1
33784,0,1,1
566,0,1,0
625,1,1,1
33324,1,1,1
26422,1,1,1
24272,0,0,0
37337,1,1,1
36952,0,1,0
29769,0,0,1
31731,0,0,1
19548,0,0,1
21236,1,1,1
40288,0,0,0
16165,0,1,1
27629,1,1,1
567,0,0,1
4072,0,1,1
18372,0,1,0
5820,0,1,1
4728,1,1,1
8617,0,0,0
4128,1,1,1
38728,0,1,0
25715,0,1,1
40200,0,0,1
27099,1,1,0
9162,0,0,0
17181,1,0,0
18720,0,0,0
46990,0,0,1
41353,0,1,1
31115,1,0,0
8772,0,0,0
20193,0,1,0
22550,1,1,0
11024,0,1,0
27408,0,0,1
568,1,1,1
43100,0,0,0
3838,1,1,1
8589,1,1,1
569,1,1,0
28745,0,1,0
30363,0,0,0
570,1,1,0
44110,1,1,1
3201,1,1,1
17689,1,1,1
17817,0,0,1
12295,1,1,1
15951,0,1,1
35487,1,0,1
25681,0,1,0
20966,1,1,1
16096,1,1,1
28984,1,1,1
39546,0,0,1
571,0,0,1
19448,0,0,1
10190,0,1,1
31810,1,0,0
43212,0,1,1
2666,1,1,1
15157,1,1,1
32612,0,0,1
38852,1,0,1
31563,0,1,0
226,1,1,1
44037,0,1,1
27351,0,1,0
41233,0,1,0
816,0,0,0
14292,0,0,1
2171,0,0,0
24505,1,1,1
43256,0,0,1
44519,1,1,1
45828,0,0,0
43057,1,1,1
13082,1,0,1
43973,0,1,0
21692,0,1,0
19325,1,0,1
44722,0,0,0
10454,1,1,0
38275,1,1,1
3062,1,1,1
8349,1,1,0
25985,1,0,1
40885,0,1,0
34368,0,0,0
37697,0,1,0
8552,0,1,1
43813,0,0,1
25055,1,1,1
7564,1,1,0
574,1,0,0
6354,0,0,1
5774,0,1,1
17457,0,0,0
44811,1,1,1
17683,1,0,1
575,0,0,0
32572,1,0,0
16329,1,1,1
8625,1,1,1
576,1,1,1
45588,0,1,0
31132,1,0,1
14842,0,1,1
45938,0,1,1
41273,1,0,1
43227,0,0,0
37368,0,1,0
14700,1,1,1
24302,0,0,0
29328,1,1,0
32828,1,1,0
577,1,1,1
31101,1,1,1
32451,1,1,1
11726,1,1,1
29078,0,0,1
9386,0,0,1
41048,1,1,1
16453,1,0,0
13224,0,0,1
791,0,1,0
19462,0,0,0
23105,0,1,1
3291,0,0,1
12806,0,0,0
28480,1,0,0
45351,1,1,0
33744,1,1,1
5930,1,1,1
13701,0,0,1
25576,0,0,1
4415,1,1,1
45409,1,1,0
6479,0,0,0
9310,0,0,1
31532,1,1,1
10458,0,0,0
578,1,1,1
25981,0,0,1
32804,0,1,0
34691,0,1,1
25984,1,1,0
8743,1,1,1
14283,1,1,0
32028,0,1,1
23536,1,0,1
16525,0,0,1
42407,0,0,0
41617,1,0,1
25890,1,1,1
19819,1,0,0
38466,0,0,0
32445,1,0,0
41737,0,1,1
39126,1,0,0
31571,1,1,1
581,0,0,0
37375,1,1,1
17273,1,1,1
42199,0,0,0
27665,0,0,1
14447,1,1,1
21588,1,0,1
17780,1,1,1
23111,0,1,0
1371,0,0,1
9730,0,0,1
43483,1,1,1
29535,0,0,1
18519,0,1,0
28244,1,1,1
15125,1,1,0
9479,1,1,1
24792,0,0,0
3099,1,0,1
5712,0,1,0
21204,0,0,0
19073,1,1,0
44693,1,1,1
36753,1,1,1
40245,0,0,0
41507,1,0,0
25494,1,0,1
40546,0,1,1
3318,1,0,1
28675,1,0,0
15840,0,1,0
3322,0,1,0
28017,1,1,0
44600,0,1,0
3789,1,1,1
34484,1,0,0
36058,1,1,1
584,1,1,1
2216,1,1,1
7916,0,0,0
21693,1,1,0
36472,1,1,0
33787,0,1,0
7724,1,1,1
38388,0,0,0
45210,0,1,1
5617,1,1,1
35126,0,1,1
23398,0,1,1
19574,1,1,1
3323,1,1,1
33398,1,0,1
46504,0,0,0
25838,1,1,0
1820,1,1,0
7201,0,0,0
38740,0,1,1
23658,1,1,1
1234,0,1,1
28000,0,0,0
25524,0,0,1
32246,0,0,1
43646,1,0,0
19483,0,1,0
9302,0,1,1
39479,0,0,0
26436,0,1,1
4157,1,0,0
34538,1,0,0
19154,1,1,1
2807,0,0,1
30409,1,0,1
21402,0,0,0
587,0,0,0
27993,0,1,0
10268,0,1,1
8680,1,1,0
23958,0,0,1
32138,1,1,0
13881,1,1,1
2526,1,1,0
588,0,1,1
16587,0,1,0
40937,0,1,0
3857,0,0,1
10054,1,0,0
40531,0,0,0
8019,1,0,0
30890,1,1,1
5262,1,0,0
40596,1,1,1
29885,0,1,1
8085,0,1,1
40381,1,1,1
44538,1,0,0
22739,0,0,1
29455,1,1,1
44073,1,1,1
16602,1,1,1
6276,0,0,0
14086,0,0,0
19516,0,0,0
2727,0,0,0
2400,1,1,1
15592,1,1,0
2105,1,0,1
18875,0,0,0
589,0,1,1
27922,1,0,1
34419,0,1,1
25804,1,0,1
15102,0,0,1
23495,1,1,0
5652,1,1,1
590,0,1,0
33880,1,0,0
34994,0,1,1
592,1,1,0
600,1,1,1
593,1,1,1
21979,1,1,1
35530,1,1,1
32266,1,0,1
42586,1,0,1
42490,1,0,1
6349,0,1,0
1536,1,0,1
3553,1,1,1
45482,1,1,1
26659,0,0,1
28129,1,0,1
594,1,1,0
6684,0,0,0
27173,1,1,1
19537,0,0,0
28845,0,0,0
5611,1,1,1
18481,0,0,1
8048,0,1,1
5695,1,1,0
14212,0,1,0
2173,0,1,1
36097,0,0,0
30196,1,0,1
33404,0,0,1
17315,0,1,0
21844,0,1,1
595,1,1,1
29044,1,1,1
24840,1,1,0
19217,0,1,1
33523,0,0,0
24051,1,1,1
9357,0,0,0
32798,0,1,0
40673,1,1,0
596,0,1,1
26721,1,0,1
24498,1,0,1
42377,1,1,1
39634,1,1,1
16849,1,0,1
33571,0,0,0
11879,1,1,1
41538,1,0,1
8631,0,0,1
5863,1,1,1
45802,0,1,1
38316,0,1,1
46740,0,0,1
597,1,1,1
30370,0,1,1
12627,0,1,0
4314,0,0,0
653,0,1,1
598,0,1,1
2060,0,0,1
42882,1,1,0
5024,0,1,0
21042,1,1,1
599,0,1,0
2107,0,1,1
401,1,1,1
13254,0,1,0
2210,0,0,0
42799,0,1,1
36632,0,1,0
44807,1,0,0
37524,0,1,0
41867,0,0,0
25734,1,0,0
37866,0,1,1
43951,0,0,1
14022,1,0,1
36868,1,1,1
44735,1,0,1
26273,1,1,0
17496,1,1,0
43041,0,0,0
28400,0,1,1
26525,0,0,0
33181,1,1,0
36953,0,1,0
2112,1,1,1
602,1,0,1
10369,1,0,1
31104,1,1,1
23945,0,1,0
32654,0,1,0
17579,0,1,0
37857,0,1,0
35836,1,1,1
7592,1,0,0
44968,1,1,0
37663,1,0,1
24061,1,0,0
6944,1,1,0
2699,1,1,1
12779,1,1,1
19632,0,1,1
37764,0,0,1
13440,0,1,1
33550,0,1,0
23546,0,0,0
5041,0,1,0
27115,1,1,1
41683,1,1,1
18524,1,0,0
6969,0,0,1
35278,1,0,1
603,1,0,0
29196,1,1,0
27860,0,0,0
21863,1,1,1
19527,1,1,1
25825,0,1,1
18504,0,1,1
30500,0,1,0
34546,0,0,0
22165,1,1,1
33543,0,1,0
25270,0,0,1
44751,1,1,1
604,0,1,0
37037,1,1,0
9190,1,1,1
15587,1,1,0
15749,1,0,0
13746,0,1,0
33296,1,1,1
1844,1,0,0
27216,0,0,0
1817,1,1,1
42288,1,1,1
34534,1,1,0
32951,1,0,1
8367,0,0,1
35159,0,1,1
3296,0,1,1
36272,1,1,1
45197,0,0,0
17470,1,0,1
41026,1,1,1
28751,0,1,1
35011,0,0,0
4578,0,0,0
23161,1,1,1
37291,1,1,1
13206,0,0,1
5076,1,0,0
39289,1,1,1
46830,0,1,0
29359,0,0,1
607,0,1,1
2413,0,1,0
47158,0,1,1
608,1,1,0
4318,1,0,0
35601,1,0,0
33073,1,0,1
38332,1,0,1
21808,1,1,1
18358,0,1,0
25646,1,1,0
39217,1,1,1
611,1,0,0
46638,0,1,1
11783,0,1,1
22268,1,0,0
4336,0,0,1
15364,1,1,1
13488,1,1,1
46721,0,0,0
32486,0,1,0
6447,1,1,1
31174,0,0,1
41961,1,1,1
38650,0,0,1
1807,1,1,1
35621,1,0,1
20446,0,0,0
38759,1,0,1
2964,1,1,1
18132,1,0,1
10163,0,0,0
16986,0,1,0
13661,0,0,1
47103,0,1,1
30540,1,0,1
3249,1,0,1
18327,1,1,1
39449,0,0,0
21368,0,1,1
36897,0,0,0
36840,1,0,1
44733,0,1,1
1428,0,1,0
33792,1,1,0
17633,1,1,1
613,1,0,1
34164,1,1,1
20435,1,0,1
4062,0,1,1
11203,0,0,0
43879,1,0,1
42885,1,1,0
20440,0,1,0
15014,0,1,1
39124,1,1,1
21586,0,1,0
11168,0,1,1
614,0,1,0
17570,0,0,0
35380,1,1,1
25400,1,1,1
40774,0,1,1
16455,0,1,0
27781,1,1,1
23929,1,0,1
615,1,1,1
17329,0,0,0
38646,1,0,0
34487,1,1,1
21988,1,1,1
25351,1,1,1
8777,0,0,0
5362,0,1,0
23621,0,0,0
44912,0,1,0
617,0,0,0
41613,1,0,1
6907,0,0,1
7701,0,1,0
5189,1,1,1
618,1,1,1
3706,1,1,1
22269,0,0,1
32474,1,1,1
42406,0,1,1
4957,0,0,1
13565,1,0,1
46636,1,1,1
2454,0,0,0
619,1,1,0
21964,1,1,1
19521,0,1,1
42348,1,1,0
23911,1,1,1
16046,1,1,1
13886,1,1,1
18322,0,0,0
42077,0,1,1
43920,0,0,0
29468,0,1,1
5783,1,1,0
21548,0,1,0
12629,1,0,1
41170,0,0,1
41499,0,1,1
12831,0,0,1
27550,1,1,0
22516,0,0,1
40935,1,1,1
620,1,1,0
5246,0,0,0
18965,1,1,1
40010,1,1,1
6862,1,1,0
7886,0,1,0
621,1,1,1
4880,1,1,0
4551,0,0,1
37717,0,1,0
622,1,0,1
24614,1,1,1
45805,0,0,1
9630,1,0,0
23320,0,1,0
23615,0,0,0
34844,1,1,1
31795,0,0,1
22821,0,1,0
623,0,1,0
30650,0,1,1
10866,1,0,0
624,0,0,0
3828,0,1,1
17030,1,1,1
26775,0,1,0
37272,0,0,0
1484,1,1,1
22395,1,1,0
20595,0,0,1
39578,1,1,1
19930,0,1,1
46742,0,0,0
627,1,0,1
12863,0,0,1
28186,1,0,0
20021,0,1,0
628,0,0,0
44128,0,1,0
37211,0,1,1
12040,0,0,1
11080,1,1,1
45017,1,1,0
44953,1,1,1
24823,1,1,1
24600,0,0,0
41536,1,0,1
18995,0,1,0
42972,1,1,1
19905,1,1,1
30570,1,1,1
11721,1,1,0
20695,1,0,1
29407,1,0,0
24739,0,1,0
675,1,0,1
29720,0,1,1
31000,1,1,1
37232,1,0,1
631,0,0,1
35411,0,1,0
41299,0,1,0
30751,0,0,1
40538,0,1,0
22404,0,0,0
632,1,1,0
18386,1,0,0
1028,1,0,0
17741,1,1,1
1584,0,0,1
40856,1,1,0
24147,1,1,0
44769,1,1,0
45772,1,1,0
22342,0,1,0
37367,0,1,0
9519,1,1,1
40749,1,1,0
12200,1,1,1
3969,1,0,1
15300,0,0,0
5939,1,1,1
633,1,1,0
18201,0,0,1
634,0,1,1
24280,1,1,1
30200,1,0,0
19897,0,0,1
26182,1,1,1
27193,0,0,1
39375,1,0,1
16300,0,0,1
6833,0,0,0
32211,1,1,0
20621,0,1,1
635,1,0,1
30275,0,1,1
20983,1,0,0
16522,1,1,1
33609,0,0,0
9334,1,1,1
19377,0,1,0
22754,1,1,1
39136,1,0,1
2179,0,1,1
22832,0,0,1
46296,1,1,1
637,0,1,1
4687,1,0,1
28424,1,1,1
11621,0,0,1
26052,1,1,0
10451,0,0,0
4260,0,0,1
39806,0,0,1
8922,0,0,1
638,0,0,0
9474,0,0,0
16265,0,1,1
46975,1,1,1
20227,0,1,1
639,1,1,1
10039,0,1,0
16753,1,1,1
640,1,1,1
46525,0,1,0
37573,1,1,1
35557,0,1,1
10609,0,1,1
29171,0,1,1
30445,1,1,0
41872,1,1,1
13669,1,0,1
16944,1,0,1
25508,0,1,1
18820,1,0,1
30101,1,0,0
22194,0,0,1
14684,1,0,1
34094,0,0,0
641,0,0,0
43434,0,0,1
15323,1,1,1
44637,0,1,1
33341,1,1,0
33068,1,0,1
25812,0,0,0
1020,1,1,1
3975,1,1,1
2839,0,1,1
5535,0,1,1
30371,1,1,1
21748,1,1,0
41881,0,1,0
7288,1,0,0
25832,0,1,1
7522,0,1,0
23185,0,0,1
2922,0,1,0
22315,0,1,1
12544,1,0,1
9792,0,1,0
6280,0,1,1
8554,0,1,0
681,0,1,0
30995,0,0,0
13326,1,0,1
44761,1,1,1
41093,0,0,0
26625,1,1,1
37460,1,0,1
25975,0,1,0
32656,1,1,1
5757,1,1,1
17953,0,0,0
43439,1,1,1
22887,1,0,0
19254,0,0,1
44296,1,1,0
643,0,0,0
33391,0,1,1
25012,0,1,1
3877,0,0,1
42310,1,1,1
16139,1,0,1
9749,0,1,0
31650,0,1,1
21690,1,1,1
34669,0,1,1
14424,0,0,0
15303,0,0,0
31874,0,0,1
36228,0,0,1
6475,0,0,0
33014,0,1,1
15311,1,1,0
645,0,0,0
7214,1,1,0
38821,1,1,1
16856,0,0,1
6129,0,0,1
646,1,0,1
35809,0,1,1
647,1,1,1
14876,1,0,1
15116,0,0,1
25359,0,1,1
39955,0,0,0
8732,0,0,1
32370,0,0,0
30571,0,1,0
11916,1,1,1
9356,1,0,1
1440,0,0,1
14520,0,0,1
648,1,0,1
1495,0,0,1
44842,0,0,0
19431,1,1,1
3472,0,0,1
27252,1,1,1
13349,1,0,1
44351,1,1,0
7069,0,1,1
33126,1,1,0
47491,1,1,1
44887,1,1,1
41894,1,0,1
43757,0,0,0
29701,1,1,0
20524,0,0,1
27743,1,1,1
5036,1,1,1
2640,1,1,1
9773,0,0,1
35125,0,0,0
17605,1,1,0
37459,1,0,1
649,1,1,1
10747,0,1,0
20543,0,0,0
44183,0,0,0
6281,0,0,0
6633,1,1,1
650,0,0,0
9841,0,0,1
31029,1,0,1
1425,0,1,1
15479,1,1,1
16682,1,1,1
43280,0,1,1
35063,1,1,1
10812,0,1,1
18945,1,0,1
26058,1,0,1
11231,1,1,1
6470,1,1,1
7643,0,1,0
7778,0,1,1
651,1,1,0
43223,0,0,0
16093,0,0,0
13918,0,0,0
37770,1,0,0
15596,1,0,1
43876,0,1,0
44194,0,1,0
12861,0,1,1
34747,1,0,0
2892,1,0,0
7183,0,0,1
20593,1,1,1
39046,1,1,1
42447,1,1,1
27951,0,0,0
6126,0,0,0
17543,1,1,0
39141,1,1,1
33681,0,1,1
9849,0,1,1
14722,1,1,0
13962,1,1,1
29826,1,1,1
31227,0,1,1
34232,0,0,0
45115,1,1,0
40040,1,1,1
29017,0,0,0
30026,1,1,1
19649,1,1,1
10602,0,1,0
15421,0,1,1
15882,0,1,0
17379,1,1,1
652,0,1,1
39940,1,1,1
10505,1,1,1
2576,0,1,1
16162,1,1,1
40611,1,1,1
23908,1,1,1
17685,1,0,1
17141,1,1,1
45111,1,0,0
38143,0,1,0
35170,1,1,0
9869,0,1,0
4455,0,1,1
37634,0,1,1
19579,1,0,1
11648,1,1,1
23638,1,0,0
27304,0,0,1
15534,0,1,1
18309,0,0,1
14375,0,0,1
8399,0,1,0
27083,0,0,1
1463,1,0,1
34863,1,0,1
12757,0,0,0
30621,1,1,1
29752,1,1,1
29836,0,1,1
901,0,1,1
11914,1,1,1
14157,0,1,1
44399,1,0,0
654,1,1,1
38697,1,1,0
26212,0,1,0
26631,1,0,1
35774,0,1,0
21956,0,0,1
10814,0,0,0
43799,1,0,0
41666,0,1,1
34009,1,1,1
13548,1,0,0
16560,1,0,0
44704,0,0,0
15671,0,1,1
5125,0,1,1
17286,1,1,1
40490,1,1,1
47537,0,1,0
20557,1,1,1
15250,1,1,1
45141,1,0,0
9666,1,0,0
656,0,0,0
3347,0,1,1
3154,0,0,1
7656,1,0,1
4612,1,1,1
27345,1,1,1
24653,0,0,0
9647,1,1,1
34599,1,1,1
12034,0,1,1
37940,1,1,1
44900,0,1,1
26113,1,1,1
32837,1,1,1
19382,0,1,0
22385,0,0,1
32907,0,1,0
38147,0,1,0
3150,0,1,1
18063,1,0,1
39928,0,0,0
9595,0,1,0
658,0,1,1
3222,0,1,1
28410,1,1,1
8221,0,0,0
33495,1,1,1
7926,0,0,0
907,0,1,1
659,1,1,0
16434,0,1,0
12857,0,0,0
43585,0,1,1
2156,1,0,1
6571,1,1,1
11970,0,1,1
42078,0,0,0
44648,0,0,0
45284,1,1,1
46337,1,1,1
15281,0,1,0
38678,0,0,1
17463,0,1,0
44838,0,0,0
16012,1,1,1
10863,1,0,1
19142,1,1,1
32725,0,0,1
45019,0,1,1
12700,1,1,1
44370,0,1,0
45092,1,1,1
27987,0,0,0
42222,0,0,0
29689,0,1,1
663,0,1,0
31472,0,1,0
28513,0,0,0
10594,0,1,1
27110,0,0,0
33178,1,1,1
29392,0,1,0
16399,0,1,1
4711,0,1,0
1021,0,1,0
46174,0,1,0
17022,1,1,1
33796,1,1,0
664,0,0,1
27284,0,0,0
43886,0,1,0
16511,1,1,1
24641,1,1,1
39143,0,1,0
3904,0,0,0
31379,1,1,1
7900,0,1,1
42435,0,1,0
36451,0,0,0
34956,1,1,1
19302,0,1,0
8488,1,0,0
12824,1,1,1
45735,1,1,1
666,0,1,1
40581,1,0,1
32881,0,0,0
43805,0,0,1
35408,0,1,0
2232,1,1,0
42258,1,1,1
4794,1,1,1
40824,0,1,1
29422,0,0,1
19804,0,1,0
40350,0,1,0
30952,0,0,0
28389,0,0,1
2294,0,0,0
6215,0,0,0
14797,0,1,1
15864,0,0,1
20078,0,0,1
33734,1,0,0
27359,1,0,0
15742,0,0,0
22253,1,1,1
28269,1,1,1
11518,0,0,1
36640,0,1,1
6875,1,1,1
13969,0,0,1
35046,0,0,0
25272,1,0,1
32258,1,0,1
11149,1,0,0
23124,0,0,1
36636,1,1,1
13776,0,1,0
15581,1,1,1
19251,0,1,1
47125,0,0,0
3191,1,1,1
32690,0,0,0
5588,1,1,1
31003,0,0,0
6235,0,1,1
39524,0,1,0
21252,1,1,1
25003,1,1,1
35759,1,0,0
39104,1,1,1
20373,1,1,1
16010,0,0,1
3096,0,0,0
10929,1,1,1
16103,0,0,1
14805,1,1,1
13904,1,1,1
46112,0,0,1
36735,0,1,1
38366,0,0,1
5884,1,1,0
671,0,0,0
35709,1,1,0
6797,0,0,1
13089,0,0,0
2086,0,1,1
17130,1,0,1
30100,0,0,0
13436,0,1,1
5086,0,0,0
30138,1,1,1
6813,0,0,0
36716,1,0,1
672,0,1,1
32984,1,0,1
32027,0,0,1
27872,1,1,1
753,0,0,0
3284,1,1,1
9473,1,1,1
23127,0,0,0
9631,1,1,0
8134,0,0,0
7679,1,0,0
28665,1,1,0
26096,0,1,0
32596,0,1,1
37544,0,1,0
39987,1,1,0
13936,1,1,0
6254,0,0,0
45356,1,0,0
46163,0,0,1
674,0,1,0
4383,0,0,1
20016,1,1,1
13556,0,0,1
31006,1,1,1
8035,0,0,1
10274,1,1,1
9287,0,1,1
44298,1,0,1
7732,1,0,0
1691,0,0,1
4379,1,1,1
11681,1,1,1
42971,0,1,0
35138,0,0,0
42012,1,1,0
18045,0,0,0
26131,0,0,0
14169,0,0,1
29110,1,1,1
6116,1,1,1
16360,1,0,1
23303,0,1,0
2993,0,0,1
45434,1,0,1
32618,1,1,0
676,1,0,1
38487,0,0,0
12744,1,1,1
10522,0,0,0
6809,1,0,1
3944,0,1,0
8678,1,0,0
1295,0,1,1
20367,1,1,1
42031,1,1,0
11952,1,0,1
43648,1,1,0
677,1,0,1
2899,1,1,1
29722,0,1,0
6014,1,1,1
678,0,0,0
27746,0,0,0
3251,1,1,1
17773,1,0,0
4108,0,1,1
18255,0,0,0
29119,1,1,1
3142,0,1,0
679,0,0,0
21678,1,1,1
30694,1,1,0
46246,1,1,1
37415,1,1,0
2169,0,0,1
41608,0,1,1
680,0,0,1
43800,1,0,1
42082,0,0,0
40524,0,1,1
8889,1,1,0
43398,0,0,1
6466,1,1,0
8444,0,0,1
14277,1,1,1
38468,1,1,1
24209,0,1,1
21902,1,1,0
2952,1,1,1
35862,1,1,0
42581,1,1,1
26164,0,0,0
40070,1,0,1
21474,0,1,1
13430,1,1,1
40398,1,1,0
25465,1,1,1
41786,1,1,1
682,0,1,1
42706,1,1,0
29066,1,0,1
3957,0,1,1
41534,1,0,1
683,1,1,1
38394,0,0,0
39262,1,1,1
39774,1,0,1
29824,1,1,1
36641,1,1,1
42959,0,0,0
684,0,0,0
32275,0,1,1
12144,0,1,0
12940,1,1,0
3077,1,0,0
3607,1,0,0
20907,0,1,1
42695,1,1,1
11656,0,0,0
30491,0,0,1
1861,1,1,1
1075,0,0,0
23732,1,1,1
41576,0,0,0
1876,1,1,1
1853,0,1,1
40631,1,0,1
685,1,1,1
15891,0,1,1
36086,1,0,1
4028,0,0,0
686,1,1,0
41380,0,1,1
9918,1,1,1
30791,0,0,1
24930,0,1,0
6860,0,1,0
25135,0,0,1
15474,1,0,1
687,1,0,0
5874,0,0,1
18242,0,0,0
19877,1,0,0
7377,0,0,1
30757,1,1,1
13055,0,1,0
16608,1,1,1
13915,0,0,0
14328,0,1,1
688,0,1,1
28082,0,1,0
45330,1,1,0
689,0,0,0
10042,1,1,1
13916,0,1,1
20713,0,0,1
28140,1,1,0
28903,0,0,0
690,0,1,0
20718,0,0,1
28219,0,0,0
