,L,A,Y
15096,0,0,1
1023,0,0,1
46772,1,1,0
1025,1,0,0
1855,0,0,0
15794,1,0,1
28786,1,1,1
38858,0,0,0
1026,0,1,1
16584,0,0,1
34412,1,1,0
25128,0,0,1
40968,1,1,0
4977,0,1,1
38298,1,0,1
9340,1,0,1
30565,0,1,1
7284,0,0,0
26405,0,1,1
32432,1,1,1
21701,0,1,0
29969,1,0,0
12316,0,1,0
28192,0,0,1
18826,0,0,1
41889,1,0,0
24033,1,0,0
6542,0,1,0
1516,1,1,0
41125,1,1,1
31141,1,0,0
41706,1,1,1
43985,1,1,1
5896,1,1,1
7295,1,0,0
33889,0,1,1
34769,0,1,1
41799,0,1,0
18128,1,0,1
20260,0,1,1
1029,0,1,0
3305,0,1,0
10766,1,1,1
37279,0,1,1
28209,1,1,1
5433,0,1,0
46792,0,0,0
47244,0,1,0
46059,0,1,1
44725,0,1,0
9875,0,1,0
23208,0,1,1
23534,0,0,0
7967,1,1,1
26499,0,1,0
15360,0,1,1
43440,0,1,0
29876,0,0,0
16900,0,0,0
40445,0,0,1
1030,0,1,1
36353,1,0,1
36613,0,1,1
43729,0,1,1
29838,1,0,1
1031,1,1,0
10690,0,1,1
2996,1,1,0
30819,0,1,0
21789,1,1,1
44780,0,0,0
31679,0,0,0
41360,0,0,1
5686,1,1,0
42714,1,1,0
1032,0,0,0
8901,0,1,0
31642,1,1,1
43828,1,0,0
1034,0,0,1
1221,1,1,1
10568,0,0,0
2366,0,0,0
18226,0,1,0
13070,1,1,0
1802,1,1,1
12751,0,1,1
10159,1,0,1
23153,1,1,1
8195,0,0,1
27778,1,0,1
34874,0,1,1
30182,1,1,0
11102,1,1,0
1035,0,1,1
43489,1,0,0
26126,0,0,0
45433,0,1,1
44149,0,0,1
8875,1,1,1
11308,0,0,1
10791,1,1,1
19428,1,0,0
7853,1,1,1
1036,1,0,0
1037,0,0,1
37293,0,0,1
26682,0,1,1
7178,1,0,1
41140,1,1,1
24129,0,0,0
10676,1,1,0
46528,0,1,1
36784,1,0,0
45689,1,0,1
39539,1,1,0
46024,0,1,1
1039,1,0,0
24200,1,0,1
37206,1,0,0
39360,1,1,0
9613,0,1,1
4177,0,0,0
36257,0,0,0
45354,0,1,1
45879,0,0,0
1041,0,1,0
37849,1,0,0
7518,0,0,0
1042,0,0,0
5563,0,0,1
33234,0,0,1
1043,1,1,0
16927,0,1,1
14190,0,1,1
13864,1,1,1
42074,0,1,1
45565,0,1,1
39874,0,0,0
13792,1,0,1
10965,0,1,0
1044,1,0,1
3308,1,0,1
18641,0,1,1
15835,0,0,1
44480,1,1,1
1045,0,1,1
11315,1,1,0
19418,1,0,0
34254,0,0,0
11150,1,0,1
15397,1,0,1
22539,1,0,1
40464,0,0,0
29662,1,0,0
17101,0,0,0
1642,0,1,0
44989,1,1,1
21725,1,0,0
1047,1,1,1
21088,0,0,0
10277,1,0,0
6674,1,1,0
33111,1,1,1
5026,1,1,0
14963,0,1,1
45260,0,1,1
46549,0,0,0
39280,0,1,0
33076,0,0,1
45109,0,0,1
17792,0,1,0
33913,1,0,1
38666,0,0,1
29425,0,0,1
1048,0,0,1
18812,0,1,0
23618,1,1,0
34732,0,0,1
22453,0,1,0
41580,0,0,1
1049,1,1,0
6076,1,1,1
23829,1,1,1
5204,0,0,1
17370,0,1,0
16175,1,0,0
1050,1,1,1
23499,1,1,1
1051,1,0,1
36767,1,1,0
37576,1,0,1
10374,0,1,0
16454,1,1,0
5900,0,1,0
7727,1,1,1
33735,0,0,0
16923,0,1,0
15131,1,0,1
1052,1,1,0
44492,0,0,0
35728,1,1,1
11096,1,0,0
12993,0,0,0
28070,1,0,1
22067,1,1,0
15378,0,0,0
41034,1,0,0
42071,0,0,0
43889,0,1,0
33356,1,1,1
1054,0,1,0
19681,0,0,0
1491,0,0,1
16537,1,0,0
34202,1,0,0
14820,1,1,0
1055,1,1,1
17358,0,0,0
24057,1,1,0
43775,1,1,1
15692,1,0,0
1056,0,1,1
47221,1,1,1
16085,0,1,1
13467,1,0,1
25496,0,0,0
29015,1,0,1
20833,0,1,0
40610,1,1,0
29398,1,1,0
16401,1,0,0
35218,0,0,0
43290,0,0,1
1057,0,0,1
11803,0,1,0
13138,1,0,0
15880,0,1,1
12823,0,1,1
7276,0,1,0
36654,0,1,0
41778,1,1,0
6042,1,0,0
34532,1,0,1
4434,0,1,1
21971,0,0,1
16257,0,1,1
46903,1,1,0
5871,1,0,0
1510,1,1,1
2483,0,1,0
41962,0,1,0
46909,0,0,1
34841,1,1,1
37340,0,1,1
31491,1,1,0
1059,1,1,1
28669,0,1,0
28806,0,1,1
22927,0,0,0
43946,1,1,1
36798,0,1,0
1061,1,1,0
22071,1,1,0
8525,1,1,1
38823,0,1,0
44998,0,0,1
16130,0,0,1
22747,0,1,0
1062,0,1,1
43533,1,1,0
29080,0,1,1
46750,1,1,1
41455,1,1,1
22091,0,0,0
1063,0,1,1
9698,0,1,0
4567,0,0,1
39198,0,1,0
17635,0,1,0
14623,0,1,0
1064,1,0,0
30420,1,1,0
19701,1,1,1
12091,0,1,0
17532,0,1,0
42753,0,1,0
14434,0,0,0
44509,0,1,0
33125,1,1,1
26705,1,0,0
17148,0,1,0
11492,0,0,0
29938,0,0,1
46209,0,1,0
42494,0,0,0
21238,0,1,1
1067,0,1,1
46152,0,0,1
7024,1,0,1
43389,0,0,1
32444,1,0,1
1068,0,1,0
47214,1,0,1
39980,0,1,1
17384,1,0,0
13536,1,1,1
1764,0,1,0
28846,0,1,0
14996,1,1,1
22346,1,0,1
10940,0,0,0
6103,0,0,1
25973,1,0,1
8139,0,1,0
13309,1,1,1
44909,1,0,1
35829,0,1,1
46096,0,0,0
1069,1,1,1
8090,1,1,1
6497,0,0,1
26467,0,1,1
32399,1,1,0
5744,0,1,0
32904,0,0,1
44520,0,0,0
38593,0,0,1
6902,1,1,1
1070,1,0,0
40653,1,1,0
1071,1,0,0
26718,0,0,1
39773,0,0,1
20154,0,0,1
42930,1,0,1
29578,0,0,1
41416,1,0,0
10928,1,1,1
1072,1,1,0
3368,1,1,1
19473,0,1,0
4898,1,1,1
14639,0,1,0
22017,1,0,1
1073,1,1,0
21772,1,0,0
1074,1,1,1
10945,0,0,0
45395,0,1,1
33542,0,0,1
22148,1,1,1
37227,0,1,0
11131,0,1,1
15699,0,1,0
6550,0,0,1
35368,0,1,0
18231,0,1,1
12171,1,0,0
25995,0,0,1
1076,0,0,0
39886,0,0,0
34861,1,0,1
27364,0,1,0
22218,1,1,0
41142,0,1,0
25127,1,0,1
3852,0,1,0
34864,1,1,1
15187,1,1,1
3260,0,0,0
45448,0,0,1
3002,0,1,1
18510,0,1,1
1077,0,0,1
42889,0,1,1
15659,1,0,0
38909,0,0,0
34595,0,0,1
8434,1,0,1
13546,1,0,1
29970,0,0,1
1078,0,0,1
14114,0,0,1
1079,0,1,1
11985,0,1,1
24264,0,0,1
43296,1,1,1
1080,1,0,0
16133,0,0,1
29932,0,1,0
47287,1,1,0
10515,0,0,1
22466,1,0,1
41864,1,0,0
37046,1,1,0
23991,0,0,0
28821,1,0,0
19775,1,1,1
20795,1,0,0
46913,0,1,0
34303,0,0,1
40155,1,0,0
39810,1,0,0
29011,1,0,1
40921,0,0,0
33758,0,0,0
12855,0,1,1
21464,0,1,1
44533,0,1,0
1082,0,0,0
15870,1,0,0
47205,0,1,1
25964,0,0,0
43899,0,0,1
3732,1,1,1
15892,0,0,1
15029,1,1,0
32516,0,0,1
1083,1,1,0
42770,0,1,0
25505,0,1,0
44330,1,1,1
47428,0,0,1
17188,0,1,0
25001,1,1,0
16242,0,0,1
15620,1,0,1
1084,1,0,1
45357,1,1,0
32127,0,0,1
21848,0,0,1
26489,1,0,1
13877,1,0,0
25590,0,0,1
28724,0,0,1
15706,1,0,0
1085,0,0,0
4164,0,1,1
46452,1,0,0
42500,0,0,0
47316,0,1,1
5297,1,0,1
7339,1,0,1
22930,1,0,1
6323,1,1,0
7642,1,1,0
44342,0,0,0
39087,1,1,0
15642,1,1,0
24810,1,0,0
34689,0,0,1
31263,0,1,1
11789,1,0,0
9059,0,1,0
1087,0,0,0
25369,0,1,0
45970,0,0,0
33390,0,0,0
28523,1,0,1
35477,0,0,0
1258,0,0,0
30063,1,0,1
44321,0,1,0
5267,0,1,1
3945,1,1,1
13180,0,0,1
38124,0,0,0
27647,1,0,1
11246,1,0,1
10961,1,1,1
33034,1,1,0
1089,1,1,1
7654,1,1,0
40206,0,0,0
4140,1,0,1
27733,1,1,1
14196,1,0,0
35962,1,1,1
1091,1,1,1
23661,1,0,0
35853,0,0,1
40728,1,0,1
25240,1,0,0
4732,1,1,1
1092,1,1,0
47363,0,0,0
23004,1,0,0
35425,0,1,1
13364,0,0,1
17265,0,1,1
1093,1,0,0
16111,0,1,1
6446,0,1,0
22379,1,0,1
10919,0,1,0
26045,0,0,0
1094,0,1,1
5543,1,0,1
32709,0,1,1
22420,1,1,1
44779,0,0,0
45068,0,0,0
42957,0,1,1
46481,0,0,0
1095,1,1,0
16968,1,0,0
35246,1,1,1
36012,1,1,0
43583,0,0,0
19878,0,0,0
22008,0,1,1
1096,1,1,0
24077,1,1,1
12626,1,1,0
35334,0,1,1
35540,0,0,1
41849,0,1,1
9574,0,1,0
32303,0,0,1
45717,1,1,1
11139,1,0,0
9000,1,1,0
11410,1,1,1
22708,1,1,0
36038,1,0,0
42517,0,1,0
5827,1,1,0
29160,0,1,0
31420,0,1,1
24031,1,1,1
33362,0,0,1
22634,1,0,0
1098,1,0,0
33242,0,1,0
3698,1,0,0
2603,1,1,0
45964,1,0,1
46122,1,1,0
1099,1,1,1
44775,1,1,1
20875,0,0,1
33924,1,1,0
1100,1,0,0
25963,1,0,0
24338,1,1,0
31813,1,1,1
45288,1,0,1
42895,0,1,1
23435,1,0,1
29193,0,0,1
10148,1,1,1
25474,1,1,0
27417,1,0,1
40435,1,0,1
25835,1,1,0
22576,1,0,1
41344,1,1,0
15793,1,0,0
3883,1,0,0
1102,1,1,1
16718,1,0,1
24047,1,0,1
15451,0,0,1
37688,1,1,0
15639,0,1,0
42385,0,0,1
22128,1,1,0
8610,0,0,0
21297,1,0,1
32414,1,1,0
20486,0,0,1
13479,1,1,1
17653,1,1,1
33859,1,1,1
14935,0,1,0
23146,1,0,0
24948,1,1,0
8104,1,1,0
44560,0,1,0
3087,0,1,0
10030,0,1,0
18337,0,0,1
9266,0,1,1
47035,1,1,1
1105,1,1,0
25547,0,0,0
21547,0,1,0
23404,1,1,0
2447,1,0,1
6002,0,0,0
40442,1,1,1
39251,0,1,0
21347,1,0,1
4213,0,0,1
39992,0,1,1
27125,1,1,1
43785,1,1,0
26942,1,1,0
42148,0,0,1
38761,0,1,1
14962,0,0,0
10141,0,0,0
1106,0,0,1
11067,0,0,1
18983,1,0,0
44677,1,1,1
1107,0,0,1
33556,0,1,0
29248,0,1,0
1108,0,0,0
1797,0,0,1
14168,0,0,0
28653,1,0,0
14013,1,1,0
21240,1,1,0
10199,1,1,0
19680,1,0,0
34183,0,0,0
1109,1,1,0
7370,1,0,1
14538,0,0,0
3677,0,1,1
17638,1,0,1
41385,0,1,0
39146,1,1,0
44818,1,0,1
40527,1,0,0
40922,0,1,0
1110,0,1,0
8118,1,1,1
2335,1,0,1
13717,1,0,0
19994,0,1,0
32391,1,1,1
17608,1,0,0
28885,1,1,0
9783,1,1,1
6387,0,1,0
1111,1,0,0
14008,0,1,1
9555,1,0,1
45056,0,1,0
11604,1,0,1
4775,0,1,0
15998,0,1,1
1112,0,0,0
4143,0,0,0
6918,0,1,0
25498,0,0,0
1113,0,1,0
47255,0,1,1
11061,1,1,0
19585,1,1,1
13953,1,1,1
25934,0,0,1
40379,0,0,0
11538,1,0,1
8294,1,1,0
19617,1,1,1
1114,1,1,0
16662,1,0,0
40692,1,1,1
9320,1,0,0
29528,1,0,1
19070,1,1,0
13975,1,1,1
16636,0,0,0
9245,0,0,1
45554,0,1,1
15614,1,0,1
8323,1,1,0
33631,1,0,0
12300,0,0,0
5293,1,0,1
11562,0,0,1
42470,0,0,0
12907,1,0,1
31974,1,1,0
46912,0,1,0
7780,1,0,1
36490,1,1,1
9114,0,0,0
39068,0,1,1
5457,1,1,1
4179,0,1,0
30436,0,1,1
17997,1,0,1
24611,1,0,1
4594,1,1,1
43613,1,1,0
12507,1,1,1
29266,0,0,0
2017,0,1,0
37400,1,0,1
42633,1,0,0
1116,1,1,1
9518,1,0,1
8026,1,1,0
2168,0,0,1
29014,0,1,0
41505,0,1,1
18328,1,0,1
5035,1,0,0
14923,1,0,0
17146,0,0,1
38908,1,1,1
21390,1,1,0
32379,0,1,0
21047,1,1,0
27779,1,1,1
13525,0,1,1
20048,0,1,1
22676,0,1,0
19517,0,1,1
47419,1,1,1
10356,0,0,0
32490,1,1,0
34539,1,1,1
35961,1,0,0
27041,1,1,1
37805,1,1,0
1119,1,0,1
16374,1,0,1
2342,1,0,1
31849,1,1,0
46936,1,0,1
1120,0,0,0
42293,0,1,0
22838,1,0,0
23368,0,1,1
6647,0,1,1
37471,1,1,1
25713,0,0,0
26391,1,1,1
10425,1,1,0
42992,0,1,1
7088,0,1,1
39396,0,0,0
9003,1,0,1
10936,0,0,1
26496,1,0,1
23646,1,0,0
2388,0,0,1
8162,1,1,0
33040,1,0,1
36060,1,1,0
2291,0,0,1
45231,1,1,0
41850,1,0,0
1121,1,1,1
33222,1,1,0
22357,0,1,1
3307,0,0,0
34659,0,1,1
43968,0,1,0
27319,0,1,1
41030,0,1,0
31524,1,0,1
1122,0,0,0
1879,1,0,1
45987,0,0,0
11435,0,1,0
47425,0,0,0
15184,0,1,1
42410,1,0,1
17869,0,1,0
41821,0,0,1
46361,1,1,1
31933,1,1,1
1123,0,1,1
34798,0,0,1
46832,1,0,1
5519,1,1,1
7208,0,1,1
19265,0,0,0
38690,1,1,0
40132,0,0,0
1125,0,0,1
47136,0,1,0
11791,1,0,1
33261,1,0,1
41869,1,0,0
7751,1,0,1
24736,0,1,1
11737,1,0,0
41514,0,0,0
6306,0,0,0
31716,0,1,1
3021,0,1,0
1126,1,1,1
31040,0,0,0
12328,0,1,1
29424,0,1,1
23172,1,0,1
38000,0,0,0
2594,1,1,0
16470,0,0,1
45126,0,0,1
27381,0,1,1
46574,1,0,1
7186,1,1,1
15964,0,1,1
3694,0,1,0
37829,1,0,0
34550,0,0,1
38775,1,1,1
27431,1,0,1
14850,0,0,1
40187,1,0,1
31084,0,0,1
20548,0,0,0
5615,0,1,1
40205,1,0,1
11999,0,0,0
37242,0,1,1
1128,0,1,0
18164,0,0,0
13483,1,0,1
6623,0,1,0
28729,0,1,0
27000,1,0,1
42660,0,1,1
47064,1,0,0
9578,0,1,0
6428,1,1,0
7819,0,1,1
1129,1,1,1
8990,0,1,1
24473,0,0,1
18566,1,1,1
33793,1,1,0
4341,1,0,0
6412,0,0,1
21483,0,0,1
34184,0,1,0
30438,1,0,0
8802,1,1,0
43887,1,0,1
31588,0,1,0
43478,0,0,1
22086,0,0,0
31542,1,1,0
2561,0,1,1
34641,1,1,1
3331,1,0,1
33419,1,1,1
16081,1,0,0
24693,0,1,1
3261,1,1,0
3164,0,0,0
21246,1,0,0
22592,0,0,0
1227,0,0,0
16835,0,0,1
28824,0,0,1
46996,0,1,1
36873,0,0,0
6914,1,1,1
16299,1,1,0
38743,1,1,0
18559,0,0,1
34959,0,0,0
43244,0,0,0
31329,0,1,0
39622,0,1,0
16865,1,1,0
39033,1,1,0
13388,1,0,1
27569,0,1,1
34791,0,0,0
37300,0,0,1
34793,0,1,0
12946,0,0,1
1713,0,0,1
31237,0,1,0
2250,0,0,0
4273,0,1,1
25184,0,0,1
46891,0,1,1
42899,1,0,1
9728,0,1,0
27817,0,1,0
4323,1,1,0
43325,1,1,1
22433,0,0,1
45128,0,0,0
47107,0,1,1
25389,0,1,1
19379,0,1,1
25577,1,0,0
46668,0,1,1
19752,0,0,1
37568,0,1,0
7752,1,1,0
42095,1,1,0
12071,1,0,0
34436,0,0,1
1132,0,1,1
34341,1,0,0
5080,0,1,0
37616,1,0,1
15195,1,0,1
13481,1,0,1
1133,0,1,1
1788,0,1,0
45983,1,1,1
36842,1,0,1
1134,0,1,0
46640,0,1,0
22753,0,0,0
30580,0,1,0
39603,0,1,0
2941,0,1,0
4238,1,1,0
1135,1,0,1
44579,1,0,0
41750,0,1,1
42117,0,1,0
24735,0,1,1
40218,0,0,0
29042,0,0,1
37384,0,1,0
10496,0,1,1
10572,0,1,0
23073,0,0,0
34256,0,1,0
36618,0,1,1
7520,0,1,1
4802,0,0,0
1931,0,1,1
42384,1,1,1
44448,0,0,1
1139,0,1,0
5848,1,0,0
21554,1,1,0
10076,1,1,1
30143,1,1,0
28076,1,1,1
13810,1,1,0
10216,0,0,1
13786,1,0,0
8156,1,1,0
33408,0,0,1
7330,0,1,1
27875,0,0,0
3546,0,0,1
43733,0,1,1
4948,1,1,1
34996,0,0,1
5410,1,1,1
19917,0,0,0
29924,0,1,1
2959,1,0,0
30795,1,0,1
1140,1,1,0
47406,1,0,0
15287,0,0,1
25871,0,1,1
36020,0,0,1
40678,1,0,0
3593,1,1,0
17244,0,1,0
2349,1,1,1
23289,1,1,0
41325,0,1,0
19443,0,0,0
4936,0,1,0
45785,1,0,1
28176,1,1,0
36765,0,0,1
31255,0,1,1
1141,1,0,0
38750,1,0,0
24757,1,0,0
11968,1,0,1
22182,1,1,0
32938,1,0,0
21802,0,1,0
1142,1,1,0
11860,0,0,1
21207,1,1,0
46320,0,0,0
15427,1,1,0
16462,0,0,1
39424,0,0,0
38971,1,0,1
21039,0,1,0
41405,1,0,1
30102,1,0,1
46134,1,0,0
1143,0,0,1
29304,0,0,1
19064,0,1,1
24705,1,0,0
38922,1,0,0
42252,1,0,0
17735,0,0,1
23664,1,0,1
25066,1,1,1
34753,0,1,1
23451,0,1,1
37277,0,0,1
31198,0,0,0
46424,1,1,1
5509,1,1,1
11050,0,1,0
33017,1,0,0
5367,1,1,1
29550,1,0,1
1145,0,1,1
21305,1,1,0
21420,1,0,0
29676,0,1,1
7072,1,0,0
47470,0,1,0
28227,1,1,0
31088,0,0,0
2715,1,0,0
36099,0,0,1
3906,0,1,1
25468,1,0,0
5416,1,1,1
1147,1,0,1
17856,1,1,1
8612,1,1,0
13057,0,0,1
45247,1,0,0
17560,0,0,0
32853,1,0,0
27877,1,1,0
14862,0,1,0
7344,1,0,0
4617,1,0,0
33639,1,0,0
27641,1,0,0
28283,0,0,1
1148,0,0,0
38407,0,1,0
12480,0,0,0
1150,1,0,0
13386,1,0,1
30475,0,0,1
3072,1,1,0
5633,1,1,1
46835,0,0,0
46701,1,1,0
36775,0,1,1
16221,0,0,1
25678,0,1,0
24832,1,1,1
18613,0,1,1
8446,0,0,1
17854,1,1,0
30453,0,1,1
14699,0,1,0
45746,1,0,0
46460,1,1,1
24536,1,1,0
35769,0,0,1
24999,0,1,1
42376,1,1,1
35083,1,0,1
9365,1,1,1
7114,1,1,1
46688,1,0,0
17227,1,1,0
28604,1,1,1
31682,1,1,0
43595,1,1,0
26497,1,1,0
16929,0,0,0
32386,0,0,0
33806,0,0,1
23508,0,1,0
16764,1,1,0
33761,1,0,0
29070,0,0,0
22820,1,0,0
22657,1,0,0
44638,0,1,1
35307,0,0,1
20160,1,1,0
1154,0,1,0
5737,0,1,1
25673,1,1,0
35596,0,1,1
4901,0,1,1
1155,1,1,0
27845,1,0,0
6859,1,1,0
16290,1,0,0
43511,1,0,0
45963,0,0,0
25857,1,0,0
1156,1,0,0
26706,1,1,0
4536,0,0,0
1157,0,0,0
24261,1,0,1
24249,1,1,1
46784,1,0,1
38435,1,0,1
32352,0,1,0
23960,0,1,0
31222,0,0,1
30633,0,0,0
36481,1,1,1
1158,1,0,0
25115,0,0,1
23096,1,1,1
2931,0,1,0
2166,1,0,0
1162,1,1,1
8790,0,0,1
1163,1,0,1
11383,1,1,0
29525,1,0,0
22072,1,1,0
32478,0,1,1
12539,0,1,0
14716,0,0,0
1164,1,0,0
27956,0,0,0
46533,0,0,1
34622,0,1,0
45953,1,1,1
12977,0,1,1
45040,1,1,0
6338,0,1,1
14777,1,0,1
9710,1,0,0
12180,1,0,1
38986,0,1,0
33817,1,0,1
29992,0,0,1
1165,0,0,1
46120,0,0,0
26835,1,1,1
35837,0,1,1
35552,0,0,1
27170,1,0,1
1166,0,1,1
12288,0,1,0
4043,0,1,0
1167,0,1,0
42046,0,0,0
30396,1,1,0
45520,1,1,1
1168,0,1,0
20566,1,1,1
24317,0,0,0
28929,0,1,0
11022,1,1,0
38942,0,0,0
534,1,1,0
33105,1,1,1
32809,1,0,1
28777,1,0,0
35765,0,1,1
12694,0,1,0
15848,0,1,1
32313,0,1,0
1169,0,1,0
9854,0,0,0
19543,0,1,0
5736,1,1,0
21787,0,1,1
1170,0,0,1
42105,1,1,0
45442,0,1,0
16951,0,1,1
45922,1,1,1
26710,1,1,1
36320,1,0,1
29138,0,1,1
11290,0,0,0
5706,1,1,0
46813,0,1,0
1171,1,0,1
31613,0,0,1
2010,1,1,0
14523,0,0,0
12511,0,1,1
7799,0,0,1
18135,0,1,1
27616,1,0,0
24050,1,0,0
45220,1,0,0
42147,0,0,0
45673,1,0,1
25133,1,1,1
1478,1,1,0
26376,1,0,0
32242,1,0,0
28103,0,1,0
1172,1,1,1
12754,0,0,1
16561,1,1,1
19587,1,1,1
1173,1,1,0
5121,1,1,1
14782,1,1,1
10893,1,1,0
17385,0,1,0
13823,0,0,1
16303,0,1,1
46311,1,1,1
16582,0,1,1
21438,0,1,1
23015,1,0,0
45382,0,0,1
6539,1,0,0
36351,1,1,1
6972,1,0,1
1174,0,1,1
31303,1,0,1
38578,0,1,0
1175,1,1,0
35658,1,0,1
36375,0,0,1
42960,1,0,0
10589,0,0,0
24289,1,0,0
29129,1,1,1
46012,1,1,0
14627,0,1,1
25273,1,1,0
36928,1,1,1
11539,0,1,0
1326,0,1,0
42262,0,1,0
6900,1,1,0
34194,1,1,1
47248,1,1,1
39411,0,0,0
22926,1,1,1
21046,0,1,0
9231,0,1,0
3430,1,1,0
47176,0,1,0
1177,0,0,0
11145,1,1,1
17145,0,1,0
25031,0,0,0
16049,0,0,1
11076,1,1,0
1178,1,0,1
16181,0,1,1
1179,0,0,0
28740,1,1,0
45986,0,1,1
1180,1,0,1
33915,1,0,0
38753,1,0,0
25662,0,0,0
11014,1,1,1
43128,1,1,1
1182,1,1,1
24099,0,0,1
27628,1,0,0
38423,1,1,0
1183,1,0,0
1822,1,1,0
2736,1,0,0
45173,1,0,1
44817,1,0,0
32659,1,1,0
19588,1,0,0
17055,1,0,1
13348,0,0,1
12818,0,0,0
26629,0,1,1
41529,1,0,0
47421,1,0,1
12100,1,0,1
39368,0,1,0
2569,1,1,1
1184,0,0,1
19048,0,0,1
23151,1,1,1
7211,0,1,0
6599,0,0,0
42381,0,0,1
16795,1,1,0
19940,0,1,0
26875,0,1,0
24043,1,0,0
24770,1,1,0
45823,0,0,1
35542,0,1,1
17819,1,0,0
1186,1,0,0
22760,1,0,0
31657,1,0,0
19271,1,0,0
20247,1,0,1
42153,1,1,1
37557,1,0,0
8813,1,1,0
2782,0,1,0
3565,1,1,0
2802,0,1,1
26101,0,0,1
1187,1,1,1
14279,0,1,0
15970,1,1,1
15611,0,1,0
16889,0,1,0
31216,0,1,1
10848,1,1,1
38826,1,0,1
45478,0,1,0
36580,0,1,0
23863,0,1,0
17356,0,0,0
1188,0,0,0
7792,0,0,0
1532,1,1,0
3561,1,1,1
15399,0,0,0
4787,0,0,1
23700,1,0,0
1190,0,0,0
9903,0,1,0
1191,0,1,1
39062,0,1,0
29158,0,0,0
16270,0,1,0
38835,0,0,1
34646,0,1,1
30451,0,0,0
18345,1,0,0
2705,1,0,0
30822,1,0,0
27623,0,1,1
13400,1,1,1
7206,0,1,1
42245,0,0,1
44041,0,1,1
21232,0,1,1
5989,1,0,0
27082,0,1,1
22399,0,1,0
13660,1,1,0
1192,1,0,1
23429,1,0,1
1193,0,0,0
31015,1,0,1
30015,0,0,0
28891,0,1,0
13073,0,0,1
15603,1,0,1
22986,0,0,1
6199,0,0,0
9629,1,1,0
15751,0,0,1
23954,0,1,0
10810,0,1,0
5914,0,0,0
26256,0,0,0
20805,1,1,0
37207,1,0,1
28347,0,0,0
32722,0,0,0
38256,0,1,0
5308,0,0,1
22631,0,0,1
34429,1,0,0
14617,0,0,0
37893,0,1,0
1194,1,0,0
3427,1,0,0
2063,1,1,0
46031,0,1,1
29753,0,1,1
19965,1,1,1
4224,0,0,1
1196,1,0,1
32742,0,1,0
2633,1,0,0
46683,1,0,0
25014,0,0,1
15562,1,1,0
2195,0,0,1
36075,1,1,1
16949,0,0,0
35533,1,1,1
30237,0,1,1
27167,0,0,0
16850,1,0,0
23386,1,1,1
10720,0,1,0
22033,1,1,1
1197,0,1,0
46378,0,1,1
14072,0,0,0
31155,0,0,1
30288,1,0,1
1198,0,1,0
35404,0,1,0
10119,1,1,0
7640,1,1,0
21991,1,1,0
8037,1,0,1
33629,0,0,0
23696,0,0,0
46165,1,0,1
25401,0,0,0
28350,0,1,0
27937,1,0,0
43231,1,1,0
32547,0,1,0
44310,0,0,0
31002,0,1,1
45312,0,1,0
24458,0,0,0
4087,0,1,0
40261,0,0,1
40805,1,1,1
18210,0,1,0
29618,0,0,0
39461,0,0,1
46410,0,1,0
5879,1,1,1
2780,1,1,0
22061,0,0,0
24030,0,0,0
4871,0,0,1
1200,1,1,1
7252,1,0,1
18044,1,0,0
15718,1,1,1
46035,1,0,1
47449,1,0,1
8841,0,1,1
7461,1,1,1
2692,0,1,1
1201,1,1,1
12077,1,0,1
16668,0,0,1
21666,0,0,1
29212,1,0,1
20935,0,1,1
22912,1,1,0
34146,1,0,0
9635,0,1,0
1892,0,1,1
37947,1,1,0
3130,1,1,1
15402,0,0,0
32387,1,1,1
33227,0,1,0
30339,0,0,0
1202,1,0,1
45049,0,1,0
30811,1,0,0
15911,1,1,0
22549,1,1,0
12584,1,1,0
44623,1,1,0
24567,0,0,1
45094,0,1,1
37344,1,0,1
43344,0,1,0
16882,1,0,0
31365,1,0,1
1203,1,1,0
10249,1,0,0
17643,0,1,0
7910,1,1,0
23242,0,1,0
198,0,1,1
29218,0,1,1
7647,1,0,0
39850,0,1,0
1151,0,0,0
36761,0,1,1
37296,1,1,1
37110,0,1,1
1205,0,0,1
26595,1,1,0
40992,0,1,0
39615,1,0,1
9125,1,0,0
32010,0,1,0
22637,1,0,1
43104,0,1,1
27664,0,1,1
46820,0,0,0
32203,1,0,1
26658,0,1,1
26986,1,0,1
45637,1,0,0
1206,0,1,0
15877,1,1,0
10620,0,1,1
31108,1,0,0
1914,1,1,1
1207,1,1,1
4844,1,1,0
6602,1,1,0
10989,1,1,0
13228,0,0,0
46907,1,0,0
43409,1,0,0
4941,1,0,0
13721,0,1,1
8817,0,1,1
33152,0,1,0
38869,1,0,0
1208,0,1,1
4706,0,1,0
20143,1,0,0
28915,0,0,0
33290,1,1,0
37416,1,0,0
1209,0,0,0
40640,1,1,0
4770,1,0,0
35385,0,0,0
43015,1,1,1
21449,0,0,0
22436,0,0,1
15392,1,0,0
42751,1,0,1
34762,1,1,0
31797,0,0,1
42636,0,1,0
1210,1,1,1
30189,1,0,1
21355,1,0,0
9605,0,1,1
1211,1,1,0
14916,1,1,0
2249,1,1,1
2410,0,1,1
38180,0,0,0
40498,1,0,0
40884,0,1,1
41748,0,0,0
1212,1,0,1
17688,0,0,0
40325,1,1,1
25658,0,1,1
19606,1,1,1
43081,1,1,1
1213,0,1,0
13960,1,0,0
45277,1,0,0
15531,0,0,0
47062,0,0,1
24478,1,1,1
2236,0,1,0
