,L,A,Y
49708,1,1,0
23559,1,0,0
24026,0,1,1
38769,0,1,0
225,0,0,1
52196,0,1,1
31900,0,1,1
41309,0,0,1
3928,1,1,1
25668,1,1,0
31121,1,1,1
39010,1,1,1
53054,1,0,1
17107,0,1,0
9218,1,1,1
7187,1,1,1
28309,0,1,0
51642,0,1,1
24417,1,1,0
4066,0,0,0
45531,0,0,0
38384,1,1,0
9530,1,0,1
52432,1,0,1
41895,1,0,0
26650,1,1,0
49336,0,1,1
27936,0,1,1
27049,0,1,0
33649,1,1,0
5146,1,1,0
26768,1,1,0
38618,1,0,1
33043,0,1,1
36548,0,0,0
23100,0,1,1
34610,0,1,1
6176,1,1,1
1750,0,0,0
49524,0,1,0
3730,0,1,0
35286,1,0,0
3387,0,0,0
13890,1,1,1
30519,0,0,0
3235,0,1,1
3531,0,1,0
40360,0,1,0
10253,0,0,1
49277,0,1,0
52920,1,0,1
30811,0,0,0
243,1,1,1
33277,1,0,1
54339,1,1,0
45743,1,0,1
23305,0,0,1
18327,0,1,1
52890,1,0,0
26287,1,1,1
39511,1,0,0
51697,1,0,0
27171,0,1,1
26602,0,0,0
50796,1,1,0
15097,1,0,1
227,0,0,0
3824,0,0,1
8095,1,1,0
45139,0,0,1
54230,0,0,1
25231,1,0,1
51850,1,0,0
14582,0,0,1
48840,0,0,1
43310,0,1,0
33247,0,0,1
5838,0,0,0
25837,0,0,1
49342,0,0,0
29988,1,1,1
42166,0,0,0
43371,0,1,1
14765,1,1,0
38904,1,1,1
6466,0,1,0
6292,1,0,0
7079,0,1,1
36719,0,0,0
4990,1,0,0
54423,1,1,1
11602,0,1,1
3740,0,1,0
17224,1,1,1
48848,1,1,0
20739,0,1,1
22835,0,1,0
23929,0,1,1
4774,1,1,0
39237,1,0,0
39040,0,0,0
33451,0,0,1
14425,1,1,1
17991,0,1,1
12764,0,0,0
28102,0,0,0
14156,1,0,1
21518,0,0,0
49512,0,0,1
45442,0,1,1
51553,1,0,1
3549,1,0,0
8875,0,1,0
50882,1,1,0
34386,0,1,0
4306,1,1,1
9597,1,0,0
23874,0,0,0
16013,1,1,0
51093,0,0,0
49472,1,0,1
29026,0,1,0
14549,0,0,0
16091,1,1,0
21604,1,0,1
25316,1,1,0
17380,0,0,0
14363,0,0,0
32217,1,0,0
47599,1,1,0
17839,0,0,0
36609,1,1,0
18465,1,1,0
49267,0,0,0
25755,0,0,1
4604,0,1,0
16393,0,0,0
5999,0,0,0
26488,0,0,1
4804,1,0,1
25202,1,0,0
3750,1,0,1
29692,0,0,1
24303,0,1,0
15588,1,1,1
8219,0,0,1
5329,0,0,1
29742,0,0,0
53685,1,1,0
41098,0,1,1
11582,1,1,0
21965,1,0,0
25241,1,0,0
42617,1,1,1
10884,1,1,0
49119,0,0,0
6635,0,1,1
46649,0,0,0
5210,1,0,1
12320,1,1,1
16903,1,1,0
27136,1,0,1
2738,1,1,0
7460,0,1,1
33967,1,0,1
34082,1,1,1
41218,1,1,0
16579,0,1,1
46766,1,1,1
18162,1,0,0
231,0,1,0
12136,1,1,0
14695,1,1,0
50082,1,1,1
8261,1,1,0
15788,0,0,0
29706,1,1,1
32925,1,0,0
26055,1,0,0
40448,0,0,0
47696,0,0,1
39368,0,0,0
16592,0,1,1
29318,0,0,0
51810,0,0,0
13841,1,1,0
26413,0,1,0
33753,1,1,1
5930,0,1,1
31711,0,1,0
48290,0,1,0
35388,0,0,1
54235,1,1,0
40230,0,0,1
20067,0,0,1
26953,0,0,0
32318,1,1,1
49053,1,1,0
10348,0,1,0
32869,1,1,0
47831,1,0,0
36975,0,1,0
45254,1,1,0
48136,1,1,0
28704,0,1,1
6265,1,0,1
26442,0,0,0
35458,1,0,1
232,0,0,0
7162,1,1,0
16289,1,0,1
16729,1,0,0
30497,0,1,1
7699,0,0,0
17407,1,0,0
5535,1,0,1
4667,1,0,0
3689,1,1,0
21674,1,1,0
26406,1,0,0
41260,0,0,1
48338,1,0,0
54070,0,1,1
30992,1,1,0
26985,0,1,1
15030,1,1,0
27319,1,0,1
39813,1,0,1
43025,1,1,0
6725,1,1,0
32803,1,0,0
35189,1,1,0
467,0,1,1
46114,0,1,1
36737,0,0,0
6686,0,0,1
39449,1,0,0
13134,1,0,0
20855,0,0,1
51953,0,0,0
3151,1,0,1
10070,1,0,1
28908,1,0,1
50221,1,1,0
9525,1,0,1
16271,1,1,1
29142,0,1,0
19928,1,0,1
15635,0,1,0
34608,0,1,0
53186,1,1,1
9671,1,1,1
13650,1,1,1
5114,0,0,0
33040,0,1,1
49155,1,0,0
22503,0,0,0
509,0,0,0
41819,0,1,1
235,0,1,1
43875,1,1,0
30680,1,1,1
43732,1,0,1
236,0,1,0
7583,1,0,0
237,1,0,0
48298,1,1,0
15091,1,0,0
25865,1,0,1
7212,1,0,0
35883,1,0,0
9315,1,1,1
53608,0,0,1
8765,0,1,1
29806,0,1,0
29007,0,1,0
28199,0,1,1
15671,1,0,1
32872,0,1,0
30916,1,1,1
3468,0,0,0
47378,0,0,1
53813,0,1,0
48729,1,1,1
26513,0,0,1
35854,1,0,0
4986,0,0,1
15292,0,0,1
19253,1,1,1
40307,1,1,0
38751,0,1,0
47504,1,1,0
34134,1,1,1
15297,0,1,0
27923,1,0,0
24739,1,1,0
29200,1,1,0
49559,1,1,0
41289,1,1,1
241,0,1,1
3778,1,1,0
4821,0,0,0
26585,1,1,1
18988,0,1,1
28590,0,1,1
529,0,0,0
49026,0,0,0
52054,1,1,1
35024,1,0,1
16221,0,1,0
27181,0,0,1
39438,1,0,0
37856,1,1,0
29062,0,1,1
43130,1,1,1
27786,1,1,0
27937,0,1,0
8260,1,0,1
23539,1,0,1
47079,0,0,1
22127,0,1,0
16631,0,0,0
9309,0,1,0
19449,0,1,1
42874,0,0,1
31139,1,1,0
16366,0,1,0
13849,1,1,0
9850,1,1,0
22367,1,0,1
39495,0,1,0
53061,0,1,0
10677,0,0,1
4251,1,0,0
17039,1,0,1
33307,1,1,1
5654,0,1,0
39473,0,1,1
2450,1,1,0
21800,1,0,0
9317,0,0,0
15628,1,0,0
5278,1,1,1
20620,1,1,1
26726,1,1,0
34059,1,0,1
39075,0,0,0
6409,0,1,0
50181,1,0,0
43176,1,1,0
36190,0,0,1
35397,1,1,0
27271,0,0,0
17749,1,0,1
244,1,0,1
49102,1,1,1
23972,1,1,1
22392,1,0,1
37363,0,0,0
15523,0,0,0
40483,1,1,0
29903,1,1,0
29604,0,0,0
30404,1,1,0
40042,1,1,0
17969,0,0,0
1519,0,0,1
19506,1,1,1
18020,0,0,0
517,0,1,0
37614,0,1,1
40476,0,1,0
51006,1,0,1
28481,1,1,0
24314,0,0,1
31720,0,0,1
17992,0,0,0
14996,0,0,0
44546,1,0,1
14633,1,1,1
34676,1,0,1
4339,1,1,0
27241,1,1,1
245,1,1,0
27259,1,1,0
11096,1,1,1
16009,0,1,1
41033,1,1,1
11032,1,1,0
47915,0,0,1
43754,1,0,0
20074,0,1,1
246,1,0,0
44119,1,0,0
42125,0,1,0
25437,1,0,0
26723,1,0,0
53441,1,1,1
34168,1,1,0
26380,1,0,1
248,1,1,1
32506,1,0,1
44843,0,0,0
8675,0,0,0
2451,0,1,1
10537,1,1,0
36631,0,0,0
31917,0,0,0
18543,1,1,1
18263,0,0,1
15917,0,0,0
34357,0,0,0
14083,1,1,0
40932,1,0,1
49380,1,0,1
41794,1,0,1
29012,1,1,0
11612,0,1,1
31673,0,1,1
50071,1,0,0
9487,0,0,0
44284,0,0,1
9490,1,0,1
35262,1,1,1
249,0,0,0
15759,0,1,0
52586,1,1,1
24187,0,1,0
26566,0,0,1
7061,0,1,0
29389,0,1,1
250,1,1,0
26331,0,1,1
8313,0,0,0
18074,0,1,1
43155,1,1,0
5958,0,0,0
44958,1,1,1
16125,1,1,0
19717,1,0,0
38482,0,0,1
12294,1,1,1
47651,0,0,1
11807,1,0,0
29196,1,0,0
42321,0,1,0
46601,1,1,0
50953,1,1,1
46608,0,1,0
35639,1,0,0
38227,0,0,0
251,0,0,0
3997,0,1,0
8723,0,0,0
18431,1,1,0
23985,1,1,0
34902,1,1,0
49644,0,1,0
19840,1,0,1
6075,1,1,1
40966,0,0,1
18834,0,0,1
17721,1,1,1
15237,0,1,0
14080,1,1,0
27720,1,1,0
14721,1,1,1
14666,1,1,0
41172,0,1,1
42080,0,1,0
30259,1,1,1
22780,1,1,1
24781,0,0,1
41905,0,0,0
47785,1,1,0
11623,0,1,1
31239,0,1,1
27917,1,1,0
9741,1,1,0
38657,1,1,1
53226,0,0,0
5735,1,1,0
51835,1,0,1
45312,0,1,0
49509,1,0,0
934,0,1,1
15557,0,1,1
25930,0,1,1
43080,1,0,0
252,1,0,0
34997,1,1,0
11136,1,0,0
44347,0,1,0
12376,1,1,0
41415,1,0,0
40271,0,0,0
50920,1,1,0
54507,0,0,1
253,0,0,0
16229,1,1,1
29916,0,0,1
10137,0,1,0
4012,1,1,1
1735,1,1,0
15415,0,0,0
52326,0,1,0
14707,1,0,0
18685,1,0,1
41995,0,0,0
15845,1,0,0
36701,1,1,1
687,0,0,0
1230,1,0,0
25178,0,1,0
43667,0,0,0
16745,0,1,1
32036,1,0,1
37377,1,1,1
8529,0,0,1
44547,1,1,0
43679,0,1,1
46308,0,0,0
39703,0,0,0
47862,0,1,1
9680,1,0,1
49453,0,1,1
14515,0,0,0
27107,0,1,0
23206,0,1,0
47409,0,1,1
5505,0,1,0
9231,1,0,1
10773,0,0,1
19498,0,0,0
45437,1,1,0
8404,1,1,0
396,1,0,0
12480,1,1,1
24633,1,0,0
8406,1,1,0
27453,0,0,0
34867,0,1,1
27178,0,0,0
254,0,0,0
24375,1,1,1
2089,1,0,0
30211,0,1,1
10422,0,1,0
46730,1,1,0
5874,0,1,1
51967,1,1,0
12581,1,1,0
16418,1,0,1
39279,0,1,0
13317,0,0,0
1748,1,1,1
23954,0,1,1
16856,1,0,1
46481,0,1,1
38165,0,1,1
32378,1,0,0
48125,0,1,1
51250,1,0,1
16502,1,1,0
16202,1,1,0
46168,1,0,1
21886,0,0,1
41361,0,0,0
24634,0,1,1
41482,0,0,1
22089,0,1,0
255,1,0,1
7749,0,1,0
8423,1,0,1
2511,1,0,0
1316,1,1,1
34641,0,1,0
28695,0,0,0
17718,0,0,0
27653,0,1,1
27808,0,1,0
42616,0,0,1
27333,1,1,0
256,0,1,0
8705,0,0,0
18380,1,0,0
7968,0,1,0
35818,1,1,0
53335,1,1,1
7910,0,0,0
16264,0,1,0
11434,0,1,0
3491,1,1,0
8162,0,0,0
13057,0,1,1
257,0,1,0
38394,1,1,1
23321,1,0,1
4621,1,1,0
11678,1,1,1
31027,0,0,1
30772,1,0,0
29448,0,0,0
28013,0,0,0
27601,0,1,1
48681,1,0,1
6359,0,1,1
37770,1,1,0
40674,0,1,1
13089,0,0,1
37688,0,1,0
21819,0,0,0
29159,1,1,0
35243,0,1,0
37207,0,1,1
4011,1,0,0
2333,1,0,0
15780,1,1,0
258,0,0,1
14195,1,1,1
13742,0,1,1
48434,0,0,0
52849,0,1,0
15960,0,1,0
17908,0,1,1
52634,1,0,0
259,0,1,1
6769,1,0,0
3768,0,1,0
53068,0,1,0
260,1,0,0
51688,1,0,0
20791,0,0,0
261,1,1,0
9292,1,0,0
31030,0,0,1
14221,0,0,0
44755,0,1,1
10258,1,1,1
796,1,0,0
27202,0,0,0
45687,0,0,0
45534,1,1,0
29553,0,1,1
50878,0,1,0
17682,1,0,0
763,1,0,1
52532,1,1,0
5395,0,0,0
40778,0,1,1
43787,0,0,0
42259,0,1,0
4547,0,0,0
20108,1,1,1
262,1,1,1
6175,1,0,0
34472,0,0,0
44887,0,1,0
33628,0,0,1
41637,1,0,0
43874,1,1,0
51892,0,0,0
14677,0,1,0
46077,1,1,1
46173,1,0,1
13850,0,1,1
51718,0,0,0
263,1,1,0
54408,1,0,0
3166,0,1,1
6239,1,1,1
27695,0,0,0
41772,1,1,1
393,0,1,0
44536,1,1,0
25473,0,1,1
10910,1,0,0
18189,1,0,0
23777,1,1,0
16491,1,0,0
49613,1,0,1
50772,0,0,1
41462,1,1,0
50219,0,0,0
28848,1,1,1
52136,0,1,0
37387,0,0,0
3365,0,0,1
15695,0,1,0
28777,1,1,1
7594,1,0,0
37117,1,1,0
44468,1,1,0
629,1,0,1
17905,1,1,0
33245,1,1,0
30769,0,1,0
15168,0,0,0
45382,1,0,0
9496,0,0,0
5813,0,0,0
53725,1,1,0
25627,1,0,1
32335,1,0,1
4950,0,0,0
39820,1,1,1
28341,0,0,1
43550,1,1,0
31349,0,0,1
31484,1,1,0
48459,0,0,1
35431,1,1,0
50507,1,1,1
28408,1,0,1
34904,1,0,0
18022,1,0,1
49608,0,0,1
12114,1,1,1
10388,0,1,1
51577,0,0,0
53559,1,1,0
45566,0,1,0
40527,1,0,1
1928,0,0,0
17268,1,0,1
19465,0,0,1
28745,1,0,1
18967,1,1,1
30269,0,1,0
14470,1,0,0
18748,1,0,0
5437,0,1,1
26706,0,0,1
49375,1,0,1
16508,1,0,1
42150,0,1,1
47447,1,1,0
18378,0,0,1
34497,0,0,0
52558,0,1,0
2403,1,0,0
8257,0,1,1
47758,1,0,1
46509,0,0,1
20211,1,0,1
1753,0,1,1
10490,1,1,0
26004,0,1,0
23396,0,0,1
3343,0,1,0
1989,1,1,0
6947,0,1,1
12553,0,0,1
40098,1,0,0
52650,1,0,0
50582,1,1,1
41061,0,1,1
20698,0,1,0
29220,1,1,1
30971,1,0,0
10528,0,0,0
34056,0,1,0
53055,1,0,0
47969,1,1,0
38669,0,1,1
48073,1,1,0
21494,1,0,0
29067,1,0,0
6291,0,0,1
27525,1,0,0
1308,1,0,0
31880,0,0,1
24219,1,1,1
35546,1,0,0
11640,1,1,1
47451,0,0,1
2260,0,0,1
48254,0,1,1
24664,0,1,1
7853,0,0,0
53259,1,1,1
49433,0,0,0
53730,1,1,1
9234,1,0,1
33706,1,1,1
9566,0,0,0
11350,1,1,1
49957,0,0,1
22744,1,1,0
24427,1,0,0
30635,0,0,1
24938,0,1,0
46082,0,0,0
44579,0,1,0
5288,0,1,0
42328,1,1,1
28040,1,1,0
3156,0,1,1
49616,0,0,1
48670,0,1,0
47165,1,0,0
37877,1,1,1
52907,1,0,0
15382,1,1,1
54184,1,0,0
35011,0,1,0
16907,1,0,1
269,1,1,1
3292,1,1,1
52094,1,0,0
34145,1,1,0
19471,0,1,0
270,1,1,1
6985,1,0,1
15059,0,0,1
38118,1,1,1
3669,0,0,0
4393,1,0,1
15478,1,0,0
24196,1,1,1
23390,0,0,0
16841,0,0,1
36116,0,1,1
47333,1,0,1
3120,0,1,0
4111,0,0,1
23666,0,1,0
41211,1,0,0
35640,0,0,0
46659,1,0,1
42565,1,1,1
15765,0,0,0
46130,1,0,0
28956,0,0,0
12383,1,0,0
22587,1,0,1
43665,0,1,1
24174,0,1,0
1880,0,0,0
20498,0,1,0
271,1,0,0
36545,0,0,1
15158,0,1,0
30881,0,1,0
45256,0,0,1
50701,1,0,1
29027,1,1,1
11586,1,1,1
18909,1,1,0
43967,0,1,1
10858,1,1,1
11786,1,0,0
28399,1,1,1
41945,0,0,1
17967,0,0,1
4390,0,1,1
50826,1,1,0
10446,0,1,0
46996,0,0,1
568,1,1,1
19618,0,1,1
10844,1,1,1
35498,0,0,0
11352,1,1,1
26383,1,1,1
12964,1,1,1
49676,0,1,0
47872,1,0,0
29639,1,0,1
29471,0,1,0
272,1,1,1
10194,0,0,1
48947,0,1,1
28458,1,0,1
28635,1,0,1
26583,0,0,1
19800,1,0,1
43291,0,1,0
23758,1,0,1
10185,0,1,1
15347,1,0,0
44510,0,0,0
42387,1,0,1
28751,1,0,1
21175,0,0,0
8701,0,0,1
24166,1,1,0
37632,0,0,1
44591,1,1,0
20961,1,0,1
39208,1,1,0
19884,1,1,0
28719,0,1,0
34773,1,0,0
26408,0,1,1
14240,0,1,1
52924,1,0,1
25147,0,0,0
6444,1,1,1
5775,1,1,1
7874,0,0,0
19812,1,1,0
50233,1,1,0
7732,1,0,1
9403,0,1,0
45947,0,1,0
1932,0,0,0
31455,0,1,1
1640,0,0,1
26770,0,1,0
26712,1,1,1
30767,0,0,0
30979,1,0,0
21562,1,0,1
3517,1,1,0
5864,1,1,0
46865,1,1,1
30194,0,1,0
24502,0,1,1
11972,0,1,1
35309,0,1,0
45964,1,0,1
40732,0,1,1
23849,0,0,0
31009,1,1,1
298,0,1,0
24932,0,1,1
22842,0,1,0
51618,1,1,0
1882,0,1,1
46928,1,1,1
43627,0,1,0
44511,1,1,1
275,1,1,1
10182,1,0,0
276,0,1,0
21617,1,1,0
24373,0,1,1
1995,0,1,0
25560,0,1,0
34106,0,0,0
13021,0,1,0
53334,0,1,1
42539,1,1,0
50338,0,0,1
37527,0,0,1
13822,1,1,0
48615,1,1,1
40503,1,0,0
30446,0,0,0
28771,0,0,0
52213,1,0,0
49733,0,1,0
47650,0,1,0
29303,1,0,0
4093,1,1,1
17677,0,0,1
23447,0,0,1
24509,1,1,0
50718,0,0,1
27372,1,1,1
22590,0,1,0
29786,1,0,1
35235,0,0,0
33918,0,0,0
29112,0,0,0
29694,1,1,0
21948,0,0,0
3101,0,1,0
15051,0,1,0
278,1,0,0
565,0,0,1
51496,0,1,1
38345,0,0,1
33261,1,1,1
30358,1,0,0
28949,0,1,0
20404,1,1,0
46502,1,0,0
42222,0,0,1
40180,1,1,1
279,1,0,0
47069,1,0,1
33467,1,1,1
49862,0,0,0
42914,0,0,0
27693,1,0,1
3443,1,0,0
20207,0,0,1
9554,1,1,1
3582,0,0,1
7665,1,0,1
26270,1,1,0
52275,0,1,1
51452,1,1,0
17269,1,1,1
13424,0,1,0
4383,0,0,0
41011,1,1,1
12123,0,1,1
4441,0,0,0
53343,0,0,1
32489,0,0,0
18076,0,0,0
23920,0,0,0
19061,1,1,0
22339,0,0,0
43695,1,0,0
280,1,1,0
27611,0,0,1
51426,0,0,1
8909,0,1,0
21999,0,1,0
13901,0,1,0
50517,1,0,0
12781,0,1,1
24388,0,0,0
281,1,0,0
5036,1,1,1
53527,0,0,0
5211,0,0,1
31551,1,1,0
5455,0,0,1
13363,1,1,1
9509,0,0,0
46475,0,0,0
26716,0,0,0
20996,0,1,0
31516,0,1,1
27074,0,1,0
4507,0,1,0
30826,0,1,1
23983,1,0,1
3671,1,0,0
49751,0,0,1
17622,0,0,1
38386,1,0,0
31574,1,0,1
4215,1,0,1
21211,0,0,0
50269,1,1,1
7764,1,0,0
38742,0,0,1
29256,0,0,1
7080,1,0,0
17270,0,0,0
46412,0,0,1
16816,1,0,1
12068,1,0,0
2944,0,0,0
22472,0,0,1
38539,1,0,1
45243,1,0,0
48055,1,0,0
12704,1,0,0
22887,0,0,1
28380,1,0,0
38021,0,1,0
30017,1,0,0
37104,1,0,0
33508,0,1,1
29383,0,1,1
11671,1,0,0
14107,0,1,0
5404,0,0,1
16341,1,1,0
16783,0,0,0
283,1,1,0
45582,1,0,1
48292,1,1,1
1603,1,1,1
24650,0,1,0
32574,1,1,0
20571,1,1,1
34629,0,1,0
36772,0,1,1
26228,1,1,1
32427,1,0,0
13706,1,0,0
284,1,0,0
44403,0,0,0
30492,1,0,0
2865,1,0,1
31669,1,1,0
29268,0,1,1
17456,1,0,1
14232,0,1,0
9214,1,0,0
1634,1,1,0
16817,0,0,1
34460,0,1,1
17975,1,0,0
341,1,0,0
9164,0,0,1
29986,1,0,0
964,1,0,0
13651,0,0,1
26322,0,0,0
602,1,1,0
11291,1,1,0
10976,0,1,1
11036,0,0,1
38396,0,1,0
48359,0,0,1
38598,1,0,1
35794,0,1,1
41064,0,1,1
285,1,0,1
37459,0,0,0
34126,0,1,0
26788,1,0,1
286,1,0,0
19213,1,0,0
37963,0,0,0
28976,1,1,0
47019,1,1,0
29287,0,0,0
7138,1,1,1
47285,1,0,0
22165,1,0,1
9911,0,0,1
27269,1,1,1
39249,1,0,0
43753,1,1,1
32679,1,0,1
25548,1,1,1
2800,1,1,1
15543,1,1,0
49179,0,0,0
45854,1,1,0
25171,1,1,0
287,0,1,1
40224,0,0,0
38656,1,0,1
54530,1,0,1
29799,0,0,0
14617,1,1,1
8220,1,0,1
17868,1,0,0
10282,0,1,1
42660,0,1,0
27908,1,0,1
53237,0,0,1
36419,0,1,1
288,1,0,0
27776,1,0,0
289,0,1,0
1549,0,1,1
22526,0,0,1
47568,0,1,1
8057,1,1,1
7412,1,1,0
52411,1,1,1
46564,0,0,1
29874,1,0,0
30052,0,1,0
290,1,1,1
299,0,0,0
42599,1,1,1
51445,0,0,1
31986,1,0,0
2916,0,1,0
53893,0,0,0
25866,1,1,0
35512,1,1,1
291,1,1,1
15241,0,1,1
7479,1,1,1
48475,0,1,1
12751,1,0,1
38362,1,1,0
41217,0,1,1
37301,0,0,0
26855,0,1,0
52672,1,1,0
19820,0,0,1
37091,0,1,0
292,1,0,1
12983,0,0,0
41485,1,1,0
37637,0,0,1
14118,0,1,0
43806,0,0,1
17100,0,1,1
40504,1,1,1
590,1,1,1
7001,1,1,1
30562,0,0,0
8895,1,0,0
45464,0,1,0
23662,0,0,0
53085,1,0,0
44257,0,0,1
46410,1,0,1
22628,1,1,1
11333,1,1,0
2827,0,0,0
18272,0,1,0
41904,0,0,0
48896,0,1,0
37676,1,0,0
16107,1,0,0
50406,1,1,1
28531,1,1,0
23465,0,0,1
33091,0,0,1
34534,1,1,0
53287,0,0,1
32655,0,0,0
32125,0,0,1
31268,0,1,0
54358,0,1,1
29396,0,0,0
146,0,1,0
52026,1,1,0
18699,0,1,1
9046,0,1,0
12829,0,1,1
48501,1,1,1
14494,1,0,1
32018,1,0,1
26878,0,0,0
37793,0,0,1
23076,1,1,1
28138,1,1,1
14078,0,1,1
24344,1,0,0
12719,1,0,0
11170,0,0,0
22239,0,1,1
33788,0,1,0
24155,1,0,0
22688,0,0,1
23720,1,0,1
14716,0,0,0
7405,0,1,0
8243,0,1,1
38485,0,0,0
13077,0,1,0
22890,0,0,1
35733,0,1,1
29238,0,1,0
9912,0,1,0
51355,0,0,0
44166,0,0,0
53050,1,0,1
31513,1,0,0
13293,0,1,0
33030,0,1,1
29016,0,0,0
18569,1,1,0
34762,0,0,0
39513,0,0,0
37123,0,1,0
1897,0,1,0
48793,0,0,0
18203,1,0,0
28125,0,1,0
39015,1,0,0
10462,1,1,1
54203,1,1,0
49090,0,0,0
54370,1,0,0
44127,1,0,0
37657,0,0,1
35433,0,1,1
49611,1,0,0
40256,0,1,1
19214,1,0,1
50291,0,0,1
18862,0,1,1
51411,1,0,0
30078,0,1,1
32003,0,0,1
16303,0,1,1
43987,0,0,0
48029,0,0,1
49624,0,1,0
43988,0,0,0
31167,0,1,0
13150,1,1,1
22403,1,1,1
20873,1,0,1
1947,0,1,0
8947,1,1,0
50018,0,0,1
37014,1,1,1
50289,0,1,0
550,1,1,1
53879,0,0,1
11192,0,0,0
40917,1,0,0
34403,1,1,0
29935,1,0,0
35485,0,1,0
47839,1,1,0
25097,1,1,1
51227,1,0,0
38594,0,0,0
41159,1,0,0
40313,0,1,0
17067,0,0,0
39238,1,1,1
1180,0,1,1
14208,1,1,0
21942,1,0,0
3196,1,1,0
35738,1,0,0
33345,0,1,0
9393,1,1,0
50053,0,1,0
32918,0,0,1
374,0,0,1
8365,1,0,1
19077,1,1,0
2396,1,0,0
9204,0,1,1
29763,1,1,0
34245,0,1,1
52958,1,0,1
33958,0,1,0
49703,1,0,0
15087,1,0,0
45126,1,0,0
44315,1,0,0
26014,0,0,1
48351,1,0,0
20134,1,0,1
21700,0,0,0
23850,1,0,0
25631,1,0,0
36478,1,1,1
32733,0,0,0
294,1,0,0
11118,1,1,0
8010,0,1,1
17454,0,0,0
43862,0,1,0
13347,0,1,1
1550,1,1,0
17355,0,0,1
10163,1,1,1
4823,1,1,0
35246,0,1,1
32932,1,0,0
1136,0,0,1
54249,1,1,1
49461,1,1,1
50924,1,0,1
9118,1,1,1
22531,0,0,1
25639,1,0,0
11967,0,0,1
52787,0,1,1
44289,1,0,0
15055,0,1,0
28854,0,0,0
22410,1,1,0
295,0,1,0
12855,0,0,1
5386,0,1,0
47450,0,1,1
26870,0,1,0
8349,1,1,0
13775,1,1,1
11059,1,1,1
2764,0,1,0
35762,1,1,1
4754,0,1,0
47704,1,1,1
7922,0,1,1
6393,0,1,0
34740,0,1,1
28303,1,0,1
47456,0,1,0
34913,0,1,1
19738,1,1,0
18073,0,0,1
40780,1,0,0
16398,1,0,0
16585,1,0,0
46534,0,1,1
18134,1,1,1
40847,0,1,1
28267,0,1,1
48828,1,1,1
7455,1,1,1
41633,1,1,1
33731,1,1,0
296,1,1,0
43117,1,1,0
297,1,1,1
41350,0,0,0
53845,0,0,0
5811,1,0,1
33305,1,0,0
5968,1,0,0
28017,0,0,1
45177,1,1,1
6867,1,0,1
52219,0,1,1
23715,1,0,0
34614,1,1,0
11805,0,1,0
3704,0,0,1
30480,1,1,0
19769,0,1,0
50078,1,1,0
27631,0,1,0
45007,0,0,1
34285,1,1,0
2914,0,0,1
14117,0,1,0
49523,1,1,1
43477,1,0,0
50596,1,0,0
32081,1,1,1
34490,0,0,1
11068,0,0,0
28615,1,1,0
7662,1,1,1
45848,0,1,0
1212,0,0,0
36244,1,1,1
26945,0,1,1
16872,0,1,0
53101,1,0,0
8395,1,1,1
7490,0,0,0
19416,0,1,1
33881,1,0,1
34799,1,0,0
36452,0,0,0
3751,0,0,0
28958,0,0,0
1442,0,1,0
23861,0,0,1
300,0,0,1
34227,1,1,0
44965,0,1,1
14970,1,0,1
19871,0,1,1
9896,0,0,0
51014,1,0,1
45108,0,1,0
2819,1,0,1
18582,0,0,0
12910,0,1,1
301,0,1,1
33201,0,1,0
11682,0,1,1
8869,1,0,1
31796,1,1,1
26400,1,1,1
27553,0,1,1
32392,0,1,1
14072,1,1,1
30837,0,1,1
20917,0,1,1
10745,0,1,0
52867,1,1,0
44816,0,0,0
32890,0,1,0
7717,0,0,1
53682,0,1,0
7288,0,1,1
30483,0,0,0
50741,0,1,0
41789,1,1,0
7294,0,1,1
39101,1,1,1
29569,1,0,1
41966,0,0,0
52671,0,1,0
41232,0,1,0
877,0,1,1
49353,1,1,1
20823,1,1,0
304,1,0,0
5706,1,0,0
6063,1,0,1
19346,1,1,1
46822,0,0,0
49795,1,1,0
305,1,0,1
22915,0,1,0
28123,0,1,0
32067,1,0,0
41981,0,0,0
306,0,1,0
50746,0,0,1
43302,1,1,1
36804,1,0,0
48031,0,1,0
23276,1,1,0
8011,0,1,1
41488,1,1,1
16206,0,0,0
34835,1,1,0
19743,0,0,0
30493,0,0,1
15136,0,1,0
53916,1,1,1
49138,1,1,1
49178,1,1,0
5683,0,0,1
46700,0,1,0
10929,1,1,0
48877,1,0,0
19014,0,1,0
7312,0,1,0
307,0,1,0
52886,0,1,0
13614,1,0,0
45450,1,0,0
9155,0,0,0
41284,0,0,0
6364,0,1,1
53351,0,1,1
43056,0,0,0
46976,1,0,0
6773,0,1,0
20639,1,1,1
41194,0,0,1
30554,0,0,0
29851,0,0,0
41658,0,0,1
35051,1,0,0
22020,0,1,1
38408,0,0,0
8843,0,1,0
41718,1,0,0
10715,0,0,1
39584,1,1,0
19447,1,0,0
50546,0,1,0
24322,0,1,1
12652,0,1,1
53428,0,1,1
45071,1,1,0
8751,0,1,0
18856,0,0,0
39600,1,1,1
14297,1,0,1
9819,0,1,0
34550,1,0,0
27166,0,1,0
45988,0,0,1
32136,0,0,0
19617,1,0,1
21332,1,1,0
3791,1,1,0
9485,0,0,1
12547,0,0,0
32714,0,0,1
37682,1,0,0
9187,0,1,0
30546,0,0,0
16683,0,1,0
13191,1,1,0
48030,1,0,0
617,1,1,0
12299,0,1,0
