,L,A,Y
2515,1,1,1
27359,1,0,0
4796,1,0,0
17181,0,1,0
52906,0,0,0
7435,0,0,0
33905,0,0,0
23629,0,0,0
4036,1,0,1
18756,0,0,0
22004,0,0,0
40114,0,1,0
6699,0,0,0
36683,0,0,0
18045,0,0,0
47206,0,1,0
36980,1,1,1
34263,0,0,0
48415,0,0,0
50307,1,0,0
7843,0,0,0
26804,0,0,0
587,0,1,1
22009,0,0,0
20157,0,0,0
15898,1,1,1
48323,0,0,1
18256,0,0,0
22675,1,1,1
4930,0,0,0
53740,0,0,0
11390,0,0,0
35912,0,0,0
8541,0,0,0
34427,0,0,0
49274,1,0,1
10302,1,0,0
588,0,0,0
10539,1,0,1
13457,0,0,0
32913,1,1,1
7173,1,0,1
32819,0,1,0
39318,1,1,0
41204,0,1,1
27633,0,0,0
53794,1,1,1
30302,0,0,0
15244,0,0,0
19044,0,0,0
14050,0,0,0
38860,1,0,0
36124,0,0,0
25166,0,0,0
5847,0,1,1
37290,1,0,0
2539,1,0,0
589,0,1,1
17828,0,1,1
23939,0,0,1
38331,1,0,1
39059,0,1,1
39878,1,0,0
591,1,1,1
40667,0,0,0
5471,1,0,0
592,0,0,0
44903,0,0,0
15630,0,0,0
12750,0,1,1
22533,0,0,0
45664,0,0,0
47107,0,1,0
41692,1,1,1
11142,0,0,1
53932,0,0,1
593,0,1,0
39979,0,0,0
20615,0,0,0
594,1,1,0
47007,1,0,0
41782,0,0,0
54130,1,0,1
48979,1,0,0
4730,0,0,0
9295,0,0,1
19517,1,0,1
36082,0,0,0
12030,0,0,0
12189,1,0,0
23317,0,1,1
34418,1,1,1
47116,0,0,0
51558,1,1,1
22072,0,0,1
48473,0,1,0
49485,0,0,0
49929,0,0,0
35975,1,1,1
47420,0,0,0
10416,1,0,0
13298,1,0,0
4718,0,1,1
8467,0,0,0
20461,0,0,0
35129,1,0,0
47648,0,0,0
22432,0,0,0
32291,0,0,0
40084,1,0,1
37925,0,0,0
13990,1,0,0
22680,0,0,0
27517,0,0,0
13891,1,1,1
33637,0,0,0
33263,0,0,0
51332,0,0,0
41616,0,0,0
53273,1,0,1
16431,0,0,0
26324,1,1,1
49672,0,0,1
14317,0,0,0
30241,0,0,0
31209,0,0,0
5007,1,1,0
31060,0,0,0
16276,0,0,0
8314,0,0,0
937,1,0,1
2170,0,1,1
46004,0,0,0
32711,0,0,0
595,0,1,1
40758,0,0,0
2903,1,1,1
31939,1,1,1
14460,1,1,1
27231,0,0,0
27522,1,0,0
46746,0,0,1
596,0,0,0
19526,0,0,0
38132,1,1,1
47703,0,0,0
43804,0,0,0
18143,0,0,0
50,1,0,1
30127,0,1,1
39841,0,0,0
5482,0,0,0
35536,0,0,0
38917,1,1,1
43503,0,0,0
52648,0,0,0
30063,0,0,0
36628,1,1,1
51829,0,0,0
1271,1,0,0
50376,0,0,0
7637,0,1,0
45496,1,0,0
3756,0,0,1
9228,1,0,0
597,0,1,1
39107,1,1,1
35162,1,1,1
42574,1,1,1
31561,0,1,0
598,0,0,1
1448,0,0,0
12000,1,0,0
41356,0,0,0
599,0,0,1
48316,0,0,0
23367,0,0,0
13816,0,0,0
10931,0,0,0
4362,0,0,0
34715,0,0,0
14319,1,1,1
7119,0,0,0
29749,0,1,0
10036,1,0,1
1904,1,0,0
14241,1,1,1
16041,0,0,0
26376,0,0,0
28292,0,0,0
17481,1,0,0
42252,0,0,0
3142,0,0,0
53798,0,0,0
48243,1,0,0
41670,0,0,0
49636,0,0,0
600,0,1,0
21685,0,1,1
49577,1,1,1
8263,1,1,0
49981,0,1,1
32849,1,1,1
29561,1,0,0
31631,0,0,0
24236,0,0,0
34110,0,0,0
12219,0,0,0
51881,1,1,1
16500,0,0,0
34638,1,0,0
47502,1,0,1
42514,1,1,1
18334,1,0,1
22776,0,0,0
17197,1,1,1
16529,0,1,0
38405,1,1,1
40700,1,0,0
52526,0,0,0
20462,0,1,1
4825,0,0,0
12157,0,0,0
22920,0,0,0
27476,1,0,1
46473,0,1,1
49903,0,0,0
31923,1,0,1
47278,1,1,1
17385,1,1,1
13330,1,0,0
28794,1,0,0
8921,0,1,1
603,1,0,0
23247,1,0,1
52706,0,1,0
14764,0,0,0
20859,1,1,1
37446,1,0,0
40089,1,0,0
11376,1,0,0
3557,1,0,1
43285,1,0,0
27393,0,1,0
25170,0,0,1
37268,0,1,0
43051,0,0,0
26718,1,0,1
2946,1,1,0
51542,0,1,1
26546,0,0,1
17784,0,0,0
40092,0,0,0
10681,0,0,1
51710,1,0,0
52206,0,0,0
38063,1,0,1
606,0,1,0
46514,0,0,0
1689,0,1,0
30225,0,0,0
22919,0,0,0
52093,1,0,0
607,0,0,0
48433,1,0,0
17149,0,0,0
36215,0,0,0
47639,1,0,0
53423,0,0,0
38024,1,0,1
46660,0,0,1
38566,0,0,0
46106,0,0,0
14960,0,0,0
16532,1,0,1
53930,0,0,0
38826,0,0,0
41084,0,0,0
13559,0,0,0
11847,0,1,1
49732,0,0,0
51605,0,0,0
9506,0,1,0
37017,0,0,0
2469,0,0,0
24559,1,0,0
1340,0,0,0
2005,0,0,0
29023,1,1,1
24354,0,1,0
2940,1,0,0
22522,1,0,0
33425,0,1,0
8696,0,0,0
18596,0,0,0
28882,1,1,0
12544,0,0,0
10716,1,0,1
26752,0,0,0
41858,0,0,0
47192,1,1,1
35713,0,1,1
17131,0,0,1
37051,0,0,0
41807,0,0,0
3590,0,1,0
12039,0,0,0
26364,1,0,0
37359,0,0,0
46353,1,1,1
17004,1,0,0
609,1,0,0
25945,0,0,0
23355,0,0,1
20892,0,0,0
40456,0,1,1
3510,0,0,0
6428,0,0,0
8328,0,0,0
31905,0,0,0
31424,0,0,0
52282,0,0,0
22692,0,0,1
18670,0,0,0
17902,0,0,0
4845,1,0,1
27586,0,0,0
3599,0,1,1
32398,0,0,0
34951,0,1,1
4457,1,1,1
22808,0,0,0
14045,0,0,1
611,1,1,1
12013,1,0,0
1827,1,0,1
9483,1,0,0
2886,0,0,1
3605,1,0,1
44985,1,0,0
29587,0,0,0
11100,1,1,0
17213,0,0,0
31657,0,1,0
52918,0,1,1
52506,0,0,0
33060,1,1,1
9513,1,0,1
4645,1,0,1
22341,1,1,1
14098,1,0,0
19344,1,0,0
20712,0,0,0
38365,0,0,0
17425,0,0,1
25908,0,0,0
9793,0,0,0
43909,0,0,0
8241,1,0,0
15919,0,1,1
50065,0,1,0
42261,1,1,0
13136,1,1,1
34927,0,0,0
53702,0,0,0
38239,1,1,1
51361,0,0,0
38190,0,0,0
28627,0,0,0
51042,0,0,0
36653,0,0,0
26667,0,0,0
47669,1,0,0
32086,0,0,0
12835,0,0,0
33644,0,1,0
7276,1,1,1
36717,0,0,0
45188,1,0,1
2701,0,1,0
54154,0,1,0
41686,1,1,0
2846,0,0,0
46322,0,0,0
42324,0,1,0
10890,1,1,0
7102,0,0,0
44659,1,1,1
7682,1,1,1
1371,0,0,0
26733,0,0,0
7143,0,1,1
6453,0,0,0
39971,0,0,0
615,1,1,1
21547,0,0,0
30542,0,0,0
4555,0,0,0
6010,0,0,0
46339,0,0,0
19916,1,0,0
51975,0,1,0
41776,0,0,0
25828,0,1,0
29766,0,0,0
20566,0,0,0
11742,1,1,1
32062,0,1,0
42492,0,0,0
21184,0,0,0
25591,1,0,0
54266,0,0,0
8816,0,0,1
32677,0,0,0
13238,1,1,1
32942,0,0,0
25635,0,0,0
25723,1,1,0
27032,1,1,1
3622,0,0,0
49976,1,0,0
1810,0,0,0
18986,0,0,0
45760,0,0,0
20526,0,0,0
41283,0,0,0
36766,0,0,0
28620,1,1,1
51145,1,0,0
16806,0,0,0
36295,0,0,0
16835,0,0,1
6505,0,0,0
6091,0,1,1
32170,0,0,1
44838,0,0,1
49901,0,0,0
33324,0,0,0
618,1,1,1
49506,0,0,1
15066,1,1,1
3798,1,0,0
24750,0,1,0
18383,0,0,0
20632,0,0,0
50913,0,0,1
13732,0,1,0
11439,0,0,0
30900,0,0,0
619,0,1,0
26020,0,1,1
44223,0,1,1
17081,0,0,0
40824,0,1,1
620,0,1,0
17928,1,1,1
16633,1,1,1
4759,0,0,1
6411,0,0,0
16045,0,1,0
41490,0,1,0
27207,1,0,0
35010,0,1,1
30115,0,0,0
30936,1,1,1
33733,1,1,1
43658,1,1,0
51293,0,0,0
20173,0,0,0
4962,1,0,0
41757,0,0,0
19064,0,0,0
45270,0,0,0
1099,0,0,0
49283,1,0,0
20742,0,0,0
29660,1,0,0
31205,0,0,0
49766,0,0,0
53681,0,1,1
43323,0,0,0
42675,0,0,0
18200,1,1,1
49201,1,0,0
10672,1,0,1
23682,1,0,0
15262,1,1,1
10469,1,1,1
7314,1,1,0
622,1,1,0
14625,0,0,0
19205,0,1,1
7054,1,1,1
22949,0,0,0
1828,1,1,0
623,0,1,1
40781,1,1,0
13294,0,0,0
14386,1,1,1
13507,0,0,1
33189,0,1,0
18061,0,0,0
624,0,0,0
13571,1,0,0
48936,1,1,1
53100,1,0,0
30605,0,1,1
34312,1,1,1
45295,0,0,0
7793,0,0,0
27137,0,0,0
2325,1,0,0
36656,1,0,1
8508,0,0,0
1293,1,1,0
5476,1,0,0
20014,1,0,0
37764,0,0,1
19020,0,0,0
45920,0,1,1
32779,0,0,0
18107,0,1,1
53741,0,1,0
2262,0,0,0
17274,0,0,0
47342,0,0,0
26361,0,0,0
14731,1,1,1
21085,0,0,0
8630,1,0,0
54181,1,1,1
46838,1,0,0
15601,0,0,0
18757,0,0,0
7016,1,1,0
42558,0,0,1
44897,0,1,1
26840,0,0,0
48131,1,1,1
25073,0,0,0
39306,0,1,1
51821,0,0,0
37728,1,1,1
44731,1,0,0
18743,0,1,1
3701,1,1,1
14875,0,1,1
26755,1,0,0
20451,0,0,0
3240,0,1,0
35181,0,1,1
42624,0,0,0
48734,0,0,0
33400,1,1,1
17045,1,0,0
16118,1,0,1
7655,1,1,1
4398,1,1,1
51362,0,0,0
39096,0,0,0
50642,0,0,0
46966,0,1,0
33028,0,0,0
18646,0,0,0
23272,1,0,1
41122,1,0,0
14907,0,0,0
33188,0,0,0
32812,0,1,0
39134,0,0,0
29028,0,0,0
20358,0,0,0
16505,0,0,0
21516,0,0,0
15092,0,0,0
35115,0,0,0
16601,0,1,0
17117,1,0,0
27710,0,0,0
5338,0,0,0
34143,0,1,1
18889,1,1,0
22286,1,0,0
11279,0,0,0
975,1,0,0
2074,0,0,0
22296,1,0,0
31930,1,1,1
22095,0,0,0
5675,0,1,0
38099,1,0,0
37031,0,0,0
11287,0,0,1
41683,0,0,0
17832,1,0,0
4689,0,0,0
24414,0,0,0
18746,1,1,1
41909,0,0,0
42793,1,0,1
17209,1,0,0
13364,1,0,1
51359,0,1,0
24791,0,0,0
25973,0,0,0
53509,0,0,1
31946,0,0,0
31343,1,0,1
5738,0,1,0
43952,0,1,0
3077,1,0,0
34823,0,0,0
11878,0,0,0
20402,0,0,0
20642,0,0,0
26196,1,1,1
34288,1,1,0
25656,0,0,0
16788,1,1,1
27646,1,1,1
10352,0,0,0
34722,1,0,1
27267,0,0,0
2213,1,0,0
30230,0,0,0
23091,0,0,0
11177,1,0,0
31618,0,0,0
32868,1,1,1
43778,0,0,0
13137,0,0,0
17177,0,0,1
630,0,0,0
13556,0,0,0
25039,1,1,0
21780,0,0,0
51538,0,0,1
24733,0,0,0
28401,0,0,0
1229,0,0,1
23709,0,0,0
3703,0,1,1
43651,1,1,1
53075,0,0,0
17331,0,0,0
37946,0,0,0
6182,1,1,1
18725,0,0,0
632,0,1,0
19582,0,0,0
7734,0,0,0
1724,0,0,0
38114,0,0,0
38832,0,1,1
42930,1,1,0
35866,0,0,0
2040,0,0,0
33505,0,0,0
2437,1,0,1
6231,0,0,0
21885,1,0,1
2643,0,0,0
33858,0,0,0
15990,1,1,1
21511,1,0,0
50566,0,1,0
26441,1,0,0
634,0,0,1
12304,1,1,1
43157,0,0,0
19197,1,0,0
24770,1,0,1
36189,0,1,0
17496,1,0,0
30692,0,0,1
34371,1,1,1
15414,0,1,1
22330,0,0,0
20940,1,0,0
2014,0,0,0
47961,0,0,0
636,0,0,1
40804,0,0,0
3871,0,0,0
10764,0,0,0
39597,0,1,1
36731,1,0,0
20912,1,0,0
47356,1,1,1
637,1,1,1
9636,0,0,0
10280,0,0,0
13897,1,1,0
18038,0,0,1
8974,1,1,0
21192,1,1,1
638,0,0,0
9904,0,0,0
7848,1,1,0
2155,0,0,0
11016,1,1,1
14309,0,0,0
15380,0,0,0
40650,1,0,0
36238,0,0,0
31449,0,0,0
46445,1,1,1
30844,0,0,0
32162,0,1,1
40595,0,0,0
20269,1,1,1
11525,0,0,1
2202,0,0,0
47845,1,0,0
53093,0,1,1
7669,1,1,1
8891,1,1,1
10420,1,1,1
31961,0,0,0
13604,1,1,1
34185,0,0,1
29870,0,0,0
48332,0,0,0
19144,1,0,0
18262,1,1,1
28454,0,0,1
50005,0,0,0
54323,0,0,0
12693,0,0,0
1123,1,1,1
30577,0,0,0
12543,0,0,0
15916,0,0,0
29737,0,0,0
2424,0,1,0
39829,1,0,0
11137,1,0,0
40690,0,0,1
24616,0,1,1
30022,1,1,1
12687,1,0,0
640,0,0,0
48095,1,0,0
9818,0,0,0
27272,0,1,1
30061,1,1,1
43608,0,1,1
3775,1,1,1
6173,0,0,1
30877,0,0,0
30321,0,0,0
3359,0,0,0
20998,0,0,0
2785,1,0,0
4748,0,0,0
35646,1,0,0
29473,1,0,1
30977,0,0,1
16802,0,0,0
642,0,0,1
1809,1,0,1
3150,0,0,0
4168,1,1,1
7967,0,0,0
38418,0,0,0
42314,0,1,1
39826,0,0,1
32604,1,1,0
644,1,0,1
43075,0,0,0
2298,0,0,0
24075,0,1,1
645,0,1,0
26551,1,0,0
21490,0,1,1
35110,0,1,0
28499,1,0,0
5043,0,1,0
802,0,0,0
40300,0,0,0
53939,0,0,0
4218,0,1,0
12392,0,1,0
30969,1,0,0
34868,1,0,0
646,0,1,1
54060,0,0,1
19013,1,0,1
29976,0,0,0
647,0,0,1
51619,0,0,1
15156,0,1,1
35878,1,0,0
28194,0,0,0
34456,0,0,1
2911,0,1,0
9739,0,0,0
37466,0,1,0
19403,0,0,0
5294,0,0,0
11330,0,0,1
50363,0,0,0
31895,0,1,1
24786,1,0,0
50583,0,0,0
3989,1,0,0
9308,1,1,0
25536,0,0,0
48719,0,1,0
47781,1,1,1
14813,0,1,0
649,0,0,1
46516,0,1,0
34204,1,0,0
1668,0,0,1
32949,0,0,0
23887,0,0,0
40724,0,0,0
10004,1,1,1
17267,0,0,0
650,0,0,1
49515,1,1,1
46078,0,1,1
48444,0,0,0
13061,0,0,0
652,0,1,1
39905,0,1,0
653,1,0,1
8463,0,0,0
21836,0,0,0
654,1,0,1
19580,1,1,1
25081,0,0,1
32261,0,0,0
14522,0,1,1
1779,0,0,0
9559,1,0,0
43746,0,1,0
11581,1,1,0
1996,0,0,0
41803,0,0,1
34024,0,0,0
49234,0,0,1
2510,1,1,1
39731,0,0,0
5347,1,0,0
14771,1,1,1
43272,0,0,1
25683,0,1,1
656,0,0,0
9572,0,0,0
19572,0,0,0
2568,0,0,0
657,1,1,1
25207,0,0,0
46320,0,0,1
45936,0,0,0
23692,0,0,0
18805,0,0,0
44820,0,0,0
27451,0,0,0
4585,1,1,1
13230,0,0,0
18566,0,0,0
658,0,0,0
11314,0,0,1
23017,0,0,1
32344,1,0,1
20120,1,0,1
12154,1,0,1
27004,1,0,0
10544,0,0,0
39080,0,1,1
26736,0,0,0
27812,1,1,1
19473,1,1,0
51513,1,0,1
37786,1,0,0
9471,0,0,1
45737,0,0,0
39767,0,0,0
16506,1,0,0
47522,0,1,1
19524,0,1,1
659,1,0,0
12874,1,0,0
9492,0,0,1
9885,0,0,0
36424,1,1,1
40442,0,1,1
4131,0,0,0
39972,0,0,0
12495,0,0,0
8682,0,0,0
8687,1,1,1
38641,1,1,1
37203,0,0,0
49698,0,0,0
20375,0,0,0
32842,0,0,0
39287,0,0,0
38147,0,0,0
15766,0,0,0
13332,1,1,0
16823,1,0,0
52946,1,0,0
44627,1,0,1
26377,1,0,1
660,0,0,0
22715,1,1,0
16429,0,1,1
17625,1,1,1
36383,1,0,1
33730,0,0,0
661,0,1,0
23196,0,0,0
21081,0,0,0
34874,0,0,0
54097,0,0,0
21111,0,0,0
9028,0,0,0
663,1,0,1
20813,0,1,0
664,1,1,1
36798,0,0,0
38895,0,0,0
3455,0,0,0
23120,0,1,1
15390,0,0,0
2668,1,0,0
20382,0,0,0
23109,0,0,0
40153,0,0,0
29684,0,0,0
46245,0,0,0
24099,1,1,0
48625,0,1,1
665,1,1,1
32641,0,0,0
50728,1,1,1
29393,1,0,0
5856,1,1,1
39790,0,0,0
6219,0,1,0
45272,0,0,0
33959,0,0,0
18481,0,0,0
12408,0,1,0
46020,0,0,0
35377,1,1,1
39634,1,1,1
9538,1,0,0
3474,0,0,0
12268,1,0,0
47772,0,0,0
25748,1,0,1
27531,0,0,0
24866,0,0,0
46759,0,1,1
19977,0,1,1
5752,0,0,0
34311,1,0,0
29536,0,0,0
41926,0,0,1
27765,0,0,1
7903,0,1,1
7293,1,1,1
45904,1,0,1
9358,1,0,0
12997,1,0,0
8896,0,1,1
49056,1,0,0
38581,1,0,1
17799,0,0,0
5217,1,1,1
9888,1,0,0
8452,1,1,1
3743,0,0,0
16170,1,1,1
36365,1,0,1
22467,1,1,0
772,0,1,1
52071,1,1,1
22439,1,1,1
4165,0,0,1
35158,1,0,1
31373,0,1,0
32664,1,1,0
25462,1,0,0
19775,0,0,0
20378,1,1,1
32874,1,1,1
48605,0,1,1
27481,1,0,0
46823,0,0,0
19771,0,1,0
4268,1,0,1
41793,0,1,1
37742,1,0,0
670,0,0,0
7368,0,1,0
47242,0,0,0
12402,1,0,0
6271,1,0,0
31690,0,0,0
22228,1,0,1
31695,0,0,0
45467,0,0,0
6772,0,0,0
16747,1,1,0
15720,0,0,1
32164,0,0,0
51266,0,0,0
41538,1,0,1
40445,1,0,0
15936,1,0,0
29665,0,1,0
23525,1,0,0
24210,0,0,0
13952,0,0,0
12279,1,1,1
19207,0,0,0
40881,0,0,1
42512,0,0,0
40063,0,0,0
44219,0,0,0
52837,0,1,1
19629,0,0,0
42477,0,0,0
43801,0,0,0
26766,0,0,0
26274,0,0,0
27533,1,0,1
17859,1,0,0
11687,1,0,0
23824,0,0,0
48946,0,0,0
37713,0,0,0
49176,0,0,0
18832,1,1,1
34540,1,0,1
50523,0,0,0
32474,0,0,0
8537,0,0,0
23620,0,1,0
50117,0,0,0
50570,1,0,0
25337,1,0,0
19418,1,0,0
5011,1,1,1
52440,0,1,1
996,1,1,1
4619,1,1,1
53139,0,1,1
1403,0,1,0
13211,0,0,0
46124,0,0,0
53463,0,0,0
47552,0,0,0
4054,1,0,0
18313,0,0,0
6916,0,0,0
30204,0,0,0
28513,0,0,0
671,1,1,1
9034,0,1,0
12456,0,1,0
1246,1,0,0
46795,1,0,0
27797,0,1,1
53840,0,0,0
16684,0,0,0
51279,0,0,0
33477,0,0,0
46957,0,0,0
17518,0,0,0
22866,0,0,0
24827,0,0,0
30681,1,1,0
27274,0,0,0
24728,1,0,0
16877,0,0,0
5178,0,0,0
27772,0,1,1
33927,0,0,0
15925,0,0,0
46707,0,0,0
18655,1,0,0
50580,0,1,0
37361,0,0,0
34742,0,0,0
672,0,1,0
33008,1,0,0
43128,0,1,1
13807,0,0,0
27037,1,0,0
15913,0,0,0
44508,0,0,1
29882,0,0,0
6661,0,0,1
38086,1,0,1
4512,0,0,0
673,0,0,1
12235,1,1,1
11632,1,0,0
674,1,1,1
48149,1,1,0
21831,0,0,0
23538,0,0,0
2610,1,1,1
15992,1,0,1
8031,1,0,1
675,0,0,1
32263,0,0,1
677,1,0,0
28243,0,0,0
9520,0,0,0
8963,0,0,0
42506,0,1,0
45526,0,1,0
49144,0,0,0
15101,0,0,0
13042,0,1,0
6001,0,0,0
44825,1,0,0
43054,0,1,1
3532,0,1,0
53690,0,0,0
17373,0,0,0
10328,0,1,0
678,0,1,1
44644,0,1,0
46070,1,0,0
3816,0,0,0
35453,1,0,1
45585,1,1,1
53511,1,1,1
679,0,0,0
13905,0,0,0
10586,1,1,1
33268,1,0,1
45202,0,0,0
46736,1,0,0
8247,0,0,0
53734,1,0,0
50766,1,0,0
14056,1,1,0
16630,0,1,1
682,0,1,1
6253,1,1,1
17388,0,1,1
34893,1,1,1
32077,1,0,0
14661,0,0,0
683,1,1,1
45157,0,0,1
8451,0,0,1
29501,0,0,1
50264,0,1,1
3266,0,1,0
11772,1,0,0
684,0,0,1
16106,1,1,1
37414,0,0,1
37565,0,1,1
14799,1,0,0
37320,0,0,0
27005,0,0,0
6050,0,1,0
685,1,0,1
25353,0,0,0
47413,1,1,0
49258,1,1,1
13595,1,1,1
13164,0,0,1
40835,0,0,0
15114,0,0,0
27159,0,0,0
686,1,1,1
3883,1,1,1
38066,1,0,0
40057,0,0,0
8096,0,0,1
29131,0,0,0
28320,0,0,0
42164,1,1,0
50899,0,0,0
7693,0,0,0
26657,0,0,1
48858,0,0,0
20950,1,0,0
18622,0,0,0
51116,0,0,0
5777,1,1,1
9125,0,0,0
46884,0,1,1
19373,0,1,1
688,1,0,0
36203,0,0,0
885,0,0,0
14326,1,0,1
47039,1,0,1
27635,1,0,1
18737,0,1,0
30682,0,1,1
26093,0,0,0
12996,1,1,0
7068,0,0,1
1000,0,0,0
47860,1,0,1
37800,0,0,1
52539,0,1,1
25395,0,0,0
17756,0,0,0
32013,0,0,0
20159,0,0,1
46288,1,0,0
11528,0,0,0
45728,0,0,0
47123,0,1,1
19949,0,1,0
39857,0,0,0
32889,0,0,0
39299,0,0,0
22263,0,0,0
14551,1,0,0
44553,0,0,0
4983,0,0,0
52459,0,0,0
42448,0,0,0
42880,1,0,0
44837,1,1,1
29877,0,0,0
52926,0,0,0
35725,0,0,0
54552,0,0,0
38922,0,0,0
1582,0,0,0
12969,0,0,0
4298,0,1,1
34822,0,0,0
9502,0,0,0
48760,0,1,1
33672,0,0,0
48672,1,1,0
53118,0,0,1
610,1,0,0
691,1,1,1
41020,0,0,1
692,0,0,1
49591,0,1,1
6857,0,1,1
26680,0,0,0
11176,0,0,1
693,1,0,1
10079,0,0,0
694,0,0,1
50968,0,0,0
16692,0,0,0
16244,1,1,1
695,0,0,0
43703,1,1,1
35627,0,1,1
50049,0,0,0
41327,1,1,1
6813,1,0,0
33134,0,0,0
36131,0,0,0
51531,0,1,1
697,0,1,1
45709,1,0,0
26109,0,0,1
23577,1,0,0
5792,0,0,0
20295,0,0,0
698,1,1,1
39973,1,0,1
8213,1,1,1
15086,0,1,1
29338,1,0,0
699,1,0,0
44032,0,1,1
16073,0,0,1
39625,0,0,0
18251,1,0,0
3926,1,0,0
17088,1,0,1
10951,0,0,0
25126,0,0,0
18824,0,0,0
4326,1,0,1
3023,0,0,0
36874,0,1,0
47209,0,0,0
13794,0,0,0
24540,1,0,0
30575,1,1,1
20089,0,0,0
24841,1,1,1
31942,1,1,1
20948,1,0,1
48420,0,0,0
38619,0,0,0
37176,0,0,0
25619,0,0,1
700,0,1,1
43698,0,0,0
49401,0,1,0
12044,0,0,0
33549,0,0,0
35427,1,1,1
36955,1,1,1
6483,0,0,0
52564,0,0,0
42818,1,0,0
19334,0,1,0
54134,1,0,0
14037,0,0,0
17806,0,0,0
5030,0,0,0
40772,0,0,0
34095,1,1,0
14048,0,0,1
39713,0,0,0
5945,0,0,0
50236,1,1,1
768,0,0,0
41875,1,1,0
42075,0,1,1
10658,0,0,0
38496,0,0,0
46625,0,0,0
701,1,0,1
11229,1,1,1
14637,0,0,0
33088,0,0,1
26711,1,0,0
47061,0,0,0
47031,0,0,0
29497,1,0,0
50792,1,0,1
7254,0,0,0
12533,0,0,0
34956,0,0,0
40420,0,0,0
50886,0,0,0
52882,0,0,0
814,0,1,1
35054,0,0,0
3514,1,1,1
48926,0,0,0
50241,1,0,0
3520,0,0,0
704,1,1,1
28987,0,0,0
3345,0,0,0
13644,1,0,0
49492,0,1,0
38082,0,1,0
31958,0,0,0
41713,0,0,0
50928,0,1,0
24425,1,0,0
34053,0,0,0
1374,1,1,1
705,0,0,0
33085,1,1,1
51883,1,0,0
706,0,0,1
38947,0,1,0
43492,1,0,0
47390,0,0,0
14588,0,0,0
32249,0,1,1
32150,0,1,1
21337,1,0,1
43624,1,0,1
13326,1,0,0
2270,0,0,1
13024,0,0,0
47731,0,0,0
6928,1,0,0
22731,0,0,0
14270,0,0,0
708,1,1,1
37488,0,0,1
23400,1,0,0
19110,0,0,0
52453,0,1,0
709,1,0,0
7767,0,1,1
54141,1,0,1
37547,1,1,1
36960,1,1,1
710,1,0,1
45389,0,0,0
42490,0,0,0
711,1,1,1
51767,1,1,1
10009,0,0,0
32465,0,0,0
21106,0,1,1
43111,0,0,0
48428,0,0,0
7703,0,0,0
45445,0,0,0
712,0,0,1
40853,0,0,0
38020,0,0,0
49904,1,1,0
6923,1,0,0
52801,0,0,0
713,0,0,0
15707,1,1,1
12064,1,1,1
5199,1,0,0
27651,1,0,0
5649,1,1,0
18438,0,1,0
17125,1,1,1
52785,1,1,1
714,0,0,0
1190,1,0,1
17854,1,1,1
13346,0,0,0
34605,0,0,0
2041,0,0,0
1152,1,1,1
39528,0,0,0
27306,0,1,1
6023,0,0,0
17918,1,0,1
6493,0,1,0
30251,0,1,0
26480,0,0,0
4059,1,0,0
47846,1,1,0
48927,1,1,1
30486,0,1,1
715,1,0,1
14820,1,1,1
40958,0,1,1
16777,0,0,0
15697,1,1,1
12565,1,1,0
50697,0,0,0
17567,0,0,1
33135,1,0,0
16663,1,0,0
53171,0,1,1
717,0,0,0
39060,0,1,1
23266,1,0,0
718,1,1,0
4073,0,0,0
33181,0,0,0
29588,0,0,0
14434,1,0,0
17280,0,1,0
29083,0,0,0
42061,1,1,1
37555,0,0,0
30628,0,1,0
22636,1,1,1
33439,0,0,0
3600,1,1,0
50802,0,0,0
53078,1,0,0
20585,0,0,0
4260,0,0,0
719,0,0,0
8888,0,0,0
8619,0,0,0
45828,0,0,0
26613,0,0,0
17564,0,0,0
5863,0,1,0
30092,0,1,0
48207,1,1,1
9768,1,0,0
29945,0,0,0
20444,0,0,0
20310,1,0,0
17412,0,1,1
16637,1,0,1
12217,1,1,1
44372,0,1,1
10831,0,0,0
49255,0,0,0
46074,0,0,0
14199,0,0,0
26530,1,1,1
27218,0,0,0
8160,0,0,0
20672,0,0,0
22579,1,0,1
19666,1,0,0
46920,0,1,0
26202,1,1,1
48888,0,0,0
49667,1,0,0
720,0,0,1
44352,0,0,0
19583,0,0,0
721,0,0,1
2682,0,0,0
34847,1,0,0
8680,0,0,0
45372,1,1,1
15626,0,1,1
13066,0,0,0
27093,0,0,0
9376,0,0,0
34987,0,0,0
50072,0,0,1
722,0,0,0
23455,0,1,0
37463,1,1,1
33815,0,0,0
43115,0,0,0
25055,0,0,1
33732,0,0,0
31234,0,0,1
1494,0,0,0
42536,1,0,1
28728,0,0,0
13228,1,0,0
14594,0,0,0
38919,0,0,0
31056,0,0,0
37663,0,0,0
31473,0,0,0
30134,1,0,0
11028,0,0,0
30651,1,1,0
15434,1,0,0
18404,0,1,1
32510,1,1,1
2980,1,0,1
43020,0,0,0
37787,0,0,0
33946,0,0,0
8799,1,1,0
45388,0,0,0
6759,1,0,1
15232,0,0,0
42543,1,0,0
2715,1,0,1
24989,0,0,0
36887,0,0,0
13019,0,0,1
45602,0,1,1
30374,0,1,0
38070,0,0,0
21596,0,0,0
51240,0,0,0
20932,0,0,0
725,1,1,1
8209,1,1,1
51395,0,1,0
10254,1,0,0
38034,1,0,0
52027,0,0,1
4222,0,0,0
22509,0,0,0
3422,0,1,0
