,L,A,Y
1020,1,1,1
8146,1,1,1
1456,1,0,1
17797,0,1,0
22412,1,1,0
12373,1,1,1
8903,1,0,1
12150,0,0,1
27692,0,0,1
28213,1,0,1
1726,1,1,1
1095,1,1,1
14338,0,1,1
1021,1,1,1
2180,1,0,1
1022,1,1,1
15895,0,1,1
21294,1,1,1
7320,0,1,1
8177,1,1,1
12674,1,1,1
12446,0,0,1
16597,1,1,0
15722,1,0,1
12151,0,0,0
4012,0,1,1
8689,0,0,0
18959,0,0,0
17097,1,1,1
25748,1,0,1
1024,1,0,0
4940,0,0,0
16066,1,0,0
1025,0,1,0
5241,0,0,1
19569,1,1,1
17302,0,0,0
4142,0,1,0
17569,0,0,0
16121,1,1,1
1026,1,1,1
26880,1,1,1
9998,1,1,1
6511,0,1,0
27043,0,1,1
23974,0,0,0
1356,0,1,1
4625,0,1,1
1027,1,0,0
19350,0,0,1
12065,0,1,1
4562,0,0,1
1767,1,1,0
18769,1,1,1
14402,0,0,1
21163,1,1,1
1028,0,1,0
2647,1,1,1
19432,1,1,1
10871,0,0,0
22989,1,1,0
11192,1,1,1
1029,1,1,0
1049,1,0,1
20394,1,1,1
26324,0,1,0
16589,1,1,1
6246,1,1,0
1031,1,1,1
8605,1,0,1
1590,1,1,1
27298,0,1,0
1032,1,1,0
18838,1,1,1
11848,1,1,0
15855,0,0,0
1033,1,0,1
5451,1,0,0
14798,1,1,1
22829,0,0,1
6549,1,1,1
1034,0,1,0
22501,0,1,1
2748,0,1,1
14456,1,1,1
5161,0,1,1
23937,1,1,1
1035,1,1,0
27701,0,0,1
14900,0,1,1
1036,0,1,1
8969,1,1,1
17200,0,0,1
9189,1,1,1
28130,0,0,0
4175,0,0,0
9663,0,0,0
26622,0,1,1
22949,0,0,0
5919,0,0,0
3933,0,1,0
2027,0,1,1
27447,0,1,0
13809,0,1,0
21852,1,1,1
4959,1,0,0
12156,1,0,1
18663,1,0,0
1037,0,1,0
14590,1,1,1
1038,1,0,1
22452,0,1,0
24750,1,0,1
4129,0,1,1
14339,1,1,0
22795,1,1,1
1041,0,1,0
25164,0,1,1
6403,0,1,0
16909,0,0,0
18716,1,0,1
26107,1,0,1
14690,1,0,1
13126,1,1,1
3091,0,0,1
25570,1,1,1
14782,0,0,0
24623,0,0,1
17776,1,0,1
15862,1,1,1
1209,1,1,1
1044,1,1,1
3683,1,1,0
9328,0,0,0
12340,0,1,1
4347,0,0,1
1046,0,0,0
4073,0,1,0
27909,1,1,1
4132,1,1,1
20229,1,1,0
1048,0,1,1
20378,1,0,1
23885,1,0,1
25626,0,0,1
12244,0,1,1
24690,1,0,1
21748,1,1,0
24279,1,1,1
22309,1,1,1
7386,1,0,1
11637,0,0,0
6045,0,1,1
19753,0,0,0
5547,1,1,1
13075,1,1,1
10383,1,1,0
26800,1,1,1
3812,0,1,1
19147,0,1,1
16541,0,0,1
6583,1,1,0
25499,1,0,0
27636,0,1,1
8795,0,1,1
12329,1,0,0
27366,1,1,1
21408,1,1,1
12641,0,1,0
24355,0,0,0
15917,0,1,0
14272,0,0,1
3075,1,1,0
8518,0,0,1
24541,1,1,1
10252,0,0,1
24522,1,1,0
26751,1,0,1
11088,1,1,1
2857,0,1,0
6938,1,1,1
1051,1,1,0
10846,0,1,1
17473,0,0,1
9867,0,1,1
17401,1,0,1
8588,1,1,1
23593,1,1,1
22496,1,0,1
9600,1,1,1
5484,0,0,0
1053,0,1,1
17349,0,1,1
1054,1,1,1
6712,0,0,1
10500,0,0,0
17590,0,1,1
24506,1,1,1
25692,0,1,0
17442,1,0,0
20053,0,0,0
25182,1,1,1
18560,1,0,1
4930,0,0,0
15479,1,1,0
17423,0,0,0
9774,1,0,0
18265,1,0,1
16224,0,1,0
8251,1,1,1
26774,0,1,0
1057,0,1,0
14865,0,0,0
1137,0,1,0
7524,0,1,0
14999,1,1,1
10091,0,1,1
15363,0,0,0
13642,1,0,1
1059,1,0,1
1060,1,1,1
13028,0,0,1
6053,0,1,1
12822,0,1,1
20583,1,0,0
4716,1,0,1
9137,1,1,1
6525,1,0,1
13421,1,1,1
18673,0,0,1
18704,0,1,1
4270,0,0,0
10403,1,0,1
1062,0,0,0
3203,0,1,0
1063,0,0,0
11697,0,1,1
1064,0,0,0
8220,0,1,1
16802,1,1,1
8704,1,1,1
18770,0,1,1
22763,0,0,1
12848,1,1,0
28226,1,1,1
11997,0,0,0
2847,0,1,1
2526,1,1,1
10242,0,0,1
26593,0,0,0
8496,0,1,0
2135,1,1,0
7461,1,1,1
15939,1,1,1
12238,0,0,1
24702,0,1,1
15507,0,0,0
1504,1,1,1
25321,1,1,1
19946,1,0,1
28178,0,1,0
14439,0,0,1
24611,1,1,1
7579,1,1,0
27827,0,0,0
20973,0,0,1
16952,1,1,1
2563,1,1,1
24577,0,0,1
1068,1,0,0
14591,0,0,1
2984,1,1,0
15357,0,0,1
8830,0,0,1
21380,0,0,1
10370,1,1,1
10923,0,1,0
22502,0,0,0
18588,0,0,1
5660,1,1,1
20312,0,0,1
2146,1,1,1
3425,1,1,1
23984,1,1,0
26640,0,1,0
22110,1,1,1
8469,0,1,1
1069,0,1,0
23972,0,0,1
2087,1,0,0
1070,1,1,1
16092,0,1,1
18233,0,0,0
1818,0,0,0
1071,1,1,1
26284,1,0,0
7577,0,0,0
18441,1,1,1
24096,1,0,0
1072,0,0,1
8983,1,1,1
1073,0,0,1
26555,0,1,1
21798,1,0,0
18652,0,1,1
23401,0,1,1
20818,0,1,1
23155,0,1,0
1074,0,1,1
24862,1,1,1
22388,1,1,1
28024,1,1,1
24352,0,0,1
19644,1,0,0
3105,1,0,1
13940,0,0,0
22647,0,0,0
4824,0,1,1
20771,1,1,0
20799,0,1,1
28027,1,0,0
5081,0,0,1
2793,0,0,1
8168,1,1,1
17555,1,1,1
21721,0,1,1
1077,0,0,0
15927,0,0,0
1078,0,0,1
12854,0,1,1
7058,1,1,1
23177,0,1,0
21704,0,1,1
1079,1,1,1
1080,1,1,1
16904,0,0,0
23675,0,1,0
1081,0,1,0
1082,0,0,0
28051,0,1,0
3794,1,1,1
11592,1,1,0
1083,0,1,1
23210,1,1,1
24890,1,1,1
1084,1,0,1
1085,0,0,0
8151,1,0,1
1657,0,1,1
23781,0,1,0
4825,1,1,0
15282,1,1,1
17120,0,0,0
4557,0,0,0
9185,1,1,1
24566,0,1,1
25032,1,0,0
1086,0,0,1
1087,0,1,0
7937,0,1,0
1088,1,1,1
8189,0,1,1
27586,0,0,1
9859,1,1,1
15148,1,1,1
20695,0,1,0
21831,0,0,1
1091,1,0,1
16941,0,1,1
27227,0,1,0
17947,0,1,1
11128,0,1,1
8208,1,1,1
1092,0,1,1
15317,0,0,0
23273,0,1,1
1424,1,1,1
24241,0,0,1
10294,0,1,0
1093,1,0,0
26580,0,0,1
10003,1,1,1
1094,1,1,1
21976,1,1,1
18380,0,1,1
6715,1,1,1
2661,0,0,1
1096,1,0,1
25480,1,0,0
8730,0,1,1
1097,1,1,1
2475,1,1,1
22607,1,1,0
8641,1,0,1
24888,0,1,1
15330,1,1,1
22841,1,1,0
13795,1,1,1
1098,0,0,1
26869,1,1,1
1099,1,1,1
17159,1,1,1
1100,0,1,1
16583,1,1,1
20766,0,1,0
2411,0,0,1
2905,1,1,1
1102,1,1,1
1103,1,1,1
11854,0,1,0
4618,1,0,1
8703,0,1,1
6609,0,1,1
27224,0,0,1
26261,1,1,0
9173,0,0,1
21072,1,1,1
10282,0,0,0
26322,1,1,1
3828,0,1,1
16977,1,0,0
14418,0,0,1
23459,0,0,1
1104,1,1,0
11023,1,1,1
4253,0,0,0
2551,1,1,1
11725,0,1,0
27352,0,1,0
25969,0,0,1
1885,0,1,0
28009,0,1,1
1106,1,1,1
7997,1,0,0
21780,1,0,1
26201,0,0,1
27123,1,1,1
18714,1,1,1
19056,1,1,0
5358,1,1,1
17966,0,0,0
23623,1,1,1
21086,0,1,1
8349,0,0,0
22409,0,0,0
2708,0,1,1
1107,0,1,1
20532,1,1,1
16847,1,0,1
23843,0,1,0
26071,1,1,1
20376,0,1,1
1851,1,0,0
13714,1,1,1
3086,1,1,0
19793,1,0,1
23950,1,1,1
24757,0,1,1
1833,1,1,1
1108,0,1,1
11570,1,1,1
11980,0,0,0
17519,1,1,1
4758,1,0,1
1109,1,1,1
1110,1,1,1
14447,0,1,1
20721,0,0,1
1111,0,1,1
24030,0,0,1
16641,1,0,1
22245,1,0,1
23016,0,0,0
9657,1,0,0
17487,1,0,1
25610,0,1,0
16881,0,0,1
25903,0,0,0
17146,0,1,0
5302,0,0,0
1620,1,1,1
1324,0,1,0
12933,1,1,1
4361,0,0,0
11343,0,0,0
1113,1,0,1
18824,0,1,1
25043,1,0,1
2803,0,1,1
10125,1,1,1
13305,1,1,1
9419,0,1,1
5185,0,0,0
22191,0,1,1
15624,1,1,0
7641,0,0,1
1114,1,1,1
10023,1,0,0
12729,1,0,1
19013,0,1,1
26872,1,1,1
17248,1,0,1
26857,0,0,0
8174,1,1,1
11257,1,0,1
18642,0,1,1
26178,1,1,1
24064,0,1,0
24642,0,1,1
6866,1,1,1
12143,1,0,0
8597,1,1,1
10084,1,0,1
26044,0,1,1
11031,1,1,1
15544,0,1,1
17064,1,0,0
12045,1,0,1
3309,1,0,1
19413,0,0,0
3387,0,1,0
7122,1,1,1
18268,0,1,1
17013,0,1,1
1117,1,1,1
21205,1,1,1
3714,1,1,1
1936,0,0,0
21010,1,1,0
3202,0,0,1
3925,0,1,0
4215,1,1,1
11348,1,1,0
1118,1,0,0
8076,1,1,1
19471,0,1,1
12744,0,0,0
4684,0,1,1
1119,1,0,1
19983,0,0,0
21508,0,1,0
1120,0,1,1
10240,0,1,1
27570,0,0,0
1123,1,1,1
25972,1,1,0
1124,0,1,1
12121,1,0,0
5125,0,0,0
4336,0,1,0
1125,1,1,1
1126,0,0,1
16318,1,1,1
26517,0,1,1
26235,1,1,1
21369,1,1,1
23114,0,1,0
20503,1,1,1
19115,0,0,0
16060,0,1,1
7695,1,1,1
2751,0,0,0
19317,1,1,1
26407,0,0,1
1127,1,1,1
13911,1,0,0
7528,0,0,1
1128,1,0,1
19080,0,0,1
1129,0,0,1
9176,0,1,0
17309,1,1,1
24321,0,1,1
1704,1,0,1
1130,0,0,1
24759,0,1,0
1131,1,0,0
12082,1,1,0
1132,0,0,0
15173,1,1,1
1133,1,1,1
17241,0,0,0
21566,1,1,1
5767,0,1,1
1134,0,1,1
10121,1,1,1
16752,0,1,0
22440,0,0,1
18078,1,1,1
16041,0,1,0
13441,0,0,1
11672,1,1,1
15904,1,1,0
4404,0,1,1
1135,1,1,1
15302,1,0,0
21853,1,1,1
1136,1,0,1
5122,1,0,1
4302,1,1,1
18907,1,1,1
22017,0,1,0
23384,1,1,1
18982,1,1,1
13055,0,0,0
7325,1,1,1
15899,1,0,1
8817,0,0,0
7354,0,1,0
13393,1,0,1
24512,0,0,1
8108,0,1,1
16809,1,1,1
16642,1,1,1
2190,0,0,0
14669,1,1,1
22850,1,1,1
10799,0,0,0
1139,0,0,0
28162,0,1,1
1483,1,1,1
18480,0,1,0
19902,1,1,0
1140,1,1,1
25602,0,0,0
21835,0,1,0
14752,0,0,0
7867,1,0,1
1258,1,1,1
19222,0,0,0
13987,1,0,1
17755,0,1,0
8263,0,1,1
25209,0,1,0
4262,1,0,1
13596,0,0,1
1141,1,1,0
12014,1,0,1
19232,0,0,1
5324,0,1,0
16775,0,1,0
6174,0,0,0
22764,0,0,1
12698,1,1,1
20746,1,1,1
23737,1,0,1
19300,1,1,1
11786,1,1,0
19025,1,1,0
18252,0,0,1
23110,1,1,1
18137,1,1,1
27151,1,1,1
25724,0,1,1
8470,0,1,1
4448,0,1,1
14783,1,0,1
25977,1,0,0
8364,0,0,0
2627,0,1,1
11988,1,1,1
4614,1,0,1
2505,0,0,0
22884,1,1,1
1425,1,1,1
6770,1,0,1
18445,1,1,1
21125,1,0,1
20556,1,0,1
4159,1,1,1
7362,0,0,1
6936,0,0,0
1145,0,1,1
1146,1,1,1
10026,1,1,1
27133,1,1,1
15548,0,0,1
23029,0,1,0
25745,1,1,1
14789,1,1,1
1148,1,1,1
22846,1,0,1
3741,1,1,1
11526,0,0,1
1149,1,1,1
8067,0,0,1
1150,1,0,1
11722,1,1,0
8634,0,1,1
11815,0,0,0
3546,0,0,1
10389,1,1,0
3506,0,1,0
20859,1,1,1
20247,0,0,1
5710,1,1,1
17404,0,1,0
1152,0,1,1
1429,1,1,1
9094,0,1,1
1153,0,0,0
8573,0,1,1
25941,0,1,1
19690,0,0,0
25221,0,0,1
24338,1,1,1
11659,1,1,1
7674,1,1,1
22952,1,1,1
19845,1,1,0
4040,0,1,1
13866,0,1,0
23700,1,1,1
1154,1,1,1
6773,1,1,0
2813,0,1,0
10842,1,1,1
12026,0,1,1
1155,0,0,0
24323,1,0,1
5267,0,0,0
5364,0,0,1
1156,1,0,0
17580,0,0,1
1157,1,1,1
14281,0,0,0
1158,0,0,1
17946,0,0,0
12073,0,1,1
5055,0,0,1
26195,0,0,0
24575,1,0,1
1160,1,1,1
6468,1,0,1
1230,1,1,1
1161,1,0,1
11757,1,0,1
14939,1,0,0
24379,0,1,1
9294,0,0,1
11147,1,0,1
22167,0,0,0
21546,0,1,1
26740,1,1,1
13926,0,1,0
4386,0,1,1
23767,0,0,0
21293,1,1,1
2657,1,0,1
21003,0,0,1
19863,0,0,0
18746,0,1,1
14478,0,1,1
21242,0,1,0
16761,0,1,1
10472,1,1,1
1738,1,1,1
23682,1,0,1
14588,0,1,0
1786,1,0,1
7116,1,1,1
1164,0,1,1
26148,1,1,1
26758,1,1,0
8172,0,1,0
1843,0,1,0
6367,0,1,0
5134,1,1,1
3039,1,0,0
1165,1,0,1
16054,0,0,0
3886,1,1,1
1309,0,0,1
1166,1,0,1
2016,0,0,0
1167,1,1,1
12383,0,0,0
11319,1,1,0
8502,1,1,1
2342,1,1,1
10824,1,1,0
1168,1,0,1
13710,0,0,1
26114,1,1,1
9794,1,0,0
1169,0,1,1
17850,0,0,1
15324,0,0,1
11685,1,1,1
10009,1,0,1
25266,0,1,1
1170,1,1,1
27266,0,0,0
4263,0,0,0
21990,1,1,0
9268,0,1,1
4660,0,1,0
14630,1,0,0
12351,1,0,0
1172,0,1,0
1173,0,0,0
27864,1,1,1
4504,1,0,1
4510,1,0,1
23754,1,0,1
1174,1,1,1
11985,0,0,1
11028,1,1,1
27913,1,1,1
20672,1,1,1
1175,0,0,0
4626,0,1,1
25138,0,0,0
5167,0,0,1
19323,1,1,0
3528,1,1,1
8544,1,1,1
1177,0,0,1
2631,0,0,0
9850,0,0,1
3231,1,1,1
14586,0,0,0
10325,1,1,1
12088,0,0,1
24432,1,1,0
21499,1,1,1
7736,1,1,1
19053,0,1,0
1816,0,1,0
27561,0,0,1
13705,0,1,0
22035,1,1,1
1745,0,1,1
3587,0,1,1
11565,0,0,1
3533,0,0,1
13150,0,0,0
12612,0,0,0
7496,1,1,0
19442,0,0,0
7893,0,0,1
2139,0,1,0
10321,1,0,1
2250,0,0,0
3279,0,1,0
22139,0,1,1
27652,1,1,1
7560,0,0,1
1179,0,0,0
1180,1,0,1
19623,1,1,0
2436,0,0,0
6994,1,1,1
5857,1,1,1
16974,1,1,1
2894,0,0,0
25186,0,0,0
20509,1,0,0
25940,1,1,1
5741,1,0,0
26966,0,0,1
6608,1,1,1
12795,1,1,1
10266,0,0,1
5974,0,0,0
21069,0,1,0
22051,1,1,1
3252,1,1,1
23135,1,1,0
25762,0,1,0
16248,0,1,1
9641,0,0,0
3737,1,1,0
13547,0,0,1
15277,1,1,0
9339,1,1,1
18131,1,0,1
26671,0,1,0
3976,0,1,1
20703,1,1,1
16649,0,0,1
24437,0,0,1
18301,1,1,1
8835,0,1,0
7593,0,0,0
12102,0,1,1
13480,1,0,1
21516,1,0,0
15179,1,1,0
9515,1,0,1
19043,1,1,1
25820,1,1,0
9397,0,0,0
15183,1,1,1
21240,1,1,0
18146,1,0,0
20987,0,1,0
5938,0,0,0
27554,0,1,1
17729,1,0,1
16727,1,1,1
19029,0,1,1
8192,1,1,1
22823,0,0,0
23716,0,1,0
25887,0,0,0
21161,1,1,1
8144,0,0,1
2385,1,1,1
1182,0,1,0
18308,1,1,0
9141,0,1,0
17073,1,1,1
25743,1,1,1
2598,1,0,0
13721,1,1,0
21815,1,0,1
12287,0,0,0
1183,1,1,1
10595,1,1,1
5249,0,1,0
1550,1,0,1
19319,0,0,1
25534,0,0,0
1185,1,0,1
5592,1,0,0
13697,1,1,1
1186,0,0,1
16203,1,1,0
15551,0,1,1
8064,0,0,1
1937,1,1,0
22976,0,1,0
1187,0,1,0
8455,0,0,0
21593,0,0,0
1189,0,1,0
7507,0,0,1
1190,1,1,1
1191,0,0,1
3114,0,1,1
1192,0,0,0
24909,0,0,1
15691,1,0,1
6692,0,1,1
1193,0,0,0
6763,1,0,1
23180,0,1,1
23886,0,1,1
1194,0,0,1
8333,0,0,0
17894,0,1,1
1195,1,1,1
12379,0,1,0
2308,0,0,0
10183,0,1,0
1196,1,0,0
4196,1,0,1
21998,1,1,0
16937,1,0,1
17113,1,0,1
13271,0,1,1
9922,0,0,1
1549,1,1,1
24988,0,0,0
23323,1,1,1
10335,0,0,0
6700,1,1,1
26894,1,0,1
13684,0,0,1
14166,1,1,0
26854,0,0,1
15078,1,1,1
11215,1,1,1
24178,1,1,1
23485,0,1,0
24729,0,1,0
13122,0,0,1
23139,1,1,0
10315,0,1,1
10458,0,0,1
24740,1,0,1
14698,1,1,1
20408,1,1,1
3462,1,1,1
13570,0,0,1
7853,1,0,1
27583,0,1,1
2540,0,0,0
1760,0,1,0
23028,1,0,1
16047,1,1,1
23412,0,1,0
4169,1,1,1
4367,1,1,0
5667,0,0,0
23875,1,0,1
4127,1,1,1
27934,0,1,1
20400,0,1,1
1200,0,0,1
15723,0,1,0
23703,0,1,0
22222,0,0,1
12790,1,0,0
3070,0,1,1
1758,1,1,1
1201,0,1,1
12171,0,0,0
12452,1,1,1
10344,0,0,0
1202,0,1,0
1203,0,1,0
25363,1,0,1
1204,1,0,1
24847,0,1,0
5373,1,1,1
1205,1,1,1
24407,1,1,0
1206,0,0,0
2754,1,0,0
21619,0,0,0
1207,0,0,0
1208,1,1,0
3745,0,1,0
7086,0,0,1
24897,1,0,1
14194,1,1,1
20159,1,0,1
21834,0,1,0
11250,1,0,1
13114,0,0,0
19945,1,1,0
1210,1,1,1
14632,1,1,1
4724,1,0,1
1211,1,1,1
19820,1,1,1
20218,1,0,0
15529,1,1,0
23096,0,1,0
19662,1,1,1
16851,1,1,1
11801,0,1,0
13080,1,1,1
9793,1,0,1
23573,0,0,1
23825,1,1,1
1212,1,1,1
10643,0,0,1
25708,0,0,1
21333,1,1,1
22570,1,1,0
11905,0,1,1
7318,1,1,0
11149,0,0,0
14500,0,0,0
1213,0,0,1
5683,1,0,0
24365,0,1,1
2379,1,1,1
13816,1,0,1
4084,0,0,0
14538,0,0,1
20040,0,0,1
13453,1,1,1
24142,1,1,1
9595,1,0,1
2122,1,1,1
2653,1,1,1
13247,0,0,1
7814,1,0,1
2082,0,1,1
19766,0,0,0
23209,1,1,1
1214,1,1,1
2662,1,1,1
20909,1,0,1
1215,1,1,1
28080,0,1,1
26137,0,1,0
6229,0,1,1
14564,0,1,1
11950,1,1,1
16149,1,1,1
1217,0,1,1
19266,1,1,1
17866,1,1,1
5772,0,1,0
12770,0,1,1
1219,0,1,1
1220,1,1,1
6689,1,1,1
1221,0,0,1
1222,0,0,1
10930,1,1,1
13023,0,1,1
1223,0,0,0
17446,1,1,1
4918,1,1,0
10279,1,1,0
23433,1,1,1
23503,1,1,0
17530,1,1,1
18724,1,0,0
25083,0,0,0
1224,1,1,0
1225,0,0,1
7737,0,1,1
5342,0,1,0
11818,1,0,0
22882,0,1,1
1226,0,0,1
7498,0,0,1
1919,1,1,1
3472,0,1,0
10061,1,1,0
16942,1,1,1
1227,0,1,1
1228,1,0,1
19459,0,1,1
13181,0,0,0
4956,0,1,0
24082,1,0,0
8179,1,0,0
14359,1,1,1
12402,1,0,1
9422,1,1,0
14641,1,0,1
19500,0,1,1
2305,1,0,1
25562,1,1,1
1229,0,1,1
28121,1,1,0
8958,1,1,1
4878,0,0,1
4725,1,1,1
7214,0,1,1
17166,0,0,0
27060,1,0,1
20887,1,0,1
27868,0,0,0
1759,1,1,1
10974,0,1,0
1231,1,1,1
10392,1,0,1
11417,1,0,1
12334,0,0,1
14686,1,1,0
6309,0,1,0
21226,0,1,1
13134,0,1,0
23610,0,1,1
15240,1,0,1
13700,0,1,0
27569,1,1,1
1233,1,0,1
16954,0,1,1
1234,1,1,1
10889,1,0,0
18226,1,1,1
13354,0,0,0
19730,1,1,0
11460,1,1,1
11908,0,0,0
7450,0,0,1
24848,1,1,1
21511,1,1,1
1235,1,0,0
1236,0,0,0
27710,0,0,0
19611,1,1,0
1237,1,1,1
1238,0,0,0
21712,1,1,1
18574,1,1,1
19448,1,1,1
25868,1,1,1
22319,0,0,0
1239,0,0,0
12369,1,1,1
5630,1,1,1
22683,1,1,0
10951,1,1,1
4477,1,0,1
23663,0,1,1
25110,1,1,0
1772,0,1,1
27835,1,1,1
13168,1,0,1
8481,0,1,1
24681,1,1,1
15119,0,1,1
1399,1,0,1
21113,1,1,1
23321,0,1,0
13221,0,0,1
10048,1,1,1
9380,0,0,0
14332,1,0,1
9191,1,1,1
11401,1,1,1
9115,1,0,1
5206,1,1,1
2433,1,1,0
25980,0,1,1
2437,0,0,1
20460,0,0,1
27054,0,1,0
14025,0,0,0
7661,1,1,1
22883,0,0,1
3031,0,1,1
6766,0,1,0
1241,0,0,1
27603,1,1,1
27316,0,1,0
5168,0,0,0
1242,0,0,0
22082,0,0,1
18257,0,0,0
19365,0,0,1
1243,0,0,1
4561,0,1,1
13599,1,0,0
19657,1,0,1
6576,0,1,0
1244,1,1,1
22830,0,0,1
23979,1,0,0
11789,0,0,1
22900,1,0,0
1245,0,1,1
11093,1,1,1
18604,1,0,1
5322,0,1,1
27924,1,1,1
7471,1,1,0
1247,1,1,1
7888,1,1,1
8114,1,1,1
1248,0,1,1
14795,1,1,1
11164,0,0,1
13313,0,0,1
1250,1,0,1
21650,0,1,1
18093,1,1,1
22728,1,1,0
20122,0,0,0
7590,1,1,0
4609,0,0,1
4515,1,0,1
20232,0,0,1
24549,1,1,0
16887,1,1,1
11878,1,1,1
13408,1,1,1
10173,1,1,0
16404,1,1,1
6623,1,0,0
11875,1,1,0
10987,0,1,0
1256,0,1,1
15334,1,0,1
16221,1,1,1
1257,1,1,0
5010,1,1,1
17246,1,0,0
2547,1,1,1
1259,0,0,0
14897,0,1,0
2381,0,1,1
7702,1,1,1
10713,0,1,0
5776,1,0,0
28139,0,1,1
23744,0,0,0
23584,1,0,1
1260,0,0,0
1261,1,0,1
15010,0,1,0
1262,1,1,1
6764,1,1,1
9788,0,0,0
15922,0,1,0
3633,0,0,0
15759,1,0,0
11141,0,1,0
23036,1,0,1
6639,0,0,0
1265,0,1,1
4358,0,1,1
1266,0,0,1
3798,1,1,1
7751,0,0,0
6285,0,1,0
16146,1,0,0
6448,1,0,1
16812,1,0,1
1267,0,0,1
26502,1,1,1
19504,1,1,1
8981,0,1,0
18703,0,0,0
1268,0,1,1
13875,0,0,0
1269,1,1,0
5821,1,1,1
17337,0,0,0
19991,1,1,1
2906,0,1,0
7113,1,1,1
21404,1,1,1
16744,1,1,1
27920,0,0,0
13626,0,0,1
1271,0,1,0
18842,1,0,1
15134,1,0,1
20794,1,0,0
7640,1,0,0
23762,0,0,1
1753,1,1,1
3198,0,0,1
14003,1,1,1
24346,1,0,1
13800,0,1,0
1273,0,1,0
13198,1,1,1
16108,1,0,0
27559,1,0,1
8917,0,1,1
1274,0,0,1
18735,1,0,1
27314,0,0,0
8437,1,1,1
19697,0,0,0
21456,0,1,1
21963,1,0,1
20853,1,1,1
26710,0,1,0
15133,0,1,0
20681,0,1,1
18764,0,0,1
7111,1,1,1
12145,0,1,0
24608,1,1,1
8290,1,1,0
11640,1,1,1
10119,0,1,1
1276,0,0,1
13639,1,1,0
1277,0,1,1
27233,1,1,1
1278,0,0,1
25787,0,0,1
8271,0,1,1
24482,1,1,1
13917,0,1,1
1280,0,0,1
7508,0,1,1
13832,1,0,1
1281,1,0,0
27011,0,0,0
5950,1,1,1
1958,1,0,0
2136,0,1,1
26120,1,0,1
1282,1,0,1
15449,0,0,1
22468,0,1,0
14634,1,1,0
16929,1,1,1
10421,1,1,0
18434,1,1,1
10333,1,0,1
24861,0,1,0
4006,0,0,1
12210,1,1,1
16362,0,0,0
1285,1,1,1
16324,0,0,1
1949,0,0,0
9119,1,1,1
24236,0,0,0
1286,1,1,0
4682,0,0,1
1287,0,1,0
13301,1,1,1
6231,0,1,1
22456,1,1,1
1288,0,0,1
25759,1,1,1
6606,1,1,0
11168,0,0,1
1289,0,0,1
24044,0,1,0
8490,1,1,1
1290,1,0,0
20696,0,0,0
7196,0,1,0
1291,0,1,0
3415,1,1,1
5177,0,0,0
23094,0,0,0
3580,0,1,1
23272,0,1,1
21028,1,0,1
6516,1,0,1
5795,0,1,0
17728,0,1,1
13182,1,0,0
26520,1,0,0
25342,1,1,1
3289,0,1,1
1294,1,0,1
27044,0,1,0
23188,0,1,1
14410,0,0,0
2904,1,1,0
21590,1,1,0
21382,0,0,0
1295,0,1,0
15275,1,0,1
3625,0,0,1
25278,1,0,1
1296,1,1,1
3927,0,0,0
1297,0,0,0
9265,1,1,1
18414,0,1,1
10692,0,1,0
11102,1,0,1
5104,1,0,1
1298,1,1,1
5692,0,0,1
5355,1,1,1
1299,1,1,0
17378,0,1,0
9939,1,0,1
3236,1,0,1
23296,1,1,0
1300,0,1,1
16684,1,1,1
1693,0,0,1
22294,1,1,1
8424,0,1,1
8695,1,1,1
9369,0,1,1
17106,0,1,1
1303,0,0,0
1304,1,1,1
21353,0,0,1
4188,1,1,1
1305,1,1,1
21505,1,0,1
6408,1,0,1
1306,0,1,1
8352,0,0,0
6695,1,1,1
20197,1,1,1
20621,0,0,1
4866,1,0,0
4705,1,0,1
20893,1,0,1
3162,1,0,1
1307,0,1,1
5926,0,0,1
20193,0,0,1
22582,1,0,1
4894,1,1,1
14780,1,0,1
4366,0,0,1
14761,0,0,0
22563,1,1,1
6811,0,1,1
13865,1,0,1
21926,1,1,1
10108,1,0,0
10993,0,1,1
15266,1,1,1
5541,1,1,1
8055,0,1,1
27347,1,1,1
15803,0,1,1
5174,0,0,0
12622,1,1,1
6304,0,0,0
7628,1,1,0
23262,0,0,0
3756,1,1,1
1310,0,1,0
27265,1,1,1
9278,1,1,1
1311,1,1,1
8066,1,0,0
19246,0,1,1
12116,1,1,1
6902,1,0,1
7880,1,1,0
26176,1,1,1
1312,1,0,1
1313,0,0,1
6668,0,1,1
1314,1,0,0
7009,0,1,1
7150,0,0,0
26929,0,1,1
12468,0,0,1
1316,1,1,1
1317,0,1,1
27571,1,1,0
11246,1,0,1
13059,0,1,1
26220,0,1,0
11969,0,0,1
1318,1,1,1
15911,1,0,1
17373,1,1,0
22396,0,0,0
19398,0,0,0
11497,0,1,0
1319,0,0,0
21115,0,1,1
20109,0,0,0
7472,1,1,1
10318,0,1,0
1320,0,1,1
12678,0,1,0
3495,1,1,0
19835,1,1,1
17987,1,0,1
11872,0,1,1
11120,0,1,1
11700,0,1,1
19572,0,1,0
26319,0,1,1
14088,1,0,0
27031,1,1,1
1322,1,1,0
21512,1,1,1
9873,1,1,1
16829,1,0,0
11799,1,0,0
25161,0,0,1
1323,1,0,0
21297,0,0,1
10307,1,0,1
23596,1,1,0
8624,1,1,0
22672,0,0,0
19048,0,0,0
27374,1,0,1
