,L,A,Y
2295,1,0,0
1262,0,1,0
37618,0,0,0
28159,0,0,0
1263,1,1,0
35893,1,1,1
1264,0,0,0
35949,0,0,0
8151,0,0,0
29086,0,1,1
7864,1,1,1
21256,0,0,0
1265,1,0,0
37481,0,0,0
18298,0,1,1
1266,1,0,0
19588,1,0,0
35586,0,1,1
33307,0,0,0
14091,0,0,0
29433,1,0,1
35420,0,0,0
5739,1,1,1
1267,1,1,1
19841,1,1,1
35841,0,0,0
18657,1,1,1
1268,0,0,0
16383,0,0,1
1269,1,1,1
22417,1,0,1
9765,0,1,1
25909,0,0,0
1270,0,1,0
9130,0,0,0
8494,0,0,0
21414,1,1,1
1271,0,1,0
22311,1,1,0
3177,0,1,1
1272,1,0,0
2912,1,0,0
3128,1,1,1
30949,0,0,0
1274,0,0,1
30394,1,0,0
9019,1,0,1
1275,0,0,1
31065,0,1,1
11702,0,0,0
1276,1,1,1
22689,0,1,0
5810,0,0,0
5994,1,0,1
1277,0,0,0
12325,1,1,1
34502,0,1,0
35352,0,1,1
27569,0,1,1
16756,0,0,0
1278,1,0,0
5039,1,1,1
18994,0,1,0
18329,1,0,0
6653,0,0,0
27122,0,0,0
1279,0,0,1
6572,1,1,1
27785,0,0,1
35135,1,1,1
7636,0,1,1
17310,1,0,1
24199,0,0,1
35774,0,0,0
23110,1,0,1
20454,0,1,1
40554,1,0,0
26453,0,1,1
1912,1,0,0
10572,0,0,0
27360,1,1,0
2655,1,1,1
19851,0,1,1
7309,1,1,1
27142,0,0,1
34651,1,0,0
26438,1,1,0
12310,0,0,0
26970,1,0,1
1420,0,1,1
41749,0,1,1
30235,0,0,0
17404,1,1,1
1283,1,0,0
35246,0,1,0
32998,0,0,0
13605,0,1,1
25832,1,0,0
40740,1,0,1
4592,0,1,1
2106,1,1,0
15299,0,1,1
22976,1,1,1
13080,0,0,0
39782,1,0,0
20455,0,1,1
23169,1,0,0
25209,1,1,0
3301,1,0,0
1285,0,0,0
26253,0,1,1
32030,0,0,0
39732,1,0,0
1286,0,0,0
15888,1,1,0
23393,0,0,0
20281,1,0,0
9867,1,1,1
41432,0,0,0
4724,0,0,0
41686,1,1,1
33508,1,0,0
12254,0,0,0
28605,0,1,0
30528,0,1,1
25865,0,1,1
7573,1,1,1
38261,0,0,0
22166,0,0,0
20057,0,0,0
29055,1,1,1
1288,1,1,1
30613,1,1,1
9997,1,0,0
15133,0,0,0
1289,0,1,1
8636,1,1,0
20138,0,1,1
2459,0,1,1
40400,1,0,1
1290,0,1,0
25430,0,0,1
19795,1,1,1
1291,1,1,1
32270,1,0,0
1293,1,1,1
18806,0,1,1
1284,1,0,0
1294,0,1,1
24402,0,0,0
37218,1,0,0
37964,0,0,0
35139,1,0,1
20028,1,1,1
15827,0,1,0
35678,0,0,0
40517,0,1,0
3558,1,1,1
12808,0,0,0
6621,1,0,1
5404,0,0,0
22027,1,1,1
11241,0,0,1
19553,1,1,1
1297,0,0,0
1519,0,1,1
1298,0,0,1
18101,0,0,0
1788,0,1,1
39984,1,0,0
24275,0,1,1
36908,0,1,1
13127,0,0,0
1299,0,0,1
16090,0,0,1
8738,1,1,1
7156,1,1,0
1300,0,0,1
1433,0,0,0
36694,0,0,0
6643,1,1,1
31468,0,1,0
4061,0,0,0
8181,1,1,1
25475,0,1,1
35629,0,0,0
26932,1,1,1
37936,0,1,1
1301,0,0,1
40095,0,0,0
17417,1,1,1
2825,1,1,0
8349,0,0,1
4047,1,0,1
16060,1,0,0
27077,1,1,1
39711,0,1,1
37852,1,0,1
21959,1,0,0
20460,1,1,1
1302,1,1,1
40193,0,0,0
1303,0,1,1
31900,0,0,0
25300,0,0,0
38072,1,0,1
6412,0,0,0
10750,1,1,1
36030,0,0,0
17098,0,0,0
23880,0,1,0
36111,1,0,0
21622,0,1,0
2981,1,1,1
37154,1,1,1
32355,0,0,1
13061,0,1,0
1304,0,1,0
20731,0,0,0
1306,0,1,0
9838,1,1,1
6569,1,1,1
25877,1,0,0
11707,0,1,1
38668,0,1,1
16607,1,1,0
13455,0,1,0
34135,1,1,1
41247,0,1,1
22085,0,1,1
29937,0,0,0
35142,0,1,0
13622,0,0,0
26380,0,0,1
41144,1,0,1
7815,0,1,1
23729,0,0,1
9188,1,1,1
2119,1,1,1
10769,1,1,1
21764,1,0,0
29700,0,0,1
27641,1,1,1
16673,0,0,0
1309,1,1,1
40515,0,1,1
25571,0,0,0
17995,0,1,1
1310,1,0,0
2308,0,0,0
21720,1,1,1
39771,0,0,1
1311,1,0,1
2170,0,0,0
24406,0,0,0
31811,1,0,0
40548,0,0,1
1312,1,1,1
25239,0,0,0
1654,1,1,1
19077,1,1,1
23700,1,1,1
1314,1,1,1
35340,0,0,1
35144,0,0,0
6060,1,1,1
8154,1,1,1
27745,0,0,0
1316,0,0,0
7469,0,0,0
2480,0,0,1
28423,0,1,1
226,0,0,1
1317,0,1,0
27393,1,1,1
3290,1,1,1
1318,0,0,1
20932,1,1,1
1319,0,0,0
26935,1,0,1
22330,0,1,1
3679,0,0,0
5699,0,1,0
27615,1,0,0
31413,0,0,0
32158,1,0,0
3921,1,0,1
18627,0,0,0
31311,1,1,1
12552,0,0,1
22146,1,0,0
14550,0,0,0
33951,1,1,1
33694,0,0,0
5846,1,0,0
9943,1,1,1
33966,1,0,1
32152,1,0,0
11627,1,0,0
21300,0,0,0
25070,0,1,1
35147,1,1,0
7121,0,1,0
9635,1,1,0
11722,1,0,0
26990,0,0,0
10933,1,0,1
12883,1,1,0
22482,0,0,0
13607,0,1,0
25433,0,0,0
23764,0,0,1
592,0,0,1
18901,1,1,1
13830,0,1,1
13953,0,1,0
14261,0,1,0
37469,0,0,0
18989,1,0,1
3484,0,0,0
31851,1,0,0
5096,1,0,1
30326,0,0,1
1323,1,1,1
1324,0,0,1
2217,0,0,0
12484,0,0,0
24988,1,1,0
20516,0,0,0
1325,0,1,0
12939,0,0,0
29267,0,0,0
38637,0,1,1
1326,1,0,0
17416,0,0,0
21016,0,0,0
15120,0,1,1
39730,1,1,1
28063,1,0,1
1327,0,0,1
1648,0,1,1
4191,0,0,1
29104,0,0,0
13824,0,0,1
16797,1,1,1
1328,1,1,1
26628,1,1,1
1329,0,0,0
28442,0,1,0
35270,0,0,1
13403,0,0,1
10231,0,0,0
10734,1,0,1
1331,0,0,0
41586,1,0,0
4063,1,1,1
25630,0,0,1
23753,0,1,1
30880,0,0,0
11615,1,0,0
40934,0,0,0
39341,1,0,1
38077,0,1,1
6479,0,0,1
28758,0,0,1
32609,0,0,0
36158,0,0,0
17442,1,1,1
10120,0,0,0
26903,1,1,0
1333,0,0,0
18126,0,0,1
25003,0,0,1
6639,0,0,0
1334,0,0,0
34450,0,1,1
1335,0,1,1
16490,1,0,1
36925,0,0,0
23386,0,1,1
35148,1,1,1
33099,0,0,0
1337,1,1,1
41341,1,1,1
3025,0,0,1
39349,0,1,1
1338,0,0,1
29027,1,1,1
29022,1,0,0
4103,0,0,0
14571,0,1,1
1339,1,1,1
13171,0,0,0
1341,0,0,0
33953,0,0,0
26242,0,0,0
27538,1,1,0
12022,1,1,1
39493,0,1,1
1342,1,1,0
5967,1,0,1
20885,1,0,1
31346,0,0,0
1343,1,1,1
25745,1,0,0
22321,1,0,0
39146,1,1,0
34678,0,0,1
38975,0,0,0
36726,0,0,0
26548,0,0,0
8740,0,0,0
18276,0,0,1
24446,0,1,0
2396,0,1,1
1344,0,0,0
26212,1,0,0
3652,1,0,1
31052,0,0,0
38463,0,0,1
4644,0,0,1
1345,0,0,0
5576,0,1,1
8943,0,1,1
34104,1,1,1
14764,0,0,1
35636,0,1,1
23955,0,0,1
1347,0,0,1
14231,0,0,1
16291,1,0,0
21611,0,0,0
1348,0,1,0
20590,0,0,0
18879,0,0,0
9145,1,1,0
1349,0,0,0
9305,1,1,1
22775,1,0,1
22614,0,1,0
30835,0,1,1
1350,1,1,1
13353,1,1,0
22263,0,0,0
29681,0,0,0
29554,1,1,1
33790,1,1,1
40906,0,0,1
15250,1,0,0
1075,1,1,1
32480,0,0,0
30433,0,0,0
31224,0,0,0
1351,1,0,0
28538,0,0,0
12275,1,0,1
20980,0,0,0
41665,0,1,1
3988,0,0,1
18102,1,1,1
33406,0,0,1
20317,0,0,0
4189,1,1,1
6213,1,1,1
22364,1,0,0
13541,0,1,0
15953,0,0,0
5453,1,1,1
13849,0,1,1
24147,0,0,1
16568,0,0,0
1352,0,1,1
36089,0,0,0
9969,0,0,0
32504,0,1,1
14054,1,1,1
26323,0,0,0
892,0,1,0
1353,0,1,1
34290,1,0,1
18507,0,0,1
7099,0,1,1
1354,0,1,0
29528,0,0,0
24724,0,1,1
1355,0,1,1
6020,1,1,1
40717,0,0,0
16874,1,0,0
16954,1,1,1
31758,1,1,1
1356,1,1,1
24196,1,0,0
1357,0,0,0
38745,0,0,1
16034,0,0,0
39211,0,0,0
15849,0,0,0
3661,0,0,0
36554,1,0,1
23881,1,1,0
1358,1,0,0
16553,0,1,1
19207,0,1,1
37049,0,0,1
41188,0,0,0
27261,0,1,0
1359,0,0,0
20050,0,0,0
17105,0,0,0
2418,1,1,1
13365,1,0,0
32370,1,0,0
1360,0,0,1
3419,1,0,1
23292,1,1,0
35129,0,0,0
6944,0,1,1
1361,0,0,0
18764,1,1,1
16842,0,1,1
25679,0,0,1
16430,0,0,1
37355,0,0,0
1362,0,0,0
7938,0,1,1
1363,1,0,1
17948,1,1,0
35190,0,0,1
10984,0,0,0
9576,1,1,1
17668,0,0,0
28468,1,1,1
36104,0,0,0
11290,1,1,1
26151,0,0,1
36701,1,1,0
5974,0,0,0
37905,1,0,1
38415,0,0,0
25193,0,0,0
36617,1,0,0
1365,1,0,1
1366,1,1,1
3960,0,0,0
41678,0,0,0
1367,1,1,0
1368,0,1,1
30676,0,1,1
40512,0,0,0
35038,1,0,0
23135,1,0,0
14297,0,1,0
2569,0,0,1
16748,1,1,1
26483,0,1,0
30989,0,1,1
31842,0,1,1
13303,0,0,1
1369,0,1,1
22437,0,1,0
23246,0,0,0
1370,1,0,1
12830,0,0,1
3047,0,0,0
17550,1,1,1
10234,1,1,1
1371,0,0,0
14235,0,0,1
16143,1,0,1
1372,0,0,0
38675,1,0,0
38129,1,1,1
1373,1,1,1
6223,0,0,0
10169,0,0,0
11870,1,0,0
33866,0,0,0
1374,1,0,0
39500,0,0,1
1375,1,0,0
31411,0,0,0
1378,1,1,1
30806,1,0,0
25569,0,1,1
2415,1,1,0
16675,1,1,0
1379,1,1,1
4562,1,1,1
9567,0,0,0
38247,1,1,1
8452,0,1,0
20225,0,0,1
8259,0,0,0
37312,0,0,1
1380,1,1,1
7784,0,0,1
40485,0,1,1
1382,0,0,0
25214,0,0,0
40155,1,1,0
6595,0,1,1
32723,0,0,0
24099,0,1,1
18772,1,1,1
26722,1,1,1
3623,0,0,1
3808,1,0,0
16585,1,0,1
38000,0,0,0
31256,1,1,1
27697,1,0,0
19192,0,0,0
10418,0,0,0
34056,0,0,0
19517,1,0,0
17764,0,0,0
13430,1,1,1
39205,1,1,0
31945,1,0,0
8983,0,0,1
19318,0,0,0
15912,1,1,1
26418,0,1,0
1385,0,0,0
3358,0,0,0
18117,1,1,1
27834,0,1,1
1386,0,1,1
23307,1,1,1
20473,0,0,0
31491,0,1,0
35222,0,0,0
14133,0,0,0
24555,0,0,1
1388,0,0,0
26274,1,1,1
1389,0,0,1
10584,1,1,1
6878,1,0,0
9458,1,1,1
33667,0,0,0
1390,1,0,1
11783,0,0,0
1391,1,1,1
11252,0,0,0
13237,1,1,1
40797,0,1,1
15254,0,0,0
10108,0,1,0
9361,0,0,0
34559,1,1,1
8017,0,1,1
1392,1,1,1
33972,0,0,0
1393,1,1,1
31904,1,0,0
1576,0,0,0
9028,0,1,1
8733,0,0,0
35130,1,1,1
25420,0,1,0
13346,0,0,1
20619,1,0,1
1395,0,1,1
9492,0,0,0
1396,0,0,1
27183,0,1,0
13298,1,1,1
1397,1,1,1
7683,1,1,0
21716,1,1,1
30641,0,0,1
22861,1,0,1
29295,1,0,0
37692,0,0,0
30735,1,1,0
31395,0,0,0
37089,0,0,0
20032,0,0,0
31496,0,1,0
9107,1,1,1
12375,0,0,1
7714,0,1,1
3224,0,0,0
2389,1,0,0
18731,0,1,0
1399,1,1,1
16834,1,1,0
7395,0,0,0
1400,1,1,1
39324,0,0,0
32258,1,1,1
18886,1,0,0
1401,0,0,1
972,0,0,0
2520,1,1,1
30154,1,1,0
4711,1,1,1
40878,1,0,0
13145,1,0,0
29625,1,1,1
35256,0,1,1
17008,1,1,1
3733,0,0,0
14569,1,1,0
12806,0,0,1
18492,0,0,0
31927,0,1,1
12850,1,0,0
2949,0,1,0
14905,1,0,1
3977,0,0,0
32831,0,0,0
25160,1,0,0
31286,0,0,0
5790,0,0,0
17942,1,0,1
14029,0,1,0
15700,0,0,1
41055,1,1,1
22212,1,0,0
39936,1,0,1
34697,0,1,1
12588,1,1,1
18479,1,1,1
24703,1,1,1
1402,0,0,0
5471,1,1,1
20606,1,0,1
36718,0,0,0
2761,1,1,0
1403,0,0,1
39319,1,0,1
5352,1,0,0
25955,0,0,0
21673,0,0,0
32139,0,0,0
1404,0,1,1
37398,0,1,1
14485,0,0,0
24750,0,0,0
33046,1,0,1
30263,0,0,1
14538,1,1,0
37371,0,0,0
28626,1,1,1
1405,0,1,0
5893,1,1,0
1406,1,0,0
17501,1,0,1
13863,0,1,1
1407,0,0,1
18442,1,1,1
1408,0,0,0
31714,0,1,1
41160,0,1,1
37979,0,0,0
20110,0,1,0
10421,1,0,1
34629,0,1,1
21599,1,0,0
9925,0,0,0
28097,0,1,0
13563,0,0,1
23886,1,1,1
5418,0,0,0
4993,1,1,1
3513,1,1,1
848,0,0,1
20553,0,0,0
1410,1,1,1
33177,0,0,0
8148,0,1,1
26425,1,1,1
4472,0,1,0
37584,0,0,1
12953,0,0,0
5511,1,1,0
20659,0,0,0
1412,0,0,0
2855,0,0,0
6815,1,1,1
21392,0,0,0
26684,0,1,1
20126,0,0,1
17669,0,0,0
26985,1,1,1
8295,1,0,0
14552,1,1,1
38746,1,1,1
13123,0,0,0
25383,0,0,0
12949,0,0,0
1413,1,1,1
3886,1,0,0
8338,1,1,1
1458,0,0,0
1414,1,0,1
38677,1,0,0
17758,0,0,0
20474,0,0,1
4950,1,0,1
10618,0,0,0
19909,0,1,0
27567,0,0,0
1416,1,0,0
27794,0,1,1
39151,0,1,0
8844,0,1,1
28135,0,0,1
17790,0,1,1
1417,1,1,1
22424,0,0,0
3338,1,0,0
31579,1,0,0
8898,1,0,0
1418,0,1,0
36884,0,0,0
14100,0,0,1
9118,0,0,0
37670,1,0,0
30314,0,0,0
38440,0,0,0
29704,0,0,0
33207,0,1,1
35200,0,0,0
4581,0,0,0
1419,1,0,1
9724,0,1,1
24929,0,0,0
31547,0,0,1
8520,0,0,0
30625,0,0,0
17142,1,1,1
12582,1,1,1
1421,1,1,1
31639,0,1,0
14084,0,0,1
8530,0,1,1
7742,1,0,1
820,0,0,0
18557,0,0,0
16812,0,0,0
1547,1,1,1
35566,0,1,1
39320,0,0,0
20839,1,1,1
4914,0,1,1
1423,1,1,1
1424,1,1,1
7303,0,0,0
14036,0,0,0
4146,0,0,1
36738,0,0,0
13551,1,0,1
22671,0,0,0
32479,0,0,0
11504,1,0,0
1426,1,0,0
24915,1,0,0
26896,0,0,0
1728,0,1,1
33037,1,0,1
34565,1,0,1
13929,1,1,0
13009,0,0,0
14367,0,1,0
24983,1,0,0
3062,0,1,0
1427,1,0,1
21875,1,1,1
24866,1,0,1
36662,0,0,0
28245,0,0,1
13076,1,1,1
37935,1,1,1
26287,0,0,0
33204,0,0,0
11298,0,0,1
24904,0,0,0
40015,0,0,1
34607,0,1,0
30936,1,1,1
20475,0,0,1
35022,0,0,0
27706,0,1,1
37787,0,1,1
34995,1,1,0
11198,0,0,0
12623,0,0,0
30916,0,1,0
1429,0,1,1
18592,1,0,1
4326,1,1,1
24676,1,0,0
31869,0,0,0
24761,1,0,0
24474,0,0,0
6492,0,0,0
33959,0,1,1
3291,0,0,0
22494,0,1,1
38553,0,0,1
33481,0,0,0
34363,1,0,1
4232,1,0,0
24549,1,1,1
22547,0,1,1
10712,0,0,0
17509,0,0,0
11636,0,0,0
38435,1,0,0
1431,1,0,0
9177,1,0,0
29850,0,0,1
34236,0,0,0
19526,1,1,1
24613,1,1,1
38821,0,0,0
34847,0,1,1
1432,1,1,1
9405,1,1,1
6541,0,0,0
5911,1,0,0
26510,0,1,1
38956,0,0,0
11569,1,0,1
7036,1,1,1
23851,0,0,0
6632,0,1,1
1434,1,1,1
25580,0,0,1
34456,0,0,0
8800,0,0,0
28150,0,0,0
1435,1,1,1
25136,0,0,0
36613,1,1,1
23850,0,0,0
39776,1,0,1
1436,0,1,1
17293,1,0,0
30059,1,1,1
1438,0,0,0
13810,0,0,0
27708,0,0,0
22503,1,0,0
37817,1,0,0
33927,1,1,1
1440,0,0,0
23842,0,0,1
39862,0,1,1
40125,1,1,1
21903,0,0,1
11780,1,0,1
35652,0,0,0
12397,1,0,1
39835,0,0,0
36279,0,1,1
37131,0,0,0
14144,1,0,1
1910,1,0,0
7746,0,1,0
25491,0,1,0
3305,1,1,1
2575,1,0,1
32357,0,0,0
2271,1,1,1
39696,1,0,1
14921,0,0,1
1441,0,1,0
6754,0,1,1
15856,1,1,1
9319,1,1,1
40928,1,1,1
1442,0,1,0
31295,1,1,1
4969,1,1,1
41560,0,1,0
1548,1,0,0
38310,0,0,1
19438,0,1,1
26596,1,1,1
37342,0,1,1
18414,1,1,1
1443,0,1,1
39408,0,0,0
31435,0,0,0
30813,0,0,1
27290,0,0,1
14445,0,0,1
36809,0,0,0
9744,0,0,0
27343,0,0,0
1444,1,1,1
8683,0,0,0
1445,1,1,0
38054,1,0,1
15774,1,1,1
13341,0,0,0
34344,0,1,1
39323,1,0,0
18464,0,0,0
4977,1,1,1
1446,1,1,1
2181,0,1,0
14565,1,0,1
24164,0,1,1
1447,1,0,1
20197,1,1,1
4087,0,0,0
1448,0,1,1
17214,0,0,0
17606,0,0,0
28418,1,0,1
12551,1,1,1
14150,0,0,1
26078,0,0,1
1449,0,1,0
27859,0,0,0
22336,0,0,1
1450,0,0,0
31405,1,1,1
39053,0,0,0
17287,1,1,1
5333,1,0,1
32006,0,0,0
15456,1,1,1
13476,1,1,1
18048,1,1,1
32144,1,1,0
9951,1,1,1
9084,0,1,1
35728,1,0,0
10968,1,0,0
27160,0,1,1
14542,0,0,1
28523,1,1,1
9220,1,1,0
40351,0,0,0
14082,0,0,0
20259,0,0,0
1452,0,0,1
11600,1,1,1
34378,0,0,0
25859,1,1,0
1453,1,1,1
39188,0,0,0
1579,0,1,1
15052,0,0,0
41372,0,1,0
1454,1,1,1
30141,0,0,1
10764,1,1,1
35862,0,1,0
1455,1,1,1
13360,1,0,1
40773,1,1,1
6475,0,1,1
1457,0,0,1
23229,1,0,0
20795,1,1,1
36069,1,1,1
5040,0,1,0
4258,1,0,1
33747,0,0,0
1459,1,0,1
16366,0,1,1
26142,1,1,0
38977,1,0,1
1460,0,0,0
22345,0,0,1
1461,1,1,0
17832,1,0,0
35171,1,1,1
2650,1,1,1
2703,1,0,1
4341,0,1,1
10554,0,1,0
34969,1,1,1
17447,0,1,0
1463,0,0,0
5227,0,1,1
10241,0,0,1
19911,0,0,0
28446,1,1,1
1465,1,1,1
11493,0,1,1
14817,1,0,0
21133,0,0,0
11345,0,0,0
40753,0,1,1
1466,0,0,1
18981,1,0,0
36032,1,1,1
21867,0,1,1
35491,1,1,1
18650,0,0,1
1467,1,0,1
40735,1,0,1
23295,0,0,0
27187,1,0,0
30622,0,1,0
33517,1,0,0
13881,0,0,1
1468,1,1,1
31906,1,0,1
6025,1,0,0
1469,1,0,0
38233,1,0,0
18397,0,0,0
22230,0,1,1
32772,1,1,1
744,0,1,1
3048,0,0,0
1471,0,0,1
8808,1,1,1
1472,0,0,1
24470,1,1,1
7033,0,0,0
33199,1,1,1
18508,0,1,0
1473,1,0,0
41515,0,0,0
41241,0,1,1
1475,1,1,1
15119,0,1,1
2988,1,1,1
29259,1,1,1
7119,1,0,0
20483,0,0,0
27096,0,0,0
11937,1,0,0
1477,0,1,1
33496,0,0,1
6852,0,0,0
1478,1,0,0
37826,1,1,1
26913,0,0,0
8950,1,1,1
32763,0,0,0
25461,1,0,1
31991,1,1,1
39995,1,0,1
10898,0,1,0
25513,0,0,0
25185,1,1,1
1480,1,1,1
31508,0,1,1
1481,1,0,1
38157,0,1,1
11075,0,0,0
20920,1,1,1
1583,0,0,0
27719,0,1,1
11566,0,1,0
18510,0,1,0
18014,0,0,0
11343,0,0,0
15340,1,0,0
37961,0,0,0
1483,1,1,1
27204,1,1,0
26479,0,1,1
10717,1,0,0
35174,1,0,0
39039,1,1,1
23839,0,0,0
19298,1,0,0
24717,0,0,0
35765,0,1,0
20021,0,1,0
14814,0,0,1
10039,0,1,1
15278,0,0,0
27633,1,0,0
6513,1,0,1
28783,1,0,0
6656,0,0,0
9463,0,1,1
16899,0,0,1
23705,0,0,0
38636,0,0,0
1486,1,0,1
21644,0,0,0
32171,0,0,1
35175,1,1,1
38843,0,1,1
1488,0,1,1
1489,1,1,1
4973,0,1,1
6758,1,0,1
1490,0,1,0
32809,0,0,0
28586,1,1,0
1491,1,1,1
35464,0,0,0
1492,0,0,0
39881,0,0,1
27377,1,1,1
2363,1,1,1
1493,0,0,1
18703,1,0,0
41196,1,0,0
1494,0,0,1
28816,1,0,0
30626,0,1,1
33211,0,1,1
1495,1,1,1
15032,0,0,0
8586,1,1,1
12771,0,0,0
25233,1,1,0
11072,0,1,0
36096,1,1,1
18059,0,0,0
1496,0,1,0
32098,0,0,1
9165,1,1,1
13952,1,0,1
26787,1,1,1
31526,1,1,1
1497,1,1,0
39318,1,1,1
1498,1,1,0
18051,1,1,0
11265,1,0,0
16095,1,0,1
39301,1,1,0
12544,1,1,1
24766,0,0,0
9999,0,0,1
16482,1,1,1
3543,1,1,1
8239,1,1,1
38002,0,1,1
15532,0,1,0
34345,0,1,1
14736,1,1,1
5928,1,0,0
34442,0,0,0
10792,1,1,1
18315,0,0,0
32497,0,0,0
1501,1,1,1
12193,0,0,0
1502,0,0,1
12421,1,0,1
25352,0,0,0
31929,1,0,0
3635,0,0,0
4274,0,0,0
22289,0,0,0
38959,0,0,0
33014,0,0,0
10420,1,1,1
21962,0,0,0
36678,0,0,0
1529,0,1,1
28377,1,1,1
9636,0,1,1
20776,0,0,0
4042,0,0,1
31979,0,0,0
40696,0,1,0
17057,1,1,1
1503,0,1,1
18760,0,0,0
17649,1,0,1
9685,0,0,1
11759,0,0,0
40532,0,0,0
40405,0,1,1
34841,0,1,1
29880,0,0,0
4570,1,0,0
21765,0,0,1
1504,0,1,1
38282,1,0,1
27721,0,0,0
3912,1,1,1
23592,1,1,1
1506,1,0,1
3037,0,0,1
6996,0,0,0
24721,0,1,1
1507,0,0,1
6803,0,0,0
5811,0,1,0
22999,1,0,1
27723,0,0,1
22991,1,0,0
41538,0,0,0
12682,0,0,0
23450,1,1,1
19998,0,1,1
37405,0,0,0
1509,1,1,1
36231,1,0,0
19097,1,0,1
28397,0,1,1
39419,1,1,1
26993,0,0,1
4275,1,1,1
1510,1,1,1
1511,0,1,0
15933,0,0,0
28010,0,0,0
7532,1,0,0
12228,0,0,1
35364,0,0,1
28909,1,0,0
10987,1,1,1
16831,1,0,1
37345,0,0,0
29949,0,1,0
5205,0,0,0
34997,0,0,0
36385,0,1,1
40664,0,1,0
21301,1,0,1
24843,0,1,1
8414,1,1,1
6364,0,1,0
37252,1,0,1
16192,0,0,0
4220,1,1,1
18176,1,1,1
6866,0,0,0
20397,1,0,0
6585,1,1,1
1512,1,1,1
5568,0,0,0
39808,0,0,1
16868,0,0,1
12179,0,0,0
5066,0,1,1
15729,0,1,0
171,1,1,1
29311,1,0,1
25907,0,0,1
35342,0,0,0
8203,1,1,1
3448,1,0,0
1513,0,0,0
27338,0,1,1
15605,1,1,1
22422,0,1,1
23191,0,0,1
1514,1,0,1
4335,0,0,1
31554,1,0,1
30475,1,1,1
7149,0,0,0
8798,0,0,1
3477,0,0,0
1515,1,0,1
34633,0,1,1
33979,0,0,1
38927,0,0,0
1516,1,1,1
17827,1,1,1
31631,0,1,1
4813,0,1,1
20949,0,0,0
29137,1,1,1
1517,1,0,0
28802,0,0,0
14732,0,0,0
37366,0,0,1
39269,1,1,1
9342,1,1,1
5020,0,0,0
23829,1,0,0
1518,1,0,0
19076,1,0,0
38940,1,1,1
19907,0,0,1
19931,0,0,1
15911,0,0,0
8969,0,1,0
632,0,1,1
38785,1,1,1
28831,0,0,1
40764,0,0,0
6137,0,0,1
1520,1,1,1
11227,0,0,1
31600,0,1,1
27939,0,0,0
1521,0,0,0
9870,1,1,1
8111,1,1,1
37815,1,1,1
26915,0,0,1
21557,1,0,1
21846,1,1,1
1522,1,0,1
15012,0,0,1
19106,1,1,1
1523,0,0,0
21825,1,1,1
39599,0,0,0
17713,0,0,0
18907,1,1,1
30585,1,1,1
1524,1,1,1
35555,0,0,0
36807,1,1,1
9819,0,0,1
27464,0,0,0
21403,0,0,0
13475,1,0,0
1525,1,1,1
35858,0,1,0
34597,1,0,0
34058,0,0,1
36006,1,0,0
21984,1,0,0
2349,1,1,1
27587,1,1,1
38830,0,1,1
39919,0,1,0
29851,1,0,0
33339,1,0,0
27475,1,1,1
24817,1,0,0
26964,0,1,1
20043,1,1,1
6253,0,1,1
39150,0,0,1
3784,0,1,1
40611,1,1,1
16419,0,0,0
28315,1,1,1
3487,1,0,0
19037,0,0,0
13200,1,0,1
40024,1,1,1
4583,0,1,1
31209,0,0,1
28622,0,0,0
31030,0,0,0
1526,1,0,0
13773,0,1,0
27692,0,1,1
12950,0,1,0
22906,0,0,0
40899,1,0,0
19335,0,1,1
36942,0,1,0
31231,1,1,1
38504,0,0,1
29852,0,1,1
41354,0,1,1
10434,1,1,0
8532,1,0,1
38005,0,1,1
37057,0,0,0
25426,0,1,0
38798,0,0,0
40808,0,1,0
1528,0,0,0
3646,1,0,1
31467,0,0,0
14095,0,0,0
1530,0,0,0
7215,0,0,0
1531,1,0,1
11781,0,0,0
23894,1,1,1
18638,1,0,1
11794,0,1,0
11624,0,1,1
16247,1,1,1
4845,0,0,0
17680,0,1,1
9863,1,1,1
13574,1,1,1
5948,0,0,0
9950,0,0,0
38840,0,0,0
11121,0,0,0
12079,0,0,0
14870,1,1,1
23033,1,1,0
2333,1,1,1
26245,1,0,0
4575,1,1,0
19550,0,1,1
1534,0,0,0
3735,1,0,0
19880,1,0,1
15270,0,0,1
18870,0,0,0
1535,0,1,1
28345,0,0,0
1810,1,0,0
22200,0,0,0
25847,1,0,1
32067,1,1,1
35184,0,0,0
5510,1,1,1
23520,0,0,0
19300,0,1,1
26129,1,0,1
20033,1,1,1
1537,0,1,1
2838,1,1,0
20554,0,0,0
11281,0,1,1
20499,0,1,1
5242,0,1,1
35882,1,1,1
1539,1,1,1
3850,0,0,0
10286,0,1,1
14914,0,0,0
3605,0,0,1
26087,0,0,0
31695,0,1,0
13576,1,0,0
38329,1,0,1
1541,0,0,1
12762,0,0,0
3792,0,0,1
25550,0,1,1
18847,0,0,1
25870,1,1,1
14812,1,1,1
34108,1,1,1
24336,1,1,1
8917,1,1,1
1543,0,0,1
35786,0,0,0
35873,0,0,0
21027,1,1,1
32875,1,0,0
31670,0,1,0
25039,1,1,1
39542,1,1,1
23443,1,1,1
1544,1,0,0
1907,1,1,1
14789,1,0,1
1546,0,1,0
36452,0,0,0
5601,0,0,0
2016,0,0,0
16306,1,1,1
3286,0,0,0
38777,0,0,0
22869,0,0,0
17644,1,1,1
